q q_max q_time hits q_time/hits 
1 31 0.062268 1 0.062268
2 31 0.111041 2 0.055521
3 31 0.173577 3 0.057859
4 31 0.290817 5 0.058163
5 31 0.367277 6 0.061213
6 31 0.493339 8 0.061667
7 31 0.577627 9 0.064181
8 31 0.719638 11 0.065422
9 31 0.836828 13 0.064371
10 31 0.947669 14 0.067691
11 31 1.105347 16 0.069084
12 31 1.219397 18 0.067744
13 31 1.299242 19 0.068381
14 31 1.433517 21 0.068263
15 31 1.591142 23 0.069180
16 31 1.697193 25 0.067888
17 31 1.782747 26 0.068567
18 31 1.915302 28 0.068404
19 31 2.106941 30 0.070231
20 31 2.242883 32 0.070090
21 31 2.562346 34 0.075363
22 31 2.623931 36 0.072887
23 31 2.678143 38 0.070477
24 31 2.899355 40 0.072484
25 31 2.862560 42 0.068156
26 31 3.030866 44 0.068883
27 31 3.125919 46 0.067955
28 31 3.214794 48 0.066975
29 31 3.471394 50 0.069428
30 31 3.590459 52 0.069047
31 31 3.784962 53 0.071414
54.8187
