q q_max q_time hits q_time/hits 
1 127 13.128406 1 13.128406
2 127 13.159565 2 6.579782
3 127 13.188445 3 4.396148
4 127 13.366580 5 2.673316
5 127 13.426346 6 2.237724
6 127 13.554262 8 1.694283
7 127 13.670308 9 1.518923
8 127 13.811497 11 1.255591
9 127 13.991432 13 1.076264
10 127 14.027152 14 1.001939
11 127 14.258806 16 0.891175
12 127 14.452532 18 0.802918
13 127 14.385768 19 0.757146
14 127 14.609553 21 0.695693
15 127 14.777520 23 0.642501
16 127 17.106335 25 0.684253
17 127 15.165002 26 0.583269
18 127 15.225302 28 0.543761
19 127 15.769969 30 0.525666
20 127 17.275549 32 0.539861
21 127 16.124601 33 0.488624
22 127 16.854324 35 0.481552
23 127 17.523654 37 0.473612
24 127 17.802589 39 0.456477
25 127 23.783031 41 0.580074
26 127 18.156486 42 0.432297
27 127 16.744126 44 0.380548
28 127 19.509032 46 0.424109
29 127 18.304570 48 0.381345
30 127 20.593730 50 0.411875
31 127 17.382888 51 0.340841
32 127 18.282850 53 0.344959
33 127 21.179240 55 0.385077
34 127 22.572158 57 0.396003
35 127 21.385110 59 0.362459
36 127 52.902416 61 0.867253
37 127 19.741583 62 0.318413
38 127 21.163641 64 0.330682
39 127 26.518800 66 0.401800
40 127 26.578729 68 0.390864
41 127 30.364678 70 0.433781
42 127 22.371655 72 0.310717
43 127 21.829369 73 0.299032
44 127 23.941265 75 0.319217
45 127 26.575676 77 0.345139
46 127 28.170938 79 0.356594
47 127 23.385863 81 0.288714
48 127 37.489943 83 0.451686
49 127 22.862871 85 0.268975
50 127 26.690241 86 0.310352
51 127 30.874116 88 0.350842
52 127 30.738532 90 0.341539
53 127 33.623951 92 0.365478
54 127 31.936000 94 0.339745
55 127 61.979239 96 0.645617
56 127 110.532147 98 1.127879
57 127 24.145580 99 0.243895
58 127 26.093192 101 0.258348
59 127 32.633218 103 0.316827
60 127 30.854478 105 0.293852
61 127 30.809206 107 0.287937
62 127 51.671743 109 0.474053
63 127 52.451113 111 0.472533
64 127 31.722363 113 0.280729
65 127 38.098094 114 0.334194
66 127 33.363685 116 0.287618
67 127 30.387192 118 0.257519
68 127 49.642485 120 0.413687
69 127 63.143558 122 0.517570
70 127 41.073474 124 0.331238
71 127 86.335799 126 0.685205
72 127 92.984317 128 0.726440
73 127 57.053608 130 0.438874
74 127 38.206376 132 0.289442
75 127 43.268327 134 0.322898
76 127 56.004391 136 0.411797
77 127 91.991310 138 0.666604
78 127 69.435136 140 0.495965
79 127 98.372713 142 0.692766
80 127 90.100900 144 0.625701
81 127 74.458508 146 0.509990
82 127 49.349702 148 0.333444
83 127 100.815323 150 0.672102
84 127 78.758993 152 0.518151
85 127 66.077174 154 0.429073
86 127 46.312942 156 0.296878
87 127 65.266065 158 0.413076
88 127 49.961095 160 0.312257
89 127 62.142766 162 0.383597
90 127 59.261487 164 0.361351
91 127 53.853183 166 0.324417
92 127 61.026246 168 0.363251
93 127 52.749034 170 0.310288
94 127 101.402948 172 0.589552
95 127 54.247335 174 0.311766
96 127 102.223938 176 0.580818
97 127 91.348577 178 0.513194
98 127 64.581233 180 0.358785
99 127 68.921262 182 0.378688
100 127 58.306444 184 0.316883
101 127 76.459785 186 0.411074
102 127 51.975612 188 0.276466
103 127 73.984667 190 0.389393
104 127 76.851177 192 0.400267
105 127 45.719124 194 0.235666
106 127 56.844938 196 0.290025
107 127 67.571388 198 0.341270
108 127 80.047142 200 0.400236
109 127 63.740330 202 0.315546
110 127 74.558056 204 0.365481
111 127 68.061787 206 0.330397
112 127 80.816007 208 0.388538
113 127 75.001538 210 0.357150
114 127 74.064810 212 0.349362
115 127 101.123066 214 0.472538
116 127 92.245305 216 0.427062
117 127 86.170275 218 0.395276
118 127 60.723377 220 0.276015
119 127 93.181915 222 0.419738
120 127 76.640196 224 0.342144
121 127 98.325709 226 0.435070
122 127 99.769793 228 0.437587
123 127 68.803640 230 0.299146
124 127 94.713728 232 0.408249
125 127 79.482448 234 0.339669
126 127 64.237816 236 0.272194
127 127 86.709252 237 0.365862
5973.56
