f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.005228 10000 1941 2000.000000
1+1E-0.187942 1+1E-10 0.005361 10000 1986 2000.000000
1+1E-0.546643 1+1E-10 0.005656 10000 1976 2000.000000
1+1E-0.875664 1+1E-10 0.005818 10000 1928 2000.000000
1+1E-1.190478 1+1E-10 0.005834 10000 1971 2000.000000
1+1E-1.498346 1+1E-10 0.005769 10000 1960 2000.000000
1+1E-1.802783 1+1E-10 0.005791 10000 1906 2000.000000
1+1E-2.105512 1+1E-10 0.005764 10000 1905 2000.000000
1+1E-2.407391 1+1E-10 0.005725 10000 1843 2000.000000
1+1E-2.708846 1+1E-10 0.005750 10000 1846 2000.000000
1+1E-3.010088 1+1E-10 0.011402 20000 3735 4000.000000
1+1E-3.311224 1+1E-10 0.011427 20000 3758 4000.000000
1+1E-3.612307 1+1E-10 0.005677 10000 1816 2000.000000
1+1E-3.913363 1+1E-10 0.011338 20000 3615 4000.000000
1+1E-4.214407 1+1E-10 0.039755 70000 12717 14000.000000
1+1E-4.515443 1+1E-10 0.011330 20000 3694 4000.000000
1+1E-4.816477 1+1E-10 0.017063 30000 5419 6000.000000
1+1E-5.117508 1+1E-10 0.028548 50000 9134 10000.000000
1+1E-5.418539 1+1E-10 0.011434 20000 3605 4000.000000
1+1E-5.719570 1+1E-10 0.022723 40000 7379 8000.000000
1+1E-6.020600 1+1E-10 0.017062 30000 5430 6000.000000
1+1E-6.321630 1+1E-10 0.016964 30000 5433 6000.000000
1+1E-6.622660 1+1E-10 0.034079 60000 10942 12000.000000
1+1E-6.923690 1+1E-10 0.034025 60000 10834 12000.000000
1+1E-7.224720 1+1E-10 0.107583 190000 34396 38000.000000
1+1E-7.525750 1+1E-10 0.011266 20000 3650 4000.000000
1+1E-7.826780 1+1E-10 0.045087 80000 14484 16000.000000
1+1E-8.127810 1+1E-10 0.011231 20000 3673 4000.000000
1+1E-8.428840 1+1E-10 0.011206 20000 3650 4000.000000
1+1E-8.729870 1+1E-10 0.022825 40000 7497 8000.000000
1+1E-9.030900 1+1E-10 0.080017 140000 25272 28000.000000
1+1E-9.331930 1+1E-10 0.062529 110000 19942 22000.000000
1+1E-9.632960 1+1E-10 0.022732 40000 7339 8000.000000
1+1E-9.933990 1+1E-10 0.011475 20000 3650 4000.000000
0.715713
