L: 4 | f_final: 1+1E-10 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:06:31 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.005339s
Sat May 29 14:06:31 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.005517s
Sat May 29 14:06:31 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.005743s
Sat May 29 14:06:31 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.005913s
Sat May 29 14:06:31 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.005867s
Sat May 29 14:06:31 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.005904s
Sat May 29 14:06:31 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.005835s
Sat May 29 14:06:31 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.005833s
Sat May 29 14:06:31 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 10000 | flat time: 0.005809s
Sat May 29 14:06:31 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 20000 | flat time: 0.011627s
Sat May 29 14:06:31 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 20000 | flat time: 0.011598s
Sat May 29 14:06:31 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 40000 | flat time: 0.023125s
Sat May 29 14:06:31 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 20000 | flat time: 0.011584s
Sat May 29 14:06:31 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 50000 | flat time: 0.028809s
Sat May 29 14:06:31 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 30000 | flat time: 0.017396s
Sat May 29 14:06:31 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 20000 | flat time: 0.011523s
Sat May 29 14:06:31 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 20000 | flat time: 0.011528s
Sat May 29 14:06:31 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 30000 | flat time: 0.017394s
Sat May 29 14:06:31 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 30000 | flat time: 0.017307s
Sat May 29 14:06:31 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 20000 | flat time: 0.011584s
Sat May 29 14:06:31 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 30000 | flat time: 0.017333s
Sat May 29 14:06:31 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 40000 | flat time: 0.023069s
Sat May 29 14:06:31 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 30000 | flat time: 0.017417s
Sat May 29 14:06:31 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 30000 | flat time: 0.017315s
Sat May 29 14:06:31 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 40000 | flat time: 0.023104s
Sat May 29 14:06:31 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 20000 | flat time: 0.012094s
Sat May 29 14:06:31 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 20000 | flat time: 0.011603s
Sat May 29 14:06:31 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 40000 | flat time: 0.023655s
Sat May 29 14:06:31 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 40000 | flat time: 0.023097s
Sat May 29 14:06:31 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 20000 | flat time: 0.012338s
Sat May 29 14:06:31 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 30000 | flat time: 0.017642s
Sat May 29 14:06:31 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 30000 | flat time: 0.017487s
Sat May 29 14:06:31 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 20000 | flat time: 0.011708s
Sat May 29 14:06:31 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 20000 | flat time: 0.011614s
