L: 4 | f_final: 1+1E-10 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:05:58 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.005272s
Sat May 29 14:05:58 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.005423s
Sat May 29 14:05:58 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.005675s
Sat May 29 14:05:58 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.005810s
Sat May 29 14:05:58 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.005764s
Sat May 29 14:05:58 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.005773s
Sat May 29 14:05:58 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.005824s
Sat May 29 14:05:58 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.005835s
Sat May 29 14:05:58 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 10000 | flat time: 0.005720s
Sat May 29 14:05:58 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 20000 | flat time: 0.011429s
Sat May 29 14:05:58 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 20000 | flat time: 0.011564s
Sat May 29 14:05:58 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 20000 | flat time: 0.011425s
Sat May 29 14:05:58 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 50000 | flat time: 0.028386s
Sat May 29 14:05:58 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 20000 | flat time: 0.011411s
Sat May 29 14:05:58 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 30000 | flat time: 0.017018s
Sat May 29 14:05:58 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 50000 | flat time: 0.028431s
Sat May 29 14:05:58 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 20000 | flat time: 0.011344s
Sat May 29 14:05:58 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 30000 | flat time: 0.017042s
Sat May 29 14:05:58 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 40000 | flat time: 0.022638s
Sat May 29 14:05:58 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 40000 | flat time: 0.022561s
Sat May 29 14:05:58 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 70000 | flat time: 0.039658s
Sat May 29 14:05:58 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 40000 | flat time: 0.022626s
Sat May 29 14:05:58 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 20000 | flat time: 0.011318s
Sat May 29 14:05:58 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 40000 | flat time: 0.022659s
Sat May 29 14:05:58 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 20000 | flat time: 0.011342s
Sat May 29 14:05:58 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 50000 | flat time: 0.028292s
Sat May 29 14:05:58 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 20000 | flat time: 0.011290s
Sat May 29 14:05:58 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 90000 | flat time: 0.050941s
Sat May 29 14:05:58 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 20000 | flat time: 0.011319s
Sat May 29 14:05:58 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 30000 | flat time: 0.016928s
Sat May 29 14:05:58 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 50000 | flat time: 0.028378s
Sat May 29 14:05:58 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 40000 | flat time: 0.022613s
Sat May 29 14:05:58 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 40000 | flat time: 0.022632s
Sat May 29 14:05:59 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 30000 | flat time: 0.016970s
