L: 4 | f_final: 1+1E-10 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:06:05 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.005251s
Sat May 29 14:06:05 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.005405s
Sat May 29 14:06:05 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.005647s
Sat May 29 14:06:05 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.005726s
Sat May 29 14:06:05 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.005776s
Sat May 29 14:06:05 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.005763s
Sat May 29 14:06:05 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.005758s
Sat May 29 14:06:05 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.005698s
Sat May 29 14:06:05 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 10000 | flat time: 0.005718s
Sat May 29 14:06:05 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 10000 | flat time: 0.005688s
Sat May 29 14:06:05 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 20000 | flat time: 0.011332s
Sat May 29 14:06:05 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 20000 | flat time: 0.011313s
Sat May 29 14:06:05 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 40000 | flat time: 0.022771s
Sat May 29 14:06:05 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 40000 | flat time: 0.022603s
Sat May 29 14:06:05 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 20000 | flat time: 0.011308s
Sat May 29 14:06:05 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 50000 | flat time: 0.028196s
Sat May 29 14:06:05 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 20000 | flat time: 0.011263s
Sat May 29 14:06:05 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 40000 | flat time: 0.022787s
Sat May 29 14:06:05 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 10000 | flat time: 0.005685s
Sat May 29 14:06:05 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 30000 | flat time: 0.017020s
Sat May 29 14:06:06 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 60000 | flat time: 0.033929s
Sat May 29 14:06:06 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 20000 | flat time: 0.011317s
Sat May 29 14:06:06 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 30000 | flat time: 0.016908s
Sat May 29 14:06:06 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 20000 | flat time: 0.011476s
Sat May 29 14:06:06 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 50000 | flat time: 0.028369s
Sat May 29 14:06:06 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 30000 | flat time: 0.016906s
Sat May 29 14:06:06 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 30000 | flat time: 0.017021s
Sat May 29 14:06:06 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 50000 | flat time: 0.028515s
Sat May 29 14:06:06 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 40000 | flat time: 0.022413s
Sat May 29 14:06:06 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 30000 | flat time: 0.016933s
Sat May 29 14:06:06 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 20000 | flat time: 0.011233s
Sat May 29 14:06:06 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 20000 | flat time: 0.011284s
Sat May 29 14:06:06 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 70000 | flat time: 0.039799s
Sat May 29 14:06:06 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 40000 | flat time: 0.022665s
