L: 4 | f_final: 1+1E-10 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:06:38 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.005313s
Sat May 29 14:06:38 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.005449s
Sat May 29 14:06:38 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.005684s
Sat May 29 14:06:38 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.005889s
Sat May 29 14:06:38 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.005819s
Sat May 29 14:06:38 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.005899s
Sat May 29 14:06:38 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.005788s
Sat May 29 14:06:38 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.005783s
Sat May 29 14:06:38 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 10000 | flat time: 0.005764s
Sat May 29 14:06:38 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 20000 | flat time: 0.011579s
Sat May 29 14:06:38 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 20000 | flat time: 0.011491s
Sat May 29 14:06:38 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 30000 | flat time: 0.017265s
Sat May 29 14:06:38 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 20000 | flat time: 0.011510s
Sat May 29 14:06:38 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 30000 | flat time: 0.017318s
Sat May 29 14:06:38 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 40000 | flat time: 0.022957s
Sat May 29 14:06:38 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 60000 | flat time: 0.034486s
Sat May 29 14:06:38 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 40000 | flat time: 0.022990s
Sat May 29 14:06:38 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 20000 | flat time: 0.011493s
Sat May 29 14:06:38 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 70000 | flat time: 0.040313s
Sat May 29 14:06:38 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 20000 | flat time: 0.011466s
Sat May 29 14:06:38 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 50000 | flat time: 0.028649s
Sat May 29 14:06:38 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 30000 | flat time: 0.017361s
Sat May 29 14:06:38 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 40000 | flat time: 0.022964s
Sat May 29 14:06:38 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 20000 | flat time: 0.011563s
Sat May 29 14:06:38 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 20000 | flat time: 0.011485s
Sat May 29 14:06:38 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 20000 | flat time: 0.011459s
Sat May 29 14:06:38 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 30000 | flat time: 0.017125s
Sat May 29 14:06:38 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 90000 | flat time: 0.051743s
Sat May 29 14:06:38 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 30000 | flat time: 0.017154s
Sat May 29 14:06:38 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 10000 | flat time: 0.005732s
Sat May 29 14:06:38 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 20000 | flat time: 0.011502s
Sat May 29 14:06:38 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 40000 | flat time: 0.023026s
Sat May 29 14:06:38 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 60000 | flat time: 0.034459s
Sat May 29 14:06:38 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 30000 | flat time: 0.017243s
