L: 4 | f_final: 1+1E-10 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:06:15 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.005265s
Sat May 29 14:06:15 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.005392s
Sat May 29 14:06:15 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.005640s
Sat May 29 14:06:15 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.005760s
Sat May 29 14:06:15 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.005747s
Sat May 29 14:06:15 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.005754s
Sat May 29 14:06:15 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.005702s
Sat May 29 14:06:15 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.005687s
Sat May 29 14:06:15 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 20000 | flat time: 0.011358s
Sat May 29 14:06:15 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 20000 | flat time: 0.011353s
Sat May 29 14:06:15 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 20000 | flat time: 0.011288s
Sat May 29 14:06:15 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 20000 | flat time: 0.011260s
Sat May 29 14:06:15 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 30000 | flat time: 0.016910s
Sat May 29 14:06:15 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 20000 | flat time: 0.011223s
Sat May 29 14:06:15 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 20000 | flat time: 0.011215s
Sat May 29 14:06:15 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 40000 | flat time: 0.022667s
Sat May 29 14:06:15 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 20000 | flat time: 0.011049s
Sat May 29 14:06:15 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 30000 | flat time: 0.016837s
Sat May 29 14:06:15 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 100000 | flat time: 0.056390s
Sat May 29 14:06:15 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 20000 | flat time: 0.011286s
Sat May 29 14:06:15 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 20000 | flat time: 0.011278s
Sat May 29 14:06:15 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 60000 | flat time: 0.033956s
Sat May 29 14:06:15 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 10000 | flat time: 0.005675s
Sat May 29 14:06:15 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 40000 | flat time: 0.022747s
Sat May 29 14:06:15 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 40000 | flat time: 0.022760s
Sat May 29 14:06:15 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 110000 | flat time: 0.062261s
Sat May 29 14:06:15 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 20000 | flat time: 0.011259s
Sat May 29 14:06:15 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 190000 | flat time: 0.107094s
Sat May 29 14:06:15 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 80000 | flat time: 0.045197s
Sat May 29 14:06:15 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 150000 | flat time: 0.085017s
Sat May 29 14:06:15 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 40000 | flat time: 0.022598s
Sat May 29 14:06:15 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 30000 | flat time: 0.017094s
Sat May 29 14:06:15 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 140000 | flat time: 0.079438s
Sat May 29 14:06:15 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 30000 | flat time: 0.016996s
