L: 4 | f_final: 1+1E-10 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:06:11 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.005303s
Sat May 29 14:06:11 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.005427s
Sat May 29 14:06:11 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.005721s
Sat May 29 14:06:11 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.005855s
Sat May 29 14:06:11 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.005701s
Sat May 29 14:06:11 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.005754s
Sat May 29 14:06:11 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.005748s
Sat May 29 14:06:11 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.005703s
Sat May 29 14:06:11 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 10000 | flat time: 0.005694s
Sat May 29 14:06:11 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 10000 | flat time: 0.005701s
Sat May 29 14:06:11 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 20000 | flat time: 0.011347s
Sat May 29 14:06:11 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 40000 | flat time: 0.022615s
Sat May 29 14:06:11 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 20000 | flat time: 0.011418s
Sat May 29 14:06:11 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 30000 | flat time: 0.016990s
Sat May 29 14:06:11 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 30000 | flat time: 0.017005s
Sat May 29 14:06:11 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 30000 | flat time: 0.016860s
Sat May 29 14:06:11 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 40000 | flat time: 0.022622s
Sat May 29 14:06:11 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 20000 | flat time: 0.011266s
Sat May 29 14:06:11 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 60000 | flat time: 0.033863s
Sat May 29 14:06:11 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 10000 | flat time: 0.005631s
Sat May 29 14:06:11 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 40000 | flat time: 0.022561s
Sat May 29 14:06:11 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 30000 | flat time: 0.016923s
Sat May 29 14:06:11 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 50000 | flat time: 0.028179s
Sat May 29 14:06:11 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 10000 | flat time: 0.005635s
Sat May 29 14:06:11 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 20000 | flat time: 0.011276s
Sat May 29 14:06:11 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 30000 | flat time: 0.016927s
Sat May 29 14:06:11 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 40000 | flat time: 0.022526s
Sat May 29 14:06:11 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 20000 | flat time: 0.011273s
Sat May 29 14:06:11 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 40000 | flat time: 0.022829s
Sat May 29 14:06:11 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 30000 | flat time: 0.016962s
Sat May 29 14:06:11 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 20000 | flat time: 0.011250s
Sat May 29 14:06:11 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 60000 | flat time: 0.033977s
Sat May 29 14:06:11 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 30000 | flat time: 0.016946s
Sat May 29 14:06:11 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 20000 | flat time: 0.011238s
