L: 4 | f_final: 1+1E-10 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:05:49 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.005354s
Sat May 29 14:05:49 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.005605s
Sat May 29 14:05:49 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.005806s
Sat May 29 14:05:49 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.005829s
Sat May 29 14:05:49 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.005856s
Sat May 29 14:05:49 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.005910s
Sat May 29 14:05:49 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.005852s
Sat May 29 14:05:49 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.005830s
Sat May 29 14:05:49 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 10000 | flat time: 0.005797s
Sat May 29 14:05:49 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 10000 | flat time: 0.005784s
Sat May 29 14:05:49 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 10000 | flat time: 0.005786s
Sat May 29 14:05:49 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 30000 | flat time: 0.017386s
Sat May 29 14:05:49 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 20000 | flat time: 0.011529s
Sat May 29 14:05:49 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 20000 | flat time: 0.012164s
Sat May 29 14:05:49 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 30000 | flat time: 0.017363s
Sat May 29 14:05:49 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 20000 | flat time: 0.011757s
Sat May 29 14:05:49 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 40000 | flat time: 0.023398s
Sat May 29 14:05:49 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 50000 | flat time: 0.029141s
Sat May 29 14:05:49 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 50000 | flat time: 0.029365s
Sat May 29 14:05:49 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 30000 | flat time: 0.017371s
Sat May 29 14:05:49 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 30000 | flat time: 0.017409s
Sat May 29 14:05:49 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 30000 | flat time: 0.017406s
Sat May 29 14:05:49 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 20000 | flat time: 0.011548s
Sat May 29 14:05:49 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 20000 | flat time: 0.011670s
Sat May 29 14:05:49 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 80000 | flat time: 0.046603s
Sat May 29 14:05:49 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 40000 | flat time: 0.023728s
Sat May 29 14:05:49 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 20000 | flat time: 0.011656s
Sat May 29 14:05:49 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 10000 | flat time: 0.005813s
Sat May 29 14:05:49 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 30000 | flat time: 0.017359s
Sat May 29 14:05:49 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 80000 | flat time: 0.046620s
Sat May 29 14:05:49 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 20000 | flat time: 0.011540s
Sat May 29 14:05:49 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 30000 | flat time: 0.017544s
Sat May 29 14:05:49 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 20000 | flat time: 0.011743s
Sat May 29 14:05:49 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 70000 | flat time: 0.040982s
