f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.005276 10000 1948 2000.000000
1+1E-0.187942 1+1E-10 0.005385 10000 1985 2000.000000
1+1E-0.546643 1+1E-10 0.005649 10000 1964 2000.000000
1+1E-0.875664 1+1E-10 0.005804 10000 1980 2000.000000
1+1E-1.190478 1+1E-10 0.005787 10000 1960 2000.000000
1+1E-1.498346 1+1E-10 0.005771 10000 1957 2000.000000
1+1E-1.802783 1+1E-10 0.005767 10000 1936 2000.000000
1+1E-2.105512 1+1E-10 0.005717 10000 1875 2000.000000
1+1E-2.407391 1+1E-10 0.005704 10000 1842 2000.000000
1+1E-2.708846 1+1E-10 0.005673 10000 1889 2000.000000
1+1E-3.010088 1+1E-10 0.011364 20000 3675 4000.000000
1+1E-3.311224 1+1E-10 0.022638 40000 7564 8000.000000
1+1E-3.612307 1+1E-10 0.011317 20000 3640 4000.000000
1+1E-3.913363 1+1E-10 0.022661 40000 7356 8000.000000
1+1E-4.214407 1+1E-10 0.011323 20000 3678 4000.000000
1+1E-4.515443 1+1E-10 0.011344 20000 3610 4000.000000
1+1E-4.816477 1+1E-10 0.022579 40000 7510 8000.000000
1+1E-5.117508 1+1E-10 0.022802 40000 7489 8000.000000
1+1E-5.418539 1+1E-10 0.016986 30000 5596 6000.000000
1+1E-5.719570 1+1E-10 0.005611 10000 1843 2000.000000
1+1E-6.020600 1+1E-10 0.011216 20000 3705 4000.000000
1+1E-6.321630 1+1E-10 0.011246 20000 3730 4000.000000
1+1E-6.622660 1+1E-10 0.022798 40000 7312 8000.000000
1+1E-6.923690 1+1E-10 0.016912 30000 5471 6000.000000
1+1E-7.224720 1+1E-10 0.016905 30000 5467 6000.000000
1+1E-7.525750 1+1E-10 0.011295 20000 3656 4000.000000
1+1E-7.826780 1+1E-10 0.016872 30000 5487 6000.000000
1+1E-8.127810 1+1E-10 0.022524 40000 7479 8000.000000
1+1E-8.428840 1+1E-10 0.016874 30000 5527 6000.000000
1+1E-8.729870 1+1E-10 0.022565 40000 7525 8000.000000
1+1E-9.030900 1+1E-10 0.011258 20000 3605 4000.000000
1+1E-9.331930 1+1E-10 0.016904 30000 5516 6000.000000
1+1E-9.632960 1+1E-10 0.022497 40000 7221 8000.000000
1+1E-9.933990 1+1E-10 0.039583 70000 12916 14000.000000
0.474828
