run: 417 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:45:39 2021 | q: 0/31 | q_time: 0.001505s | E: 1 | q_time/E: 0.001505s | shuffle time: 0.000000s
Sun Feb  7 14:45:39 2021 | q: 1/31 | q_time: 0.001643s | E: 1 | q_time/E: 0.001643s | shuffle time: 0.000037s
Sun Feb  7 14:45:39 2021 | q: 2/31 | q_time: 0.003235s | E: 2 | q_time/E: 0.001618s | shuffle time: 0.000039s
Sun Feb  7 14:45:39 2021 | q: 3/31 | q_time: 0.003872s | E: 3 | q_time/E: 0.001291s | shuffle time: 0.000039s
Sun Feb  7 14:45:39 2021 | q: 4/31 | q_time: 0.006529s | E: 5 | q_time/E: 0.001306s | shuffle time: 0.000040s
Sun Feb  7 14:45:39 2021 | q: 5/31 | q_time: 0.004881s | E: 6 | q_time/E: 0.000813s | shuffle time: 0.000041s
Sun Feb  7 14:45:39 2021 | q: 6/31 | q_time: 0.008507s | E: 8 | q_time/E: 0.001063s | shuffle time: 0.000040s
Sun Feb  7 14:45:39 2021 | q: 7/31 | q_time: 0.008260s | E: 9 | q_time/E: 0.000918s | shuffle time: 0.000040s
Sun Feb  7 14:45:39 2021 | q: 8/31 | q_time: 0.013130s | E: 11 | q_time/E: 0.001194s | shuffle time: 0.000063s
Sun Feb  7 14:45:39 2021 | q: 9/31 | q_time: 0.013500s | E: 13 | q_time/E: 0.001038s | shuffle time: 0.000063s
Sun Feb  7 14:45:39 2021 | q: 10/31 | q_time: 0.016702s | E: 14 | q_time/E: 0.001193s | shuffle time: 0.000027s
Sun Feb  7 14:45:39 2021 | q: 11/31 | q_time: 0.016652s | E: 16 | q_time/E: 0.001041s | shuffle time: 0.000028s
Sun Feb  7 14:45:39 2021 | q: 12/31 | q_time: 0.019912s | E: 18 | q_time/E: 0.001106s | shuffle time: 0.000028s
Sun Feb  7 14:45:39 2021 | q: 13/31 | q_time: 0.015278s | E: 19 | q_time/E: 0.000804s | shuffle time: 0.000028s
Sun Feb  7 14:45:39 2021 | q: 14/31 | q_time: 0.015482s | E: 21 | q_time/E: 0.000737s | shuffle time: 0.000027s
Sun Feb  7 14:45:39 2021 | q: 15/31 | q_time: 0.041311s | E: 23 | q_time/E: 0.001796s | shuffle time: 0.000028s
Sun Feb  7 14:45:39 2021 | q: 16/31 | q_time: 0.046311s | E: 25 | q_time/E: 0.001852s | shuffle time: 0.000027s
Sun Feb  7 14:45:39 2021 | q: 17/31 | q_time: 0.024966s | E: 26 | q_time/E: 0.000960s | shuffle time: 0.000031s
Sun Feb  7 14:45:39 2021 | q: 18/31 | q_time: 0.030948s | E: 28 | q_time/E: 0.001105s | shuffle time: 0.000032s
Sun Feb  7 14:45:39 2021 | q: 19/31 | q_time: 0.035345s | E: 30 | q_time/E: 0.001178s | shuffle time: 0.000031s
Sun Feb  7 14:45:39 2021 | q: 20/31 | q_time: 0.053341s | E: 32 | q_time/E: 0.001667s | shuffle time: 0.000032s
Sun Feb  7 14:45:39 2021 | q: 21/31 | q_time: 0.035003s | E: 34 | q_time/E: 0.001030s | shuffle time: 0.000030s
Sun Feb  7 14:45:39 2021 | q: 22/31 | q_time: 0.045897s | E: 36 | q_time/E: 0.001275s | shuffle time: 0.000032s
Sun Feb  7 14:45:39 2021 | q: 23/31 | q_time: 0.029320s | E: 38 | q_time/E: 0.000772s | shuffle time: 0.000032s
Sun Feb  7 14:45:39 2021 | q: 24/31 | q_time: 0.065548s | E: 40 | q_time/E: 0.001639s | shuffle time: 0.000031s
Sun Feb  7 14:45:39 2021 | q: 25/31 | q_time: 0.063603s | E: 42 | q_time/E: 0.001514s | shuffle time: 0.000029s
Sun Feb  7 14:45:39 2021 | q: 26/31 | q_time: 0.055532s | E: 44 | q_time/E: 0.001262s | shuffle time: 0.000029s
Sun Feb  7 14:45:39 2021 | q: 27/31 | q_time: 0.068163s | E: 46 | q_time/E: 0.001482s | shuffle time: 0.000030s
Sun Feb  7 14:45:39 2021 | q: 28/31 | q_time: 0.064421s | E: 48 | q_time/E: 0.001342s | shuffle time: 0.000028s
Sun Feb  7 14:45:39 2021 | q: 29/31 | q_time: 0.087192s | E: 50 | q_time/E: 0.001744s | shuffle time: 0.000028s
Sun Feb  7 14:45:40 2021 | q: 30/31 | q_time: 0.056826s | E: 52 | q_time/E: 0.001093s | shuffle time: 0.000028s
Sun Feb  7 14:45:40 2021 | q: 31/31 | q_time: 0.077790s | E: 53 | q_time/E: 0.001468s | shuffle time: 0.000029s
