run: 171 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:34:33 2021 | q: 0/31 | q_time: 0.001604s | E: 1 | q_time/E: 0.001604s | shuffle time: 0.000000s
Sun Feb  7 14:34:33 2021 | q: 1/31 | q_time: 0.001637s | E: 1 | q_time/E: 0.001637s | shuffle time: 0.000055s
Sun Feb  7 14:34:33 2021 | q: 2/31 | q_time: 0.003221s | E: 2 | q_time/E: 0.001610s | shuffle time: 0.000046s
Sun Feb  7 14:34:33 2021 | q: 3/31 | q_time: 0.003798s | E: 3 | q_time/E: 0.001266s | shuffle time: 0.000044s
Sun Feb  7 14:34:33 2021 | q: 4/31 | q_time: 0.004527s | E: 5 | q_time/E: 0.000905s | shuffle time: 0.000047s
Sun Feb  7 14:34:33 2021 | q: 5/31 | q_time: 0.004847s | E: 6 | q_time/E: 0.000808s | shuffle time: 0.000027s
Sun Feb  7 14:34:33 2021 | q: 6/31 | q_time: 0.006692s | E: 8 | q_time/E: 0.000837s | shuffle time: 0.000027s
Sun Feb  7 14:34:33 2021 | q: 7/31 | q_time: 0.007686s | E: 9 | q_time/E: 0.000854s | shuffle time: 0.000027s
Sun Feb  7 14:34:33 2021 | q: 8/31 | q_time: 0.013575s | E: 11 | q_time/E: 0.001234s | shuffle time: 0.000027s
Sun Feb  7 14:34:33 2021 | q: 9/31 | q_time: 0.020532s | E: 13 | q_time/E: 0.001579s | shuffle time: 0.000028s
Sun Feb  7 14:34:33 2021 | q: 10/31 | q_time: 0.008537s | E: 14 | q_time/E: 0.000610s | shuffle time: 0.000028s
Sun Feb  7 14:34:33 2021 | q: 11/31 | q_time: 0.013721s | E: 16 | q_time/E: 0.000858s | shuffle time: 0.000028s
Sun Feb  7 14:34:33 2021 | q: 12/31 | q_time: 0.017407s | E: 18 | q_time/E: 0.000967s | shuffle time: 0.000028s
Sun Feb  7 14:34:33 2021 | q: 13/31 | q_time: 0.016168s | E: 19 | q_time/E: 0.000851s | shuffle time: 0.000030s
Sun Feb  7 14:34:33 2021 | q: 14/31 | q_time: 0.013704s | E: 21 | q_time/E: 0.000653s | shuffle time: 0.000030s
Sun Feb  7 14:34:33 2021 | q: 15/31 | q_time: 0.024324s | E: 23 | q_time/E: 0.001058s | shuffle time: 0.000029s
Sun Feb  7 14:34:33 2021 | q: 16/31 | q_time: 0.055225s | E: 25 | q_time/E: 0.002209s | shuffle time: 0.000028s
Sun Feb  7 14:34:33 2021 | q: 17/31 | q_time: 0.024528s | E: 26 | q_time/E: 0.000943s | shuffle time: 0.000028s
Sun Feb  7 14:34:33 2021 | q: 18/31 | q_time: 0.029101s | E: 28 | q_time/E: 0.001039s | shuffle time: 0.000028s
Sun Feb  7 14:34:33 2021 | q: 19/31 | q_time: 0.044859s | E: 30 | q_time/E: 0.001495s | shuffle time: 0.000028s
Sun Feb  7 14:34:33 2021 | q: 20/31 | q_time: 0.059108s | E: 32 | q_time/E: 0.001847s | shuffle time: 0.000045s
Sun Feb  7 14:34:33 2021 | q: 21/31 | q_time: 0.083553s | E: 34 | q_time/E: 0.002457s | shuffle time: 0.000029s
Sun Feb  7 14:34:33 2021 | q: 22/31 | q_time: 0.059626s | E: 36 | q_time/E: 0.001656s | shuffle time: 0.000028s
Sun Feb  7 14:34:34 2021 | q: 23/31 | q_time: 0.116798s | E: 38 | q_time/E: 0.003074s | shuffle time: 0.000028s
Sun Feb  7 14:34:34 2021 | q: 24/31 | q_time: 0.187952s | E: 40 | q_time/E: 0.004699s | shuffle time: 0.000045s
Sun Feb  7 14:34:34 2021 | q: 25/31 | q_time: 0.124535s | E: 42 | q_time/E: 0.002965s | shuffle time: 0.000043s
Sun Feb  7 14:34:34 2021 | q: 26/31 | q_time: 0.051076s | E: 44 | q_time/E: 0.001161s | shuffle time: 0.000030s
Sun Feb  7 14:34:34 2021 | q: 27/31 | q_time: 0.049308s | E: 46 | q_time/E: 0.001072s | shuffle time: 0.000030s
Sun Feb  7 14:34:34 2021 | q: 28/31 | q_time: 0.065721s | E: 48 | q_time/E: 0.001369s | shuffle time: 0.000029s
Sun Feb  7 14:34:34 2021 | q: 29/31 | q_time: 0.061707s | E: 50 | q_time/E: 0.001234s | shuffle time: 0.000030s
Sun Feb  7 14:34:34 2021 | q: 30/31 | q_time: 0.070453s | E: 52 | q_time/E: 0.001355s | shuffle time: 0.000028s
Sun Feb  7 14:34:34 2021 | q: 31/31 | q_time: 0.057041s | E: 53 | q_time/E: 0.001076s | shuffle time: 0.000028s
