run: 337 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:42:06 2021 | q: 0/31 | q_time: 0.001506s | E: 1 | q_time/E: 0.001506s | shuffle time: 0.000000s
Sun Feb  7 14:42:06 2021 | q: 1/31 | q_time: 0.001596s | E: 1 | q_time/E: 0.001596s | shuffle time: 0.000082s
Sun Feb  7 14:42:06 2021 | q: 2/31 | q_time: 0.003215s | E: 2 | q_time/E: 0.001607s | shuffle time: 0.000087s
Sun Feb  7 14:42:06 2021 | q: 3/31 | q_time: 0.004149s | E: 3 | q_time/E: 0.001383s | shuffle time: 0.000087s
Sun Feb  7 14:42:06 2021 | q: 4/31 | q_time: 0.005195s | E: 5 | q_time/E: 0.001039s | shuffle time: 0.000040s
Sun Feb  7 14:42:06 2021 | q: 5/31 | q_time: 0.004814s | E: 6 | q_time/E: 0.000802s | shuffle time: 0.000041s
Sun Feb  7 14:42:06 2021 | q: 6/31 | q_time: 0.007449s | E: 8 | q_time/E: 0.000931s | shuffle time: 0.000044s
Sun Feb  7 14:42:06 2021 | q: 7/31 | q_time: 0.007393s | E: 9 | q_time/E: 0.000821s | shuffle time: 0.000041s
Sun Feb  7 14:42:06 2021 | q: 8/31 | q_time: 0.009395s | E: 11 | q_time/E: 0.000854s | shuffle time: 0.000041s
Sun Feb  7 14:42:06 2021 | q: 9/31 | q_time: 0.018943s | E: 13 | q_time/E: 0.001457s | shuffle time: 0.000041s
Sun Feb  7 14:42:06 2021 | q: 10/31 | q_time: 0.013792s | E: 14 | q_time/E: 0.000985s | shuffle time: 0.000041s
Sun Feb  7 14:42:06 2021 | q: 11/31 | q_time: 0.019860s | E: 16 | q_time/E: 0.001241s | shuffle time: 0.000042s
Sun Feb  7 14:42:06 2021 | q: 12/31 | q_time: 0.025075s | E: 18 | q_time/E: 0.001393s | shuffle time: 0.000042s
Sun Feb  7 14:42:06 2021 | q: 13/31 | q_time: 0.018739s | E: 19 | q_time/E: 0.000986s | shuffle time: 0.000042s
Sun Feb  7 14:42:06 2021 | q: 14/31 | q_time: 0.019531s | E: 21 | q_time/E: 0.000930s | shuffle time: 0.000042s
Sun Feb  7 14:42:06 2021 | q: 15/31 | q_time: 0.038263s | E: 23 | q_time/E: 0.001664s | shuffle time: 0.000042s
Sun Feb  7 14:42:06 2021 | q: 16/31 | q_time: 0.053794s | E: 25 | q_time/E: 0.002152s | shuffle time: 0.000040s
Sun Feb  7 14:42:07 2021 | q: 17/31 | q_time: 0.034579s | E: 26 | q_time/E: 0.001330s | shuffle time: 0.000041s
Sun Feb  7 14:42:07 2021 | q: 18/31 | q_time: 0.035455s | E: 28 | q_time/E: 0.001266s | shuffle time: 0.000041s
Sun Feb  7 14:42:07 2021 | q: 19/31 | q_time: 0.042828s | E: 30 | q_time/E: 0.001428s | shuffle time: 0.000041s
Sun Feb  7 14:42:07 2021 | q: 20/31 | q_time: 0.100414s | E: 32 | q_time/E: 0.003138s | shuffle time: 0.000041s
Sun Feb  7 14:42:07 2021 | q: 21/31 | q_time: 0.073619s | E: 34 | q_time/E: 0.002165s | shuffle time: 0.000041s
Sun Feb  7 14:42:07 2021 | q: 22/31 | q_time: 0.050855s | E: 36 | q_time/E: 0.001413s | shuffle time: 0.000042s
Sun Feb  7 14:42:07 2021 | q: 23/31 | q_time: 0.076511s | E: 38 | q_time/E: 0.002013s | shuffle time: 0.000041s
Sun Feb  7 14:42:07 2021 | q: 24/31 | q_time: 0.075963s | E: 40 | q_time/E: 0.001899s | shuffle time: 0.000041s
Sun Feb  7 14:42:07 2021 | q: 25/31 | q_time: 0.047365s | E: 42 | q_time/E: 0.001128s | shuffle time: 0.000029s
Sun Feb  7 14:42:07 2021 | q: 26/31 | q_time: 0.048370s | E: 44 | q_time/E: 0.001099s | shuffle time: 0.000028s
Sun Feb  7 14:42:07 2021 | q: 27/31 | q_time: 0.051363s | E: 46 | q_time/E: 0.001117s | shuffle time: 0.000028s
Sun Feb  7 14:42:07 2021 | q: 28/31 | q_time: 0.045640s | E: 48 | q_time/E: 0.000951s | shuffle time: 0.000028s
Sun Feb  7 14:42:07 2021 | q: 29/31 | q_time: 0.063251s | E: 50 | q_time/E: 0.001265s | shuffle time: 0.000028s
Sun Feb  7 14:42:07 2021 | q: 30/31 | q_time: 0.074810s | E: 52 | q_time/E: 0.001439s | shuffle time: 0.000028s
Sun Feb  7 14:42:07 2021 | q: 31/31 | q_time: 0.052012s | E: 53 | q_time/E: 0.000981s | shuffle time: 0.000027s
