run: 914 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:09:12 2021 | q: 0/31 | q_time: 0.017588s | E: 1 | q_time/E: 0.017588s | shuffle time: 0.000000s
Sun Feb  7 15:09:12 2021 | q: 1/31 | q_time: 0.023630s | E: 1 | q_time/E: 0.023630s | shuffle time: 0.000041s
Sun Feb  7 15:09:12 2021 | q: 2/31 | q_time: 0.028692s | E: 2 | q_time/E: 0.014346s | shuffle time: 0.000043s
Sun Feb  7 15:09:12 2021 | q: 3/31 | q_time: 0.016719s | E: 3 | q_time/E: 0.005573s | shuffle time: 0.000042s
Sun Feb  7 15:09:12 2021 | q: 4/31 | q_time: 0.021981s | E: 5 | q_time/E: 0.004396s | shuffle time: 0.000043s
Sun Feb  7 15:09:12 2021 | q: 5/31 | q_time: 0.020652s | E: 6 | q_time/E: 0.003442s | shuffle time: 0.000044s
Sun Feb  7 15:09:12 2021 | q: 6/31 | q_time: 0.021937s | E: 8 | q_time/E: 0.002742s | shuffle time: 0.000044s
Sun Feb  7 15:09:12 2021 | q: 7/31 | q_time: 0.013928s | E: 9 | q_time/E: 0.001548s | shuffle time: 0.000043s
Sun Feb  7 15:09:12 2021 | q: 8/31 | q_time: 0.010849s | E: 11 | q_time/E: 0.000986s | shuffle time: 0.000043s
Sun Feb  7 15:09:12 2021 | q: 9/31 | q_time: 0.020195s | E: 13 | q_time/E: 0.001553s | shuffle time: 0.000044s
Sun Feb  7 15:09:12 2021 | q: 10/31 | q_time: 0.014076s | E: 14 | q_time/E: 0.001005s | shuffle time: 0.000043s
Sun Feb  7 15:09:12 2021 | q: 11/31 | q_time: 0.017323s | E: 16 | q_time/E: 0.001083s | shuffle time: 0.000044s
Sun Feb  7 15:09:12 2021 | q: 12/31 | q_time: 0.036955s | E: 18 | q_time/E: 0.002053s | shuffle time: 0.000043s
Sun Feb  7 15:09:12 2021 | q: 13/31 | q_time: 0.024986s | E: 19 | q_time/E: 0.001315s | shuffle time: 0.000043s
Sun Feb  7 15:09:12 2021 | q: 14/31 | q_time: 0.029851s | E: 21 | q_time/E: 0.001421s | shuffle time: 0.000042s
Sun Feb  7 15:09:12 2021 | q: 15/31 | q_time: 0.033009s | E: 23 | q_time/E: 0.001435s | shuffle time: 0.000045s
Sun Feb  7 15:09:12 2021 | q: 16/31 | q_time: 0.055157s | E: 25 | q_time/E: 0.002206s | shuffle time: 0.000041s
Sun Feb  7 15:09:12 2021 | q: 17/31 | q_time: 0.031334s | E: 26 | q_time/E: 0.001205s | shuffle time: 0.000041s
Sun Feb  7 15:09:12 2021 | q: 18/31 | q_time: 0.038255s | E: 28 | q_time/E: 0.001366s | shuffle time: 0.000042s
Sun Feb  7 15:09:12 2021 | q: 19/31 | q_time: 0.078097s | E: 30 | q_time/E: 0.002603s | shuffle time: 0.000042s
Sun Feb  7 15:09:12 2021 | q: 20/31 | q_time: 0.102239s | E: 32 | q_time/E: 0.003195s | shuffle time: 0.000042s
Sun Feb  7 15:09:13 2021 | q: 21/31 | q_time: 0.145149s | E: 34 | q_time/E: 0.004269s | shuffle time: 0.000042s
Sun Feb  7 15:09:13 2021 | q: 22/31 | q_time: 0.088408s | E: 36 | q_time/E: 0.002456s | shuffle time: 0.000042s
Sun Feb  7 15:09:13 2021 | q: 23/31 | q_time: 0.071544s | E: 38 | q_time/E: 0.001883s | shuffle time: 0.000042s
Sun Feb  7 15:09:13 2021 | q: 24/31 | q_time: 0.125382s | E: 40 | q_time/E: 0.003135s | shuffle time: 0.000042s
Sun Feb  7 15:09:13 2021 | q: 25/31 | q_time: 0.104650s | E: 42 | q_time/E: 0.002492s | shuffle time: 0.000042s
Sun Feb  7 15:09:13 2021 | q: 26/31 | q_time: 0.062074s | E: 44 | q_time/E: 0.001411s | shuffle time: 0.000042s
Sun Feb  7 15:09:13 2021 | q: 27/31 | q_time: 0.084529s | E: 46 | q_time/E: 0.001838s | shuffle time: 0.000046s
Sun Feb  7 15:09:13 2021 | q: 28/31 | q_time: 0.082932s | E: 48 | q_time/E: 0.001728s | shuffle time: 0.000041s
Sun Feb  7 15:09:13 2021 | q: 29/31 | q_time: 0.108172s | E: 50 | q_time/E: 0.002163s | shuffle time: 0.000044s
Sun Feb  7 15:09:13 2021 | q: 30/31 | q_time: 0.087883s | E: 52 | q_time/E: 0.001690s | shuffle time: 0.000044s
Sun Feb  7 15:09:13 2021 | q: 31/31 | q_time: 0.097225s | E: 53 | q_time/E: 0.001834s | shuffle time: 0.000044s
