run: 215 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:36:35 2021 | q: 0/31 | q_time: 0.001206s | E: 1 | q_time/E: 0.001206s | shuffle time: 0.000000s
Sun Feb  7 14:36:35 2021 | q: 1/31 | q_time: 0.001284s | E: 1 | q_time/E: 0.001284s | shuffle time: 0.000065s
Sun Feb  7 14:36:35 2021 | q: 2/31 | q_time: 0.002573s | E: 2 | q_time/E: 0.001286s | shuffle time: 0.000069s
Sun Feb  7 14:36:35 2021 | q: 3/31 | q_time: 0.003871s | E: 3 | q_time/E: 0.001290s | shuffle time: 0.000038s
Sun Feb  7 14:36:35 2021 | q: 4/31 | q_time: 0.007736s | E: 5 | q_time/E: 0.001547s | shuffle time: 0.000041s
Sun Feb  7 14:36:35 2021 | q: 5/31 | q_time: 0.004839s | E: 6 | q_time/E: 0.000806s | shuffle time: 0.000044s
Sun Feb  7 14:36:35 2021 | q: 6/31 | q_time: 0.006627s | E: 8 | q_time/E: 0.000828s | shuffle time: 0.000041s
Sun Feb  7 14:36:35 2021 | q: 7/31 | q_time: 0.007093s | E: 9 | q_time/E: 0.000788s | shuffle time: 0.000040s
Sun Feb  7 14:36:35 2021 | q: 8/31 | q_time: 0.010296s | E: 11 | q_time/E: 0.000936s | shuffle time: 0.000041s
Sun Feb  7 14:36:35 2021 | q: 9/31 | q_time: 0.014143s | E: 13 | q_time/E: 0.001088s | shuffle time: 0.000040s
Sun Feb  7 14:36:35 2021 | q: 10/31 | q_time: 0.012340s | E: 14 | q_time/E: 0.000881s | shuffle time: 0.000041s
Sun Feb  7 14:36:36 2021 | q: 11/31 | q_time: 0.017698s | E: 16 | q_time/E: 0.001106s | shuffle time: 0.000042s
Sun Feb  7 14:36:36 2021 | q: 12/31 | q_time: 0.017185s | E: 18 | q_time/E: 0.000955s | shuffle time: 0.000042s
Sun Feb  7 14:36:36 2021 | q: 13/31 | q_time: 0.020961s | E: 19 | q_time/E: 0.001103s | shuffle time: 0.000042s
Sun Feb  7 14:36:36 2021 | q: 14/31 | q_time: 0.029532s | E: 21 | q_time/E: 0.001406s | shuffle time: 0.000041s
Sun Feb  7 14:36:36 2021 | q: 15/31 | q_time: 0.040534s | E: 23 | q_time/E: 0.001762s | shuffle time: 0.000041s
Sun Feb  7 14:36:36 2021 | q: 16/31 | q_time: 0.071487s | E: 25 | q_time/E: 0.002859s | shuffle time: 0.000041s
Sun Feb  7 14:36:36 2021 | q: 17/31 | q_time: 0.024892s | E: 26 | q_time/E: 0.000957s | shuffle time: 0.000041s
Sun Feb  7 14:36:36 2021 | q: 18/31 | q_time: 0.025966s | E: 28 | q_time/E: 0.000927s | shuffle time: 0.000041s
Sun Feb  7 14:36:36 2021 | q: 19/31 | q_time: 0.037260s | E: 30 | q_time/E: 0.001242s | shuffle time: 0.000042s
Sun Feb  7 14:36:36 2021 | q: 20/31 | q_time: 0.055048s | E: 32 | q_time/E: 0.001720s | shuffle time: 0.000041s
Sun Feb  7 14:36:36 2021 | q: 21/31 | q_time: 0.036044s | E: 34 | q_time/E: 0.001060s | shuffle time: 0.000029s
Sun Feb  7 14:36:36 2021 | q: 22/31 | q_time: 0.052583s | E: 36 | q_time/E: 0.001461s | shuffle time: 0.000045s
Sun Feb  7 14:36:36 2021 | q: 23/31 | q_time: 0.042496s | E: 38 | q_time/E: 0.001118s | shuffle time: 0.000029s
Sun Feb  7 14:36:36 2021 | q: 24/31 | q_time: 0.054989s | E: 40 | q_time/E: 0.001375s | shuffle time: 0.000028s
Sun Feb  7 14:36:36 2021 | q: 25/31 | q_time: 0.071897s | E: 42 | q_time/E: 0.001712s | shuffle time: 0.000028s
Sun Feb  7 14:36:36 2021 | q: 26/31 | q_time: 0.067522s | E: 44 | q_time/E: 0.001535s | shuffle time: 0.000028s
Sun Feb  7 14:36:36 2021 | q: 27/31 | q_time: 0.090532s | E: 46 | q_time/E: 0.001968s | shuffle time: 0.000031s
Sun Feb  7 14:36:36 2021 | q: 28/31 | q_time: 0.068499s | E: 48 | q_time/E: 0.001427s | shuffle time: 0.000030s
Sun Feb  7 14:36:36 2021 | q: 29/31 | q_time: 0.098439s | E: 50 | q_time/E: 0.001969s | shuffle time: 0.000030s
Sun Feb  7 14:36:36 2021 | q: 30/31 | q_time: 0.070380s | E: 52 | q_time/E: 0.001353s | shuffle time: 0.000031s
Sun Feb  7 14:36:37 2021 | q: 31/31 | q_time: 0.096081s | E: 53 | q_time/E: 0.001813s | shuffle time: 0.000030s
