run: 726 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:59:22 2021 | q: 0/31 | q_time: 0.001519s | E: 1 | q_time/E: 0.001519s | shuffle time: 0.000000s
Sun Feb  7 14:59:22 2021 | q: 1/31 | q_time: 0.001658s | E: 1 | q_time/E: 0.001658s | shuffle time: 0.000053s
Sun Feb  7 14:59:22 2021 | q: 2/31 | q_time: 0.002592s | E: 2 | q_time/E: 0.001296s | shuffle time: 0.000059s
Sun Feb  7 14:59:22 2021 | q: 3/31 | q_time: 0.002853s | E: 3 | q_time/E: 0.000951s | shuffle time: 0.000057s
Sun Feb  7 14:59:22 2021 | q: 4/31 | q_time: 0.004382s | E: 5 | q_time/E: 0.000876s | shuffle time: 0.000026s
Sun Feb  7 14:59:22 2021 | q: 5/31 | q_time: 0.004917s | E: 6 | q_time/E: 0.000819s | shuffle time: 0.000027s
Sun Feb  7 14:59:22 2021 | q: 6/31 | q_time: 0.007296s | E: 8 | q_time/E: 0.000912s | shuffle time: 0.000027s
Sun Feb  7 14:59:22 2021 | q: 7/31 | q_time: 0.007309s | E: 9 | q_time/E: 0.000812s | shuffle time: 0.000027s
Sun Feb  7 14:59:22 2021 | q: 8/31 | q_time: 0.012511s | E: 11 | q_time/E: 0.001137s | shuffle time: 0.000027s
Sun Feb  7 14:59:22 2021 | q: 9/31 | q_time: 0.011514s | E: 13 | q_time/E: 0.000886s | shuffle time: 0.000027s
Sun Feb  7 14:59:22 2021 | q: 10/31 | q_time: 0.017274s | E: 14 | q_time/E: 0.001234s | shuffle time: 0.000028s
Sun Feb  7 14:59:22 2021 | q: 11/31 | q_time: 0.013369s | E: 16 | q_time/E: 0.000836s | shuffle time: 0.000027s
Sun Feb  7 14:59:22 2021 | q: 12/31 | q_time: 0.024529s | E: 18 | q_time/E: 0.001363s | shuffle time: 0.000027s
Sun Feb  7 14:59:22 2021 | q: 13/31 | q_time: 0.012704s | E: 19 | q_time/E: 0.000669s | shuffle time: 0.000028s
Sun Feb  7 14:59:22 2021 | q: 14/31 | q_time: 0.018387s | E: 21 | q_time/E: 0.000876s | shuffle time: 0.000030s
Sun Feb  7 14:59:22 2021 | q: 15/31 | q_time: 0.037946s | E: 23 | q_time/E: 0.001650s | shuffle time: 0.000029s
Sun Feb  7 14:59:22 2021 | q: 16/31 | q_time: 0.082716s | E: 25 | q_time/E: 0.003309s | shuffle time: 0.000027s
Sun Feb  7 14:59:22 2021 | q: 17/31 | q_time: 0.020238s | E: 26 | q_time/E: 0.000778s | shuffle time: 0.000028s
Sun Feb  7 14:59:22 2021 | q: 18/31 | q_time: 0.029282s | E: 28 | q_time/E: 0.001046s | shuffle time: 0.000028s
Sun Feb  7 14:59:22 2021 | q: 19/31 | q_time: 0.038491s | E: 30 | q_time/E: 0.001283s | shuffle time: 0.000028s
Sun Feb  7 14:59:22 2021 | q: 20/31 | q_time: 0.049921s | E: 32 | q_time/E: 0.001560s | shuffle time: 0.000029s
Sun Feb  7 14:59:22 2021 | q: 21/31 | q_time: 0.042019s | E: 34 | q_time/E: 0.001236s | shuffle time: 0.000029s
Sun Feb  7 14:59:22 2021 | q: 22/31 | q_time: 0.058992s | E: 36 | q_time/E: 0.001639s | shuffle time: 0.000030s
Sun Feb  7 14:59:22 2021 | q: 23/31 | q_time: 0.037336s | E: 38 | q_time/E: 0.000983s | shuffle time: 0.000031s
Sun Feb  7 14:59:22 2021 | q: 24/31 | q_time: 0.065056s | E: 40 | q_time/E: 0.001626s | shuffle time: 0.000030s
Sun Feb  7 14:59:22 2021 | q: 25/31 | q_time: 0.094409s | E: 42 | q_time/E: 0.002248s | shuffle time: 0.000043s
Sun Feb  7 14:59:22 2021 | q: 26/31 | q_time: 0.058685s | E: 44 | q_time/E: 0.001334s | shuffle time: 0.000041s
Sun Feb  7 14:59:22 2021 | q: 27/31 | q_time: 0.043244s | E: 46 | q_time/E: 0.000940s | shuffle time: 0.000029s
Sun Feb  7 14:59:22 2021 | q: 28/31 | q_time: 0.055152s | E: 48 | q_time/E: 0.001149s | shuffle time: 0.000028s
Sun Feb  7 14:59:23 2021 | q: 29/31 | q_time: 0.065648s | E: 50 | q_time/E: 0.001313s | shuffle time: 0.000027s
Sun Feb  7 14:59:23 2021 | q: 30/31 | q_time: 0.045690s | E: 52 | q_time/E: 0.000879s | shuffle time: 0.000028s
Sun Feb  7 14:59:23 2021 | q: 31/31 | q_time: 0.068930s | E: 53 | q_time/E: 0.001301s | shuffle time: 0.000027s
