run: 866 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:06:22 2021 | q: 0/31 | q_time: 0.000871s | E: 1 | q_time/E: 0.000871s | shuffle time: 0.000000s
Sun Feb  7 15:06:22 2021 | q: 1/31 | q_time: 0.000897s | E: 1 | q_time/E: 0.000897s | shuffle time: 0.000041s
Sun Feb  7 15:06:22 2021 | q: 2/31 | q_time: 0.001724s | E: 2 | q_time/E: 0.000862s | shuffle time: 0.000043s
Sun Feb  7 15:06:22 2021 | q: 3/31 | q_time: 0.002639s | E: 3 | q_time/E: 0.000880s | shuffle time: 0.000043s
Sun Feb  7 15:06:22 2021 | q: 4/31 | q_time: 0.005512s | E: 5 | q_time/E: 0.001102s | shuffle time: 0.000044s
Sun Feb  7 15:06:22 2021 | q: 5/31 | q_time: 0.005514s | E: 6 | q_time/E: 0.000919s | shuffle time: 0.000044s
Sun Feb  7 15:06:22 2021 | q: 6/31 | q_time: 0.010546s | E: 8 | q_time/E: 0.001318s | shuffle time: 0.000044s
Sun Feb  7 15:06:22 2021 | q: 7/31 | q_time: 0.009053s | E: 9 | q_time/E: 0.001006s | shuffle time: 0.000044s
Sun Feb  7 15:06:22 2021 | q: 8/31 | q_time: 0.012380s | E: 11 | q_time/E: 0.001125s | shuffle time: 0.000045s
Sun Feb  7 15:06:23 2021 | q: 9/31 | q_time: 0.016506s | E: 13 | q_time/E: 0.001270s | shuffle time: 0.000044s
Sun Feb  7 15:06:23 2021 | q: 10/31 | q_time: 0.018186s | E: 14 | q_time/E: 0.001299s | shuffle time: 0.000044s
Sun Feb  7 15:06:23 2021 | q: 11/31 | q_time: 0.022082s | E: 16 | q_time/E: 0.001380s | shuffle time: 0.000043s
Sun Feb  7 15:06:23 2021 | q: 12/31 | q_time: 0.022515s | E: 18 | q_time/E: 0.001251s | shuffle time: 0.000044s
Sun Feb  7 15:06:23 2021 | q: 13/31 | q_time: 0.022538s | E: 19 | q_time/E: 0.001186s | shuffle time: 0.000043s
Sun Feb  7 15:06:23 2021 | q: 14/31 | q_time: 0.028235s | E: 21 | q_time/E: 0.001345s | shuffle time: 0.000044s
Sun Feb  7 15:06:23 2021 | q: 15/31 | q_time: 0.032958s | E: 23 | q_time/E: 0.001433s | shuffle time: 0.000043s
Sun Feb  7 15:06:23 2021 | q: 16/31 | q_time: 0.048959s | E: 25 | q_time/E: 0.001958s | shuffle time: 0.000042s
Sun Feb  7 15:06:23 2021 | q: 17/31 | q_time: 0.035001s | E: 26 | q_time/E: 0.001346s | shuffle time: 0.000042s
Sun Feb  7 15:06:23 2021 | q: 18/31 | q_time: 0.041119s | E: 28 | q_time/E: 0.001469s | shuffle time: 0.000042s
Sun Feb  7 15:06:23 2021 | q: 19/31 | q_time: 0.048360s | E: 30 | q_time/E: 0.001612s | shuffle time: 0.000042s
Sun Feb  7 15:06:23 2021 | q: 20/31 | q_time: 0.047922s | E: 32 | q_time/E: 0.001498s | shuffle time: 0.000042s
Sun Feb  7 15:06:23 2021 | q: 21/31 | q_time: 0.096787s | E: 34 | q_time/E: 0.002847s | shuffle time: 0.000042s
Sun Feb  7 15:06:23 2021 | q: 22/31 | q_time: 0.061004s | E: 36 | q_time/E: 0.001695s | shuffle time: 0.000042s
Sun Feb  7 15:06:23 2021 | q: 23/31 | q_time: 0.107805s | E: 38 | q_time/E: 0.002837s | shuffle time: 0.000042s
Sun Feb  7 15:06:23 2021 | q: 24/31 | q_time: 0.088556s | E: 40 | q_time/E: 0.002214s | shuffle time: 0.000042s
Sun Feb  7 15:06:23 2021 | q: 25/31 | q_time: 0.070205s | E: 42 | q_time/E: 0.001672s | shuffle time: 0.000042s
Sun Feb  7 15:06:23 2021 | q: 26/31 | q_time: 0.068355s | E: 44 | q_time/E: 0.001554s | shuffle time: 0.000042s
Sun Feb  7 15:06:23 2021 | q: 27/31 | q_time: 0.078682s | E: 46 | q_time/E: 0.001710s | shuffle time: 0.000042s
Sun Feb  7 15:06:24 2021 | q: 28/31 | q_time: 0.100749s | E: 48 | q_time/E: 0.002099s | shuffle time: 0.000041s
Sun Feb  7 15:06:24 2021 | q: 29/31 | q_time: 0.112729s | E: 50 | q_time/E: 0.002255s | shuffle time: 0.000041s
Sun Feb  7 15:06:24 2021 | q: 30/31 | q_time: 0.121534s | E: 52 | q_time/E: 0.002337s | shuffle time: 0.000041s
Sun Feb  7 15:06:24 2021 | q: 31/31 | q_time: 0.181710s | E: 53 | q_time/E: 0.003428s | shuffle time: 0.000044s
