run: 617 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:54:31 2021 | q: 0/31 | q_time: 0.000876s | E: 1 | q_time/E: 0.000876s | shuffle time: 0.000000s
Sun Feb  7 14:54:31 2021 | q: 1/31 | q_time: 0.000974s | E: 1 | q_time/E: 0.000974s | shuffle time: 0.000053s
Sun Feb  7 14:54:31 2021 | q: 2/31 | q_time: 0.001950s | E: 2 | q_time/E: 0.000975s | shuffle time: 0.000059s
Sun Feb  7 14:54:31 2021 | q: 3/31 | q_time: 0.002947s | E: 3 | q_time/E: 0.000982s | shuffle time: 0.000058s
Sun Feb  7 14:54:31 2021 | q: 4/31 | q_time: 0.004598s | E: 5 | q_time/E: 0.000920s | shuffle time: 0.000046s
Sun Feb  7 14:54:31 2021 | q: 5/31 | q_time: 0.005280s | E: 6 | q_time/E: 0.000880s | shuffle time: 0.000047s
Sun Feb  7 14:54:31 2021 | q: 6/31 | q_time: 0.007090s | E: 8 | q_time/E: 0.000886s | shuffle time: 0.000027s
Sun Feb  7 14:54:31 2021 | q: 7/31 | q_time: 0.007548s | E: 9 | q_time/E: 0.000839s | shuffle time: 0.000026s
Sun Feb  7 14:54:31 2021 | q: 8/31 | q_time: 0.010600s | E: 11 | q_time/E: 0.000964s | shuffle time: 0.000027s
Sun Feb  7 14:54:31 2021 | q: 9/31 | q_time: 0.013850s | E: 13 | q_time/E: 0.001065s | shuffle time: 0.000027s
Sun Feb  7 14:54:31 2021 | q: 10/31 | q_time: 0.014627s | E: 14 | q_time/E: 0.001045s | shuffle time: 0.000027s
Sun Feb  7 14:54:31 2021 | q: 11/31 | q_time: 0.016589s | E: 16 | q_time/E: 0.001037s | shuffle time: 0.000027s
Sun Feb  7 14:54:31 2021 | q: 12/31 | q_time: 0.014998s | E: 18 | q_time/E: 0.000833s | shuffle time: 0.000028s
Sun Feb  7 14:54:31 2021 | q: 13/31 | q_time: 0.016093s | E: 19 | q_time/E: 0.000847s | shuffle time: 0.000027s
Sun Feb  7 14:54:31 2021 | q: 14/31 | q_time: 0.018519s | E: 21 | q_time/E: 0.000882s | shuffle time: 0.000027s
Sun Feb  7 14:54:31 2021 | q: 15/31 | q_time: 0.027799s | E: 23 | q_time/E: 0.001209s | shuffle time: 0.000027s
Sun Feb  7 14:54:31 2021 | q: 16/31 | q_time: 0.036861s | E: 25 | q_time/E: 0.001474s | shuffle time: 0.000027s
Sun Feb  7 14:54:31 2021 | q: 17/31 | q_time: 0.023271s | E: 26 | q_time/E: 0.000895s | shuffle time: 0.000028s
Sun Feb  7 14:54:31 2021 | q: 18/31 | q_time: 0.029655s | E: 28 | q_time/E: 0.001059s | shuffle time: 0.000028s
Sun Feb  7 14:54:31 2021 | q: 19/31 | q_time: 0.034639s | E: 30 | q_time/E: 0.001155s | shuffle time: 0.000028s
Sun Feb  7 14:54:31 2021 | q: 20/31 | q_time: 0.028950s | E: 32 | q_time/E: 0.000905s | shuffle time: 0.000028s
Sun Feb  7 14:54:31 2021 | q: 21/31 | q_time: 0.038848s | E: 34 | q_time/E: 0.001143s | shuffle time: 0.000028s
Sun Feb  7 14:54:31 2021 | q: 22/31 | q_time: 0.034573s | E: 36 | q_time/E: 0.000960s | shuffle time: 0.000028s
Sun Feb  7 14:54:31 2021 | q: 23/31 | q_time: 0.073407s | E: 38 | q_time/E: 0.001932s | shuffle time: 0.000028s
Sun Feb  7 14:54:31 2021 | q: 24/31 | q_time: 0.050143s | E: 40 | q_time/E: 0.001254s | shuffle time: 0.000028s
Sun Feb  7 14:54:31 2021 | q: 25/31 | q_time: 0.074777s | E: 42 | q_time/E: 0.001780s | shuffle time: 0.000028s
Sun Feb  7 14:54:31 2021 | q: 26/31 | q_time: 0.061997s | E: 44 | q_time/E: 0.001409s | shuffle time: 0.000028s
Sun Feb  7 14:54:32 2021 | q: 27/31 | q_time: 0.076065s | E: 46 | q_time/E: 0.001654s | shuffle time: 0.000028s
Sun Feb  7 14:54:32 2021 | q: 28/31 | q_time: 0.052432s | E: 48 | q_time/E: 0.001092s | shuffle time: 0.000028s
Sun Feb  7 14:54:32 2021 | q: 29/31 | q_time: 0.042865s | E: 50 | q_time/E: 0.000857s | shuffle time: 0.000028s
Sun Feb  7 14:54:32 2021 | q: 30/31 | q_time: 0.083139s | E: 52 | q_time/E: 0.001599s | shuffle time: 0.000027s
Sun Feb  7 14:54:32 2021 | q: 31/31 | q_time: 0.072988s | E: 53 | q_time/E: 0.001377s | shuffle time: 0.000027s
