run: 252 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:38:19 2021 | q: 0/31 | q_time: 0.001259s | E: 1 | q_time/E: 0.001259s | shuffle time: 0.000000s
Sun Feb  7 14:38:19 2021 | q: 1/31 | q_time: 0.001376s | E: 1 | q_time/E: 0.001376s | shuffle time: 0.000039s
Sun Feb  7 14:38:19 2021 | q: 2/31 | q_time: 0.002719s | E: 2 | q_time/E: 0.001360s | shuffle time: 0.000041s
Sun Feb  7 14:38:19 2021 | q: 3/31 | q_time: 0.003234s | E: 3 | q_time/E: 0.001078s | shuffle time: 0.000040s
Sun Feb  7 14:38:19 2021 | q: 4/31 | q_time: 0.004736s | E: 5 | q_time/E: 0.000947s | shuffle time: 0.000041s
Sun Feb  7 14:38:19 2021 | q: 5/31 | q_time: 0.006018s | E: 6 | q_time/E: 0.001003s | shuffle time: 0.000042s
Sun Feb  7 14:38:19 2021 | q: 6/31 | q_time: 0.008189s | E: 8 | q_time/E: 0.001024s | shuffle time: 0.000043s
Sun Feb  7 14:38:19 2021 | q: 7/31 | q_time: 0.008639s | E: 9 | q_time/E: 0.000960s | shuffle time: 0.000043s
Sun Feb  7 14:38:19 2021 | q: 8/31 | q_time: 0.012051s | E: 11 | q_time/E: 0.001096s | shuffle time: 0.000043s
Sun Feb  7 14:38:19 2021 | q: 9/31 | q_time: 0.020428s | E: 13 | q_time/E: 0.001571s | shuffle time: 0.000043s
Sun Feb  7 14:38:19 2021 | q: 10/31 | q_time: 0.016151s | E: 14 | q_time/E: 0.001154s | shuffle time: 0.000042s
Sun Feb  7 14:38:19 2021 | q: 11/31 | q_time: 0.016589s | E: 16 | q_time/E: 0.001037s | shuffle time: 0.000042s
Sun Feb  7 14:38:19 2021 | q: 12/31 | q_time: 0.040692s | E: 18 | q_time/E: 0.002261s | shuffle time: 0.000043s
Sun Feb  7 14:38:19 2021 | q: 13/31 | q_time: 0.021475s | E: 19 | q_time/E: 0.001130s | shuffle time: 0.000043s
Sun Feb  7 14:38:19 2021 | q: 14/31 | q_time: 0.036063s | E: 21 | q_time/E: 0.001717s | shuffle time: 0.000042s
Sun Feb  7 14:38:19 2021 | q: 15/31 | q_time: 0.025204s | E: 23 | q_time/E: 0.001096s | shuffle time: 0.000042s
Sun Feb  7 14:38:19 2021 | q: 16/31 | q_time: 0.056275s | E: 25 | q_time/E: 0.002251s | shuffle time: 0.000042s
Sun Feb  7 14:38:19 2021 | q: 17/31 | q_time: 0.032855s | E: 26 | q_time/E: 0.001264s | shuffle time: 0.000029s
Sun Feb  7 14:38:19 2021 | q: 18/31 | q_time: 0.046748s | E: 28 | q_time/E: 0.001670s | shuffle time: 0.000028s
Sun Feb  7 14:38:19 2021 | q: 19/31 | q_time: 0.032345s | E: 30 | q_time/E: 0.001078s | shuffle time: 0.000029s
Sun Feb  7 14:38:19 2021 | q: 20/31 | q_time: 0.038687s | E: 32 | q_time/E: 0.001209s | shuffle time: 0.000028s
Sun Feb  7 14:38:19 2021 | q: 21/31 | q_time: 0.072051s | E: 34 | q_time/E: 0.002119s | shuffle time: 0.000028s
Sun Feb  7 14:38:19 2021 | q: 22/31 | q_time: 0.043259s | E: 36 | q_time/E: 0.001202s | shuffle time: 0.000029s
Sun Feb  7 14:38:19 2021 | q: 23/31 | q_time: 0.056852s | E: 38 | q_time/E: 0.001496s | shuffle time: 0.000028s
Sun Feb  7 14:38:19 2021 | q: 24/31 | q_time: 0.087999s | E: 40 | q_time/E: 0.002200s | shuffle time: 0.000028s
Sun Feb  7 14:38:19 2021 | q: 25/31 | q_time: 0.071511s | E: 42 | q_time/E: 0.001703s | shuffle time: 0.000028s
Sun Feb  7 14:38:19 2021 | q: 26/31 | q_time: 0.047181s | E: 44 | q_time/E: 0.001072s | shuffle time: 0.000028s
Sun Feb  7 14:38:19 2021 | q: 27/31 | q_time: 0.039392s | E: 46 | q_time/E: 0.000856s | shuffle time: 0.000028s
Sun Feb  7 14:38:20 2021 | q: 28/31 | q_time: 0.066222s | E: 48 | q_time/E: 0.001380s | shuffle time: 0.000028s
Sun Feb  7 14:38:20 2021 | q: 29/31 | q_time: 0.051122s | E: 50 | q_time/E: 0.001022s | shuffle time: 0.000028s
Sun Feb  7 14:38:20 2021 | q: 30/31 | q_time: 0.068279s | E: 52 | q_time/E: 0.001313s | shuffle time: 0.000029s
Sun Feb  7 14:38:20 2021 | q: 31/31 | q_time: 0.062313s | E: 53 | q_time/E: 0.001176s | shuffle time: 0.000027s
