q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.000890 1 0.000890 62678 62667 0 1
1 31 0.000994 1 0.000994 62678 62667 0 1
2 31 0.001912 2 0.000956 127940 89292 38637 0
3 31 0.002933 3 0.000978 194979 128008 66960 0
4 31 0.004986 5 0.000997 336206 183222 152973 0
5 31 0.004566 6 0.000761 397959 232734 165214 0
6 31 0.006720 8 0.000840 579634 315820 263803 0
7 31 0.007158 9 0.000795 619467 348981 270475 0
8 31 0.008660 11 0.000787 801954 441060 360883 0
9 31 0.010676 13 0.000821 964859 503726 461122 0
10 31 0.011374 14 0.000812 1031201 562315 468875 0
11 31 0.016422 16 0.001026 1274269 684464 589794 0
12 31 0.021697 18 0.001205 1529448 813085 716352 0
13 31 0.017379 19 0.000915 1582247 844741 737495 0
14 31 0.022083 21 0.001052 1671135 867975 803149 0
15 31 0.025687 23 0.001117 2075804 1057009 1018784 0
16 31 0.053313 25 0.002133 2937258 1457523 1479724 0
17 31 0.032233 26 0.001240 2064529 1056351 1008167 0
18 31 0.024056 28 0.000859 2131417 1067488 1063918 0
19 31 0.030452 30 0.001015 2790412 1401447 1388954 0
20 31 0.052248 32 0.001633 3392119 1659367 1732741 0
21 31 0.063007 34 0.001853 3460015 1675942 1784062 0
22 31 0.046753 36 0.001299 3940788 1871280 2069497 0
23 31 0.045701 38 0.001203 4120510 1929240 2191259 0
24 31 0.090810 40 0.002270 6045147 2800556 3244580 0
25 31 0.053472 42 0.001273 5308296 2438124 2870161 0
26 31 0.051979 44 0.001181 4802531 2152572 2649948 0
27 31 0.054738 46 0.001190 5055529 2195706 2859812 0
28 31 0.064485 48 0.001343 5699523 2431924 3267588 0
29 31 0.111539 50 0.002231 6326680 2659815 3666854 0
30 31 0.056616 52 0.001089 4876720 1917322 2959387 0
31 31 0.069602 53 0.001313 6374185 2570666 3803508 0
1.06695
