run: 981 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:13:08 2021 | q: 0/31 | q_time: 0.001878s | E: 1 | q_time/E: 0.001878s | shuffle time: 0.000000s
Sun Feb  7 15:13:08 2021 | q: 1/31 | q_time: 0.001599s | E: 1 | q_time/E: 0.001599s | shuffle time: 0.000041s
Sun Feb  7 15:13:08 2021 | q: 2/31 | q_time: 0.003216s | E: 2 | q_time/E: 0.001608s | shuffle time: 0.000043s
Sun Feb  7 15:13:08 2021 | q: 3/31 | q_time: 0.003274s | E: 3 | q_time/E: 0.001091s | shuffle time: 0.000042s
Sun Feb  7 15:13:08 2021 | q: 4/31 | q_time: 0.004801s | E: 5 | q_time/E: 0.000960s | shuffle time: 0.000044s
Sun Feb  7 15:13:08 2021 | q: 5/31 | q_time: 0.006130s | E: 6 | q_time/E: 0.001022s | shuffle time: 0.000044s
Sun Feb  7 15:13:08 2021 | q: 6/31 | q_time: 0.008765s | E: 8 | q_time/E: 0.001096s | shuffle time: 0.000045s
Sun Feb  7 15:13:08 2021 | q: 7/31 | q_time: 0.008816s | E: 9 | q_time/E: 0.000980s | shuffle time: 0.000044s
Sun Feb  7 15:13:08 2021 | q: 8/31 | q_time: 0.011971s | E: 11 | q_time/E: 0.001088s | shuffle time: 0.000044s
Sun Feb  7 15:13:08 2021 | q: 9/31 | q_time: 0.023215s | E: 13 | q_time/E: 0.001786s | shuffle time: 0.000045s
Sun Feb  7 15:13:08 2021 | q: 10/31 | q_time: 0.017204s | E: 14 | q_time/E: 0.001229s | shuffle time: 0.000044s
Sun Feb  7 15:13:08 2021 | q: 11/31 | q_time: 0.022064s | E: 16 | q_time/E: 0.001379s | shuffle time: 0.000044s
Sun Feb  7 15:13:08 2021 | q: 12/31 | q_time: 0.045268s | E: 18 | q_time/E: 0.002515s | shuffle time: 0.000044s
Sun Feb  7 15:13:08 2021 | q: 13/31 | q_time: 0.026536s | E: 19 | q_time/E: 0.001397s | shuffle time: 0.000044s
Sun Feb  7 15:13:09 2021 | q: 14/31 | q_time: 0.027173s | E: 21 | q_time/E: 0.001294s | shuffle time: 0.000045s
Sun Feb  7 15:13:09 2021 | q: 15/31 | q_time: 0.050111s | E: 23 | q_time/E: 0.002179s | shuffle time: 0.000045s
Sun Feb  7 15:13:09 2021 | q: 16/31 | q_time: 0.079542s | E: 25 | q_time/E: 0.003182s | shuffle time: 0.000044s
Sun Feb  7 15:13:09 2021 | q: 17/31 | q_time: 0.041053s | E: 26 | q_time/E: 0.001579s | shuffle time: 0.000045s
Sun Feb  7 15:13:09 2021 | q: 18/31 | q_time: 0.051055s | E: 28 | q_time/E: 0.001823s | shuffle time: 0.000046s
Sun Feb  7 15:13:09 2021 | q: 19/31 | q_time: 0.077457s | E: 30 | q_time/E: 0.002582s | shuffle time: 0.000045s
Sun Feb  7 15:13:09 2021 | q: 20/31 | q_time: 0.067023s | E: 32 | q_time/E: 0.002094s | shuffle time: 0.000047s
Sun Feb  7 15:13:09 2021 | q: 21/31 | q_time: 0.086213s | E: 34 | q_time/E: 0.002536s | shuffle time: 0.000044s
Sun Feb  7 15:13:09 2021 | q: 22/31 | q_time: 0.084668s | E: 36 | q_time/E: 0.002352s | shuffle time: 0.000046s
Sun Feb  7 15:13:09 2021 | q: 23/31 | q_time: 0.088038s | E: 38 | q_time/E: 0.002317s | shuffle time: 0.000045s
Sun Feb  7 15:13:09 2021 | q: 24/31 | q_time: 0.152997s | E: 40 | q_time/E: 0.003825s | shuffle time: 0.000044s
Sun Feb  7 15:13:09 2021 | q: 25/31 | q_time: 0.075599s | E: 42 | q_time/E: 0.001800s | shuffle time: 0.000047s
Sun Feb  7 15:13:09 2021 | q: 26/31 | q_time: 0.078387s | E: 44 | q_time/E: 0.001782s | shuffle time: 0.000046s
Sun Feb  7 15:13:10 2021 | q: 27/31 | q_time: 0.105132s | E: 46 | q_time/E: 0.002285s | shuffle time: 0.000045s
Sun Feb  7 15:13:10 2021 | q: 28/31 | q_time: 0.073730s | E: 48 | q_time/E: 0.001536s | shuffle time: 0.000044s
Sun Feb  7 15:13:10 2021 | q: 29/31 | q_time: 0.086408s | E: 50 | q_time/E: 0.001728s | shuffle time: 0.000044s
Sun Feb  7 15:13:10 2021 | q: 30/31 | q_time: 0.075277s | E: 52 | q_time/E: 0.001448s | shuffle time: 0.000044s
Sun Feb  7 15:13:10 2021 | q: 31/31 | q_time: 0.115881s | E: 53 | q_time/E: 0.002186s | shuffle time: 0.000044s
