run: 468 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:47:54 2021 | q: 0/31 | q_time: 0.001494s | E: 1 | q_time/E: 0.001494s | shuffle time: 0.000000s
Sun Feb  7 14:47:54 2021 | q: 1/31 | q_time: 0.001628s | E: 1 | q_time/E: 0.001628s | shuffle time: 0.000084s
Sun Feb  7 14:47:54 2021 | q: 2/31 | q_time: 0.003183s | E: 2 | q_time/E: 0.001592s | shuffle time: 0.000088s
Sun Feb  7 14:47:54 2021 | q: 3/31 | q_time: 0.003806s | E: 3 | q_time/E: 0.001269s | shuffle time: 0.000067s
Sun Feb  7 14:47:54 2021 | q: 4/31 | q_time: 0.006060s | E: 5 | q_time/E: 0.001212s | shuffle time: 0.000039s
Sun Feb  7 14:47:54 2021 | q: 5/31 | q_time: 0.004658s | E: 6 | q_time/E: 0.000776s | shuffle time: 0.000040s
Sun Feb  7 14:47:54 2021 | q: 6/31 | q_time: 0.008370s | E: 8 | q_time/E: 0.001046s | shuffle time: 0.000040s
Sun Feb  7 14:47:54 2021 | q: 7/31 | q_time: 0.007017s | E: 9 | q_time/E: 0.000780s | shuffle time: 0.000039s
Sun Feb  7 14:47:54 2021 | q: 8/31 | q_time: 0.010361s | E: 11 | q_time/E: 0.000942s | shuffle time: 0.000040s
Sun Feb  7 14:47:54 2021 | q: 9/31 | q_time: 0.019947s | E: 13 | q_time/E: 0.001534s | shuffle time: 0.000040s
Sun Feb  7 14:47:54 2021 | q: 10/31 | q_time: 0.013859s | E: 14 | q_time/E: 0.000990s | shuffle time: 0.000043s
Sun Feb  7 14:47:54 2021 | q: 11/31 | q_time: 0.020147s | E: 16 | q_time/E: 0.001259s | shuffle time: 0.000040s
Sun Feb  7 14:47:54 2021 | q: 12/31 | q_time: 0.023919s | E: 18 | q_time/E: 0.001329s | shuffle time: 0.000041s
Sun Feb  7 14:47:54 2021 | q: 13/31 | q_time: 0.022416s | E: 19 | q_time/E: 0.001180s | shuffle time: 0.000041s
Sun Feb  7 14:47:54 2021 | q: 14/31 | q_time: 0.021833s | E: 21 | q_time/E: 0.001040s | shuffle time: 0.000043s
Sun Feb  7 14:47:54 2021 | q: 15/31 | q_time: 0.026541s | E: 23 | q_time/E: 0.001154s | shuffle time: 0.000048s
Sun Feb  7 14:47:55 2021 | q: 16/31 | q_time: 0.099554s | E: 25 | q_time/E: 0.003982s | shuffle time: 0.000045s
Sun Feb  7 14:47:55 2021 | q: 17/31 | q_time: 0.022281s | E: 26 | q_time/E: 0.000857s | shuffle time: 0.000030s
Sun Feb  7 14:47:55 2021 | q: 18/31 | q_time: 0.028361s | E: 28 | q_time/E: 0.001013s | shuffle time: 0.000030s
Sun Feb  7 14:47:55 2021 | q: 19/31 | q_time: 0.027556s | E: 30 | q_time/E: 0.000919s | shuffle time: 0.000029s
Sun Feb  7 14:47:55 2021 | q: 20/31 | q_time: 0.049914s | E: 32 | q_time/E: 0.001560s | shuffle time: 0.000028s
Sun Feb  7 14:47:55 2021 | q: 21/31 | q_time: 0.057305s | E: 34 | q_time/E: 0.001685s | shuffle time: 0.000028s
Sun Feb  7 14:47:55 2021 | q: 22/31 | q_time: 0.036500s | E: 36 | q_time/E: 0.001014s | shuffle time: 0.000028s
Sun Feb  7 14:47:55 2021 | q: 23/31 | q_time: 0.053590s | E: 38 | q_time/E: 0.001410s | shuffle time: 0.000028s
Sun Feb  7 14:47:55 2021 | q: 24/31 | q_time: 0.093131s | E: 40 | q_time/E: 0.002328s | shuffle time: 0.000028s
Sun Feb  7 14:47:55 2021 | q: 25/31 | q_time: 0.074257s | E: 42 | q_time/E: 0.001768s | shuffle time: 0.000028s
Sun Feb  7 14:47:55 2021 | q: 26/31 | q_time: 0.064974s | E: 44 | q_time/E: 0.001477s | shuffle time: 0.000028s
Sun Feb  7 14:47:55 2021 | q: 27/31 | q_time: 0.043462s | E: 46 | q_time/E: 0.000945s | shuffle time: 0.000028s
Sun Feb  7 14:47:55 2021 | q: 28/31 | q_time: 0.072446s | E: 48 | q_time/E: 0.001509s | shuffle time: 0.000027s
Sun Feb  7 14:47:55 2021 | q: 29/31 | q_time: 0.039559s | E: 50 | q_time/E: 0.000791s | shuffle time: 0.000028s
Sun Feb  7 14:47:55 2021 | q: 30/31 | q_time: 0.101617s | E: 52 | q_time/E: 0.001954s | shuffle time: 0.000027s
Sun Feb  7 14:47:55 2021 | q: 31/31 | q_time: 0.055625s | E: 53 | q_time/E: 0.001050s | shuffle time: 0.000027s
