run: 782 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:01:51 2021 | q: 0/31 | q_time: 0.001585s | E: 1 | q_time/E: 0.001585s | shuffle time: 0.000000s
Sun Feb  7 15:01:51 2021 | q: 1/31 | q_time: 0.001673s | E: 1 | q_time/E: 0.001673s | shuffle time: 0.000066s
Sun Feb  7 15:01:51 2021 | q: 2/31 | q_time: 0.003284s | E: 2 | q_time/E: 0.001642s | shuffle time: 0.000068s
Sun Feb  7 15:01:51 2021 | q: 3/31 | q_time: 0.003878s | E: 3 | q_time/E: 0.001293s | shuffle time: 0.000066s
Sun Feb  7 15:01:51 2021 | q: 4/31 | q_time: 0.005036s | E: 5 | q_time/E: 0.001007s | shuffle time: 0.000039s
Sun Feb  7 15:01:51 2021 | q: 5/31 | q_time: 0.005382s | E: 6 | q_time/E: 0.000897s | shuffle time: 0.000039s
Sun Feb  7 15:01:51 2021 | q: 6/31 | q_time: 0.006969s | E: 8 | q_time/E: 0.000871s | shuffle time: 0.000039s
Sun Feb  7 15:01:51 2021 | q: 7/31 | q_time: 0.008121s | E: 9 | q_time/E: 0.000902s | shuffle time: 0.000039s
Sun Feb  7 15:01:51 2021 | q: 8/31 | q_time: 0.011794s | E: 11 | q_time/E: 0.001072s | shuffle time: 0.000040s
Sun Feb  7 15:01:51 2021 | q: 9/31 | q_time: 0.018603s | E: 13 | q_time/E: 0.001431s | shuffle time: 0.000040s
Sun Feb  7 15:01:51 2021 | q: 10/31 | q_time: 0.015990s | E: 14 | q_time/E: 0.001142s | shuffle time: 0.000040s
Sun Feb  7 15:01:51 2021 | q: 11/31 | q_time: 0.010495s | E: 16 | q_time/E: 0.000656s | shuffle time: 0.000027s
Sun Feb  7 15:01:51 2021 | q: 12/31 | q_time: 0.013972s | E: 18 | q_time/E: 0.000776s | shuffle time: 0.000028s
Sun Feb  7 15:01:51 2021 | q: 13/31 | q_time: 0.015008s | E: 19 | q_time/E: 0.000790s | shuffle time: 0.000030s
Sun Feb  7 15:01:51 2021 | q: 14/31 | q_time: 0.015189s | E: 21 | q_time/E: 0.000723s | shuffle time: 0.000028s
Sun Feb  7 15:01:51 2021 | q: 15/31 | q_time: 0.023263s | E: 23 | q_time/E: 0.001011s | shuffle time: 0.000030s
Sun Feb  7 15:01:52 2021 | q: 16/31 | q_time: 0.052336s | E: 25 | q_time/E: 0.002093s | shuffle time: 0.000027s
Sun Feb  7 15:01:52 2021 | q: 17/31 | q_time: 0.021012s | E: 26 | q_time/E: 0.000808s | shuffle time: 0.000027s
Sun Feb  7 15:01:52 2021 | q: 18/31 | q_time: 0.022212s | E: 28 | q_time/E: 0.000793s | shuffle time: 0.000028s
Sun Feb  7 15:01:52 2021 | q: 19/31 | q_time: 0.025598s | E: 30 | q_time/E: 0.000853s | shuffle time: 0.000028s
Sun Feb  7 15:01:52 2021 | q: 20/31 | q_time: 0.042743s | E: 32 | q_time/E: 0.001336s | shuffle time: 0.000028s
Sun Feb  7 15:01:52 2021 | q: 21/31 | q_time: 0.027131s | E: 34 | q_time/E: 0.000798s | shuffle time: 0.000028s
Sun Feb  7 15:01:52 2021 | q: 22/31 | q_time: 0.032918s | E: 36 | q_time/E: 0.000914s | shuffle time: 0.000028s
Sun Feb  7 15:01:52 2021 | q: 23/31 | q_time: 0.039992s | E: 38 | q_time/E: 0.001052s | shuffle time: 0.000030s
Sun Feb  7 15:01:52 2021 | q: 24/31 | q_time: 0.080493s | E: 40 | q_time/E: 0.002012s | shuffle time: 0.000042s
Sun Feb  7 15:01:52 2021 | q: 25/31 | q_time: 0.100794s | E: 42 | q_time/E: 0.002400s | shuffle time: 0.000033s
Sun Feb  7 15:01:52 2021 | q: 26/31 | q_time: 0.052542s | E: 44 | q_time/E: 0.001194s | shuffle time: 0.000029s
Sun Feb  7 15:01:52 2021 | q: 27/31 | q_time: 0.056549s | E: 46 | q_time/E: 0.001229s | shuffle time: 0.000028s
Sun Feb  7 15:01:52 2021 | q: 28/31 | q_time: 0.060530s | E: 48 | q_time/E: 0.001261s | shuffle time: 0.000028s
Sun Feb  7 15:01:52 2021 | q: 29/31 | q_time: 0.043402s | E: 50 | q_time/E: 0.000868s | shuffle time: 0.000027s
Sun Feb  7 15:01:52 2021 | q: 30/31 | q_time: 0.059113s | E: 52 | q_time/E: 0.001137s | shuffle time: 0.000027s
Sun Feb  7 15:01:52 2021 | q: 31/31 | q_time: 0.058321s | E: 53 | q_time/E: 0.001100s | shuffle time: 0.000027s
