run: 946 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:11:07 2021 | q: 0/31 | q_time: 0.000870s | E: 1 | q_time/E: 0.000870s | shuffle time: 0.000000s
Sun Feb  7 15:11:07 2021 | q: 1/31 | q_time: 0.000888s | E: 1 | q_time/E: 0.000888s | shuffle time: 0.000041s
Sun Feb  7 15:11:07 2021 | q: 2/31 | q_time: 0.001710s | E: 2 | q_time/E: 0.000855s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 3/31 | q_time: 0.002520s | E: 3 | q_time/E: 0.000840s | shuffle time: 0.000043s
Sun Feb  7 15:11:07 2021 | q: 4/31 | q_time: 0.004619s | E: 5 | q_time/E: 0.000924s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 5/31 | q_time: 0.005446s | E: 6 | q_time/E: 0.000908s | shuffle time: 0.000045s
Sun Feb  7 15:11:07 2021 | q: 6/31 | q_time: 0.009038s | E: 8 | q_time/E: 0.001130s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 7/31 | q_time: 0.010081s | E: 9 | q_time/E: 0.001120s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 8/31 | q_time: 0.013116s | E: 11 | q_time/E: 0.001192s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 9/31 | q_time: 0.019657s | E: 13 | q_time/E: 0.001512s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 10/31 | q_time: 0.016613s | E: 14 | q_time/E: 0.001187s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 11/31 | q_time: 0.020497s | E: 16 | q_time/E: 0.001281s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 12/31 | q_time: 0.034202s | E: 18 | q_time/E: 0.001900s | shuffle time: 0.000045s
Sun Feb  7 15:11:07 2021 | q: 13/31 | q_time: 0.026610s | E: 19 | q_time/E: 0.001401s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 14/31 | q_time: 0.032992s | E: 21 | q_time/E: 0.001571s | shuffle time: 0.000043s
Sun Feb  7 15:11:07 2021 | q: 15/31 | q_time: 0.035149s | E: 23 | q_time/E: 0.001528s | shuffle time: 0.000043s
Sun Feb  7 15:11:07 2021 | q: 16/31 | q_time: 0.057223s | E: 25 | q_time/E: 0.002289s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 17/31 | q_time: 0.040581s | E: 26 | q_time/E: 0.001561s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 18/31 | q_time: 0.046888s | E: 28 | q_time/E: 0.001675s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 19/31 | q_time: 0.050412s | E: 30 | q_time/E: 0.001680s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 20/31 | q_time: 0.067503s | E: 32 | q_time/E: 0.002109s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 21/31 | q_time: 0.090533s | E: 34 | q_time/E: 0.002663s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 22/31 | q_time: 0.122240s | E: 36 | q_time/E: 0.003396s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 23/31 | q_time: 0.085461s | E: 38 | q_time/E: 0.002249s | shuffle time: 0.000044s
Sun Feb  7 15:11:07 2021 | q: 24/31 | q_time: 0.069127s | E: 40 | q_time/E: 0.001728s | shuffle time: 0.000044s
Sun Feb  7 15:11:08 2021 | q: 25/31 | q_time: 0.114407s | E: 42 | q_time/E: 0.002724s | shuffle time: 0.000044s
Sun Feb  7 15:11:08 2021 | q: 26/31 | q_time: 0.121417s | E: 44 | q_time/E: 0.002759s | shuffle time: 0.000044s
Sun Feb  7 15:11:08 2021 | q: 27/31 | q_time: 0.069412s | E: 46 | q_time/E: 0.001509s | shuffle time: 0.000043s
Sun Feb  7 15:11:08 2021 | q: 28/31 | q_time: 0.086130s | E: 48 | q_time/E: 0.001794s | shuffle time: 0.000043s
Sun Feb  7 15:11:08 2021 | q: 29/31 | q_time: 0.083281s | E: 50 | q_time/E: 0.001666s | shuffle time: 0.000044s
Sun Feb  7 15:11:08 2021 | q: 30/31 | q_time: 0.102606s | E: 52 | q_time/E: 0.001973s | shuffle time: 0.000044s
Sun Feb  7 15:11:08 2021 | q: 31/31 | q_time: 0.145806s | E: 53 | q_time/E: 0.002751s | shuffle time: 0.000043s
