run: 976 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:12:51 2021 | q: 0/31 | q_time: 0.000854s | E: 1 | q_time/E: 0.000854s | shuffle time: 0.000000s
Sun Feb  7 15:12:51 2021 | q: 1/31 | q_time: 0.000869s | E: 1 | q_time/E: 0.000869s | shuffle time: 0.000045s
Sun Feb  7 15:12:51 2021 | q: 2/31 | q_time: 0.001689s | E: 2 | q_time/E: 0.000844s | shuffle time: 0.000045s
Sun Feb  7 15:12:51 2021 | q: 3/31 | q_time: 0.002520s | E: 3 | q_time/E: 0.000840s | shuffle time: 0.000045s
Sun Feb  7 15:12:51 2021 | q: 4/31 | q_time: 0.004817s | E: 5 | q_time/E: 0.000963s | shuffle time: 0.000041s
Sun Feb  7 15:12:51 2021 | q: 5/31 | q_time: 0.005247s | E: 6 | q_time/E: 0.000874s | shuffle time: 0.000042s
Sun Feb  7 15:12:51 2021 | q: 6/31 | q_time: 0.009407s | E: 8 | q_time/E: 0.001176s | shuffle time: 0.000042s
Sun Feb  7 15:12:51 2021 | q: 7/31 | q_time: 0.007849s | E: 9 | q_time/E: 0.000872s | shuffle time: 0.000041s
Sun Feb  7 15:12:51 2021 | q: 8/31 | q_time: 0.011680s | E: 11 | q_time/E: 0.001062s | shuffle time: 0.000042s
Sun Feb  7 15:12:51 2021 | q: 9/31 | q_time: 0.015440s | E: 13 | q_time/E: 0.001188s | shuffle time: 0.000042s
Sun Feb  7 15:12:51 2021 | q: 10/31 | q_time: 0.016928s | E: 14 | q_time/E: 0.001209s | shuffle time: 0.000041s
Sun Feb  7 15:12:51 2021 | q: 11/31 | q_time: 0.016936s | E: 16 | q_time/E: 0.001058s | shuffle time: 0.000041s
Sun Feb  7 15:12:51 2021 | q: 12/31 | q_time: 0.036049s | E: 18 | q_time/E: 0.002003s | shuffle time: 0.000042s
Sun Feb  7 15:12:51 2021 | q: 13/31 | q_time: 0.020535s | E: 19 | q_time/E: 0.001081s | shuffle time: 0.000041s
Sun Feb  7 15:12:51 2021 | q: 14/31 | q_time: 0.026046s | E: 21 | q_time/E: 0.001240s | shuffle time: 0.000041s
Sun Feb  7 15:12:51 2021 | q: 15/31 | q_time: 0.041648s | E: 23 | q_time/E: 0.001811s | shuffle time: 0.000041s
Sun Feb  7 15:12:51 2021 | q: 16/31 | q_time: 0.036811s | E: 25 | q_time/E: 0.001472s | shuffle time: 0.000043s
Sun Feb  7 15:12:51 2021 | q: 17/31 | q_time: 0.032886s | E: 26 | q_time/E: 0.001265s | shuffle time: 0.000043s
Sun Feb  7 15:12:52 2021 | q: 18/31 | q_time: 0.053264s | E: 28 | q_time/E: 0.001902s | shuffle time: 0.000043s
Sun Feb  7 15:12:52 2021 | q: 19/31 | q_time: 0.048579s | E: 30 | q_time/E: 0.001619s | shuffle time: 0.000044s
Sun Feb  7 15:12:52 2021 | q: 20/31 | q_time: 0.109424s | E: 32 | q_time/E: 0.003419s | shuffle time: 0.000044s
Sun Feb  7 15:12:52 2021 | q: 21/31 | q_time: 0.054727s | E: 34 | q_time/E: 0.001610s | shuffle time: 0.000044s
Sun Feb  7 15:12:52 2021 | q: 22/31 | q_time: 0.150184s | E: 36 | q_time/E: 0.004172s | shuffle time: 0.000044s
Sun Feb  7 15:12:52 2021 | q: 23/31 | q_time: 0.068599s | E: 38 | q_time/E: 0.001805s | shuffle time: 0.000045s
Sun Feb  7 15:12:52 2021 | q: 24/31 | q_time: 0.113653s | E: 40 | q_time/E: 0.002841s | shuffle time: 0.000045s
Sun Feb  7 15:12:52 2021 | q: 25/31 | q_time: 0.083454s | E: 42 | q_time/E: 0.001987s | shuffle time: 0.000044s
Sun Feb  7 15:12:52 2021 | q: 26/31 | q_time: 0.094489s | E: 44 | q_time/E: 0.002147s | shuffle time: 0.000044s
Sun Feb  7 15:12:52 2021 | q: 27/31 | q_time: 0.087057s | E: 46 | q_time/E: 0.001893s | shuffle time: 0.000043s
Sun Feb  7 15:12:52 2021 | q: 28/31 | q_time: 0.098670s | E: 48 | q_time/E: 0.002056s | shuffle time: 0.000043s
Sun Feb  7 15:12:53 2021 | q: 29/31 | q_time: 0.074967s | E: 50 | q_time/E: 0.001499s | shuffle time: 0.000043s
Sun Feb  7 15:12:53 2021 | q: 30/31 | q_time: 0.136505s | E: 52 | q_time/E: 0.002625s | shuffle time: 0.000043s
Sun Feb  7 15:12:53 2021 | q: 31/31 | q_time: 0.119868s | E: 53 | q_time/E: 0.002262s | shuffle time: 0.000043s
