run: 900 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:08:22 2021 | q: 0/31 | q_time: 0.000892s | E: 1 | q_time/E: 0.000892s | shuffle time: 0.000000s
Sun Feb  7 15:08:22 2021 | q: 1/31 | q_time: 0.000899s | E: 1 | q_time/E: 0.000899s | shuffle time: 0.000043s
Sun Feb  7 15:08:22 2021 | q: 2/31 | q_time: 0.001709s | E: 2 | q_time/E: 0.000855s | shuffle time: 0.000044s
Sun Feb  7 15:08:22 2021 | q: 3/31 | q_time: 0.002506s | E: 3 | q_time/E: 0.000835s | shuffle time: 0.000043s
Sun Feb  7 15:08:22 2021 | q: 4/31 | q_time: 0.006365s | E: 5 | q_time/E: 0.001273s | shuffle time: 0.000044s
Sun Feb  7 15:08:22 2021 | q: 5/31 | q_time: 0.005997s | E: 6 | q_time/E: 0.000999s | shuffle time: 0.000044s
Sun Feb  7 15:08:22 2021 | q: 6/31 | q_time: 0.009201s | E: 8 | q_time/E: 0.001150s | shuffle time: 0.000044s
Sun Feb  7 15:08:22 2021 | q: 7/31 | q_time: 0.009656s | E: 9 | q_time/E: 0.001073s | shuffle time: 0.000045s
Sun Feb  7 15:08:22 2021 | q: 8/31 | q_time: 0.012632s | E: 11 | q_time/E: 0.001148s | shuffle time: 0.000045s
Sun Feb  7 15:08:22 2021 | q: 9/31 | q_time: 0.025951s | E: 13 | q_time/E: 0.001996s | shuffle time: 0.000045s
Sun Feb  7 15:08:22 2021 | q: 10/31 | q_time: 0.016453s | E: 14 | q_time/E: 0.001175s | shuffle time: 0.000044s
Sun Feb  7 15:08:22 2021 | q: 11/31 | q_time: 0.027152s | E: 16 | q_time/E: 0.001697s | shuffle time: 0.000045s
Sun Feb  7 15:08:23 2021 | q: 12/31 | q_time: 0.024742s | E: 18 | q_time/E: 0.001375s | shuffle time: 0.000044s
Sun Feb  7 15:08:23 2021 | q: 13/31 | q_time: 0.026724s | E: 19 | q_time/E: 0.001407s | shuffle time: 0.000045s
Sun Feb  7 15:08:23 2021 | q: 14/31 | q_time: 0.030188s | E: 21 | q_time/E: 0.001438s | shuffle time: 0.000044s
Sun Feb  7 15:08:23 2021 | q: 15/31 | q_time: 0.031981s | E: 23 | q_time/E: 0.001390s | shuffle time: 0.000045s
Sun Feb  7 15:08:23 2021 | q: 16/31 | q_time: 0.061159s | E: 25 | q_time/E: 0.002446s | shuffle time: 0.000044s
Sun Feb  7 15:08:23 2021 | q: 17/31 | q_time: 0.033317s | E: 26 | q_time/E: 0.001281s | shuffle time: 0.000043s
Sun Feb  7 15:08:23 2021 | q: 18/31 | q_time: 0.036303s | E: 28 | q_time/E: 0.001297s | shuffle time: 0.000044s
Sun Feb  7 15:08:23 2021 | q: 19/31 | q_time: 0.053948s | E: 30 | q_time/E: 0.001798s | shuffle time: 0.000044s
Sun Feb  7 15:08:23 2021 | q: 20/31 | q_time: 0.049913s | E: 32 | q_time/E: 0.001560s | shuffle time: 0.000044s
Sun Feb  7 15:08:23 2021 | q: 21/31 | q_time: 0.054865s | E: 34 | q_time/E: 0.001614s | shuffle time: 0.000044s
Sun Feb  7 15:08:23 2021 | q: 22/31 | q_time: 0.060323s | E: 36 | q_time/E: 0.001676s | shuffle time: 0.000045s
Sun Feb  7 15:08:23 2021 | q: 23/31 | q_time: 0.072687s | E: 38 | q_time/E: 0.001913s | shuffle time: 0.000044s
Sun Feb  7 15:08:23 2021 | q: 24/31 | q_time: 0.168349s | E: 40 | q_time/E: 0.004209s | shuffle time: 0.000044s
Sun Feb  7 15:08:23 2021 | q: 25/31 | q_time: 0.121752s | E: 42 | q_time/E: 0.002899s | shuffle time: 0.000044s
Sun Feb  7 15:08:23 2021 | q: 26/31 | q_time: 0.089260s | E: 44 | q_time/E: 0.002029s | shuffle time: 0.000044s
Sun Feb  7 15:08:23 2021 | q: 27/31 | q_time: 0.080241s | E: 46 | q_time/E: 0.001744s | shuffle time: 0.000044s
Sun Feb  7 15:08:24 2021 | q: 28/31 | q_time: 0.077286s | E: 48 | q_time/E: 0.001610s | shuffle time: 0.000044s
Sun Feb  7 15:08:24 2021 | q: 29/31 | q_time: 0.116505s | E: 50 | q_time/E: 0.002330s | shuffle time: 0.000043s
Sun Feb  7 15:08:24 2021 | q: 30/31 | q_time: 0.105824s | E: 52 | q_time/E: 0.002035s | shuffle time: 0.000043s
Sun Feb  7 15:08:24 2021 | q: 31/31 | q_time: 0.101246s | E: 53 | q_time/E: 0.001910s | shuffle time: 0.000043s
