run: 273 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:39:16 2021 | q: 0/31 | q_time: 0.001481s | E: 1 | q_time/E: 0.001481s | shuffle time: 0.000000s
Sun Feb  7 14:39:16 2021 | q: 1/31 | q_time: 0.001635s | E: 1 | q_time/E: 0.001635s | shuffle time: 0.000084s
Sun Feb  7 14:39:16 2021 | q: 2/31 | q_time: 0.003247s | E: 2 | q_time/E: 0.001623s | shuffle time: 0.000088s
Sun Feb  7 14:39:16 2021 | q: 3/31 | q_time: 0.003025s | E: 3 | q_time/E: 0.001008s | shuffle time: 0.000102s
Sun Feb  7 14:39:16 2021 | q: 4/31 | q_time: 0.004763s | E: 5 | q_time/E: 0.000953s | shuffle time: 0.000039s
Sun Feb  7 14:39:16 2021 | q: 5/31 | q_time: 0.005296s | E: 6 | q_time/E: 0.000883s | shuffle time: 0.000039s
Sun Feb  7 14:39:16 2021 | q: 6/31 | q_time: 0.007422s | E: 8 | q_time/E: 0.000928s | shuffle time: 0.000040s
Sun Feb  7 14:39:16 2021 | q: 7/31 | q_time: 0.007964s | E: 9 | q_time/E: 0.000885s | shuffle time: 0.000040s
Sun Feb  7 14:39:16 2021 | q: 8/31 | q_time: 0.010649s | E: 11 | q_time/E: 0.000968s | shuffle time: 0.000040s
Sun Feb  7 14:39:17 2021 | q: 9/31 | q_time: 0.018552s | E: 13 | q_time/E: 0.001427s | shuffle time: 0.000041s
Sun Feb  7 14:39:17 2021 | q: 10/31 | q_time: 0.015138s | E: 14 | q_time/E: 0.001081s | shuffle time: 0.000040s
Sun Feb  7 14:39:17 2021 | q: 11/31 | q_time: 0.013690s | E: 16 | q_time/E: 0.000856s | shuffle time: 0.000040s
Sun Feb  7 14:39:17 2021 | q: 12/31 | q_time: 0.026308s | E: 18 | q_time/E: 0.001462s | shuffle time: 0.000040s
Sun Feb  7 14:39:17 2021 | q: 13/31 | q_time: 0.014682s | E: 19 | q_time/E: 0.000773s | shuffle time: 0.000064s
Sun Feb  7 14:39:17 2021 | q: 14/31 | q_time: 0.017756s | E: 21 | q_time/E: 0.000846s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 15/31 | q_time: 0.020220s | E: 23 | q_time/E: 0.000879s | shuffle time: 0.000027s
Sun Feb  7 14:39:17 2021 | q: 16/31 | q_time: 0.081113s | E: 25 | q_time/E: 0.003245s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 17/31 | q_time: 0.023194s | E: 26 | q_time/E: 0.000892s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 18/31 | q_time: 0.035359s | E: 28 | q_time/E: 0.001263s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 19/31 | q_time: 0.028184s | E: 30 | q_time/E: 0.000939s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 20/31 | q_time: 0.038705s | E: 32 | q_time/E: 0.001210s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 21/31 | q_time: 0.053749s | E: 34 | q_time/E: 0.001581s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 22/31 | q_time: 0.094832s | E: 36 | q_time/E: 0.002634s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 23/31 | q_time: 0.047814s | E: 38 | q_time/E: 0.001258s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 24/31 | q_time: 0.086150s | E: 40 | q_time/E: 0.002154s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 25/31 | q_time: 0.068357s | E: 42 | q_time/E: 0.001628s | shuffle time: 0.000029s
Sun Feb  7 14:39:17 2021 | q: 26/31 | q_time: 0.046748s | E: 44 | q_time/E: 0.001062s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 27/31 | q_time: 0.050034s | E: 46 | q_time/E: 0.001088s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 28/31 | q_time: 0.072458s | E: 48 | q_time/E: 0.001510s | shuffle time: 0.000028s
Sun Feb  7 14:39:17 2021 | q: 29/31 | q_time: 0.080705s | E: 50 | q_time/E: 0.001614s | shuffle time: 0.000028s
Sun Feb  7 14:39:18 2021 | q: 30/31 | q_time: 0.073761s | E: 52 | q_time/E: 0.001418s | shuffle time: 0.000027s
Sun Feb  7 14:39:18 2021 | q: 31/31 | q_time: 0.065657s | E: 53 | q_time/E: 0.001239s | shuffle time: 0.000028s
