q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.000903 1 0.000903 62678 62667 0 1
1 31 0.000891 1 0.000891 62678 62667 0 1
2 31 0.001795 2 0.000897 127772 90294 37467 0
3 31 0.002556 3 0.000852 195527 128761 66755 0
4 31 0.005219 5 0.001044 362423 207562 154850 0
5 31 0.005145 6 0.000857 396727 228942 167774 0
6 31 0.008649 8 0.001081 591682 330017 261654 0
7 31 0.008966 9 0.000996 640657 361347 279299 0
8 31 0.014501 11 0.001318 946901 533960 412930 0
9 31 0.024839 13 0.001911 1100358 581358 518989 0
10 31 0.015462 14 0.001104 1056942 568779 488152 0
11 31 0.024537 16 0.001534 1338829 718900 619918 0
12 31 0.023313 18 0.001295 1612882 841093 771778 0
13 31 0.021142 19 0.001113 1384471 735414 649046 0
14 31 0.033167 21 0.001579 1839838 967311 872516 0
15 31 0.051835 23 0.002254 2410019 1249044 1160964 0
16 31 0.072197 25 0.002888 3260361 1671492 1588858 0
17 31 0.026793 26 0.001030 1937612 982099 955502 0
18 31 0.033265 28 0.001188 2410906 1223757 1187138 0
19 31 0.051467 30 0.001716 3479082 1765793 1713278 0
20 31 0.032435 32 0.001014 2747185 1323045 1424129 0
21 31 0.066367 34 0.001952 3868581 1850694 2017876 0
22 31 0.094255 36 0.002618 4395201 2096720 2298470 0
23 31 0.041893 38 0.001102 3269024 1493823 1775190 0
24 31 0.082738 40 0.002068 5570334 2594234 2976089 0
25 31 0.072835 42 0.001734 4721001 2166893 2554097 0
26 31 0.044176 44 0.001004 4137729 1810706 2327012 0
27 31 0.060042 46 0.001305 4912372 2144629 2767732 0
28 31 0.046655 48 0.000972 4768148 2031099 2737038 0
29 31 0.058200 50 0.001164 5297721 2174342 3123368 0
30 31 0.049233 52 0.000947 5208509 2063051 3145447 0
31 31 0.068073 53 0.001284 5425542 2136000 3289531 0
1.14546
