run: 834 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:04:31 2021 | q: 0/31 | q_time: 0.000875s | E: 1 | q_time/E: 0.000875s | shuffle time: 0.000000s
Sun Feb  7 15:04:31 2021 | q: 1/31 | q_time: 0.000894s | E: 1 | q_time/E: 0.000894s | shuffle time: 0.000041s
Sun Feb  7 15:04:31 2021 | q: 2/31 | q_time: 0.001695s | E: 2 | q_time/E: 0.000847s | shuffle time: 0.000043s
Sun Feb  7 15:04:31 2021 | q: 3/31 | q_time: 0.002611s | E: 3 | q_time/E: 0.000870s | shuffle time: 0.000043s
Sun Feb  7 15:04:31 2021 | q: 4/31 | q_time: 0.005054s | E: 5 | q_time/E: 0.001011s | shuffle time: 0.000044s
Sun Feb  7 15:04:31 2021 | q: 5/31 | q_time: 0.005443s | E: 6 | q_time/E: 0.000907s | shuffle time: 0.000044s
Sun Feb  7 15:04:31 2021 | q: 6/31 | q_time: 0.007713s | E: 8 | q_time/E: 0.000964s | shuffle time: 0.000044s
Sun Feb  7 15:04:31 2021 | q: 7/31 | q_time: 0.008880s | E: 9 | q_time/E: 0.000987s | shuffle time: 0.000043s
Sun Feb  7 15:04:31 2021 | q: 8/31 | q_time: 0.010838s | E: 11 | q_time/E: 0.000985s | shuffle time: 0.000044s
Sun Feb  7 15:04:31 2021 | q: 9/31 | q_time: 0.016310s | E: 13 | q_time/E: 0.001255s | shuffle time: 0.000044s
Sun Feb  7 15:04:31 2021 | q: 10/31 | q_time: 0.014478s | E: 14 | q_time/E: 0.001034s | shuffle time: 0.000044s
Sun Feb  7 15:04:31 2021 | q: 11/31 | q_time: 0.031749s | E: 16 | q_time/E: 0.001984s | shuffle time: 0.000044s
Sun Feb  7 15:04:31 2021 | q: 12/31 | q_time: 0.021556s | E: 18 | q_time/E: 0.001198s | shuffle time: 0.000045s
Sun Feb  7 15:04:31 2021 | q: 13/31 | q_time: 0.022333s | E: 19 | q_time/E: 0.001175s | shuffle time: 0.000045s
Sun Feb  7 15:04:31 2021 | q: 14/31 | q_time: 0.033868s | E: 21 | q_time/E: 0.001613s | shuffle time: 0.000043s
Sun Feb  7 15:04:31 2021 | q: 15/31 | q_time: 0.049849s | E: 23 | q_time/E: 0.002167s | shuffle time: 0.000044s
Sun Feb  7 15:04:31 2021 | q: 16/31 | q_time: 0.030052s | E: 25 | q_time/E: 0.001202s | shuffle time: 0.000047s
Sun Feb  7 15:04:31 2021 | q: 17/31 | q_time: 0.038374s | E: 26 | q_time/E: 0.001476s | shuffle time: 0.000045s
Sun Feb  7 15:04:31 2021 | q: 18/31 | q_time: 0.037601s | E: 28 | q_time/E: 0.001343s | shuffle time: 0.000046s
Sun Feb  7 15:04:31 2021 | q: 19/31 | q_time: 0.073815s | E: 30 | q_time/E: 0.002461s | shuffle time: 0.000043s
Sun Feb  7 15:04:31 2021 | q: 20/31 | q_time: 0.086521s | E: 32 | q_time/E: 0.002704s | shuffle time: 0.000042s
Sun Feb  7 15:04:31 2021 | q: 21/31 | q_time: 0.068446s | E: 34 | q_time/E: 0.002013s | shuffle time: 0.000042s
Sun Feb  7 15:04:31 2021 | q: 22/31 | q_time: 0.057552s | E: 36 | q_time/E: 0.001599s | shuffle time: 0.000046s
Sun Feb  7 15:04:31 2021 | q: 23/31 | q_time: 0.100460s | E: 38 | q_time/E: 0.002644s | shuffle time: 0.000048s
Sun Feb  7 15:04:32 2021 | q: 24/31 | q_time: 0.200697s | E: 40 | q_time/E: 0.005017s | shuffle time: 0.000049s
Sun Feb  7 15:04:32 2021 | q: 25/31 | q_time: 0.059309s | E: 42 | q_time/E: 0.001412s | shuffle time: 0.000044s
Sun Feb  7 15:04:32 2021 | q: 26/31 | q_time: 0.085982s | E: 44 | q_time/E: 0.001954s | shuffle time: 0.000046s
Sun Feb  7 15:04:32 2021 | q: 27/31 | q_time: 0.078476s | E: 46 | q_time/E: 0.001706s | shuffle time: 0.000047s
Sun Feb  7 15:04:32 2021 | q: 28/31 | q_time: 0.068530s | E: 48 | q_time/E: 0.001428s | shuffle time: 0.000044s
Sun Feb  7 15:04:32 2021 | q: 29/31 | q_time: 0.096856s | E: 50 | q_time/E: 0.001937s | shuffle time: 0.000043s
Sun Feb  7 15:04:32 2021 | q: 30/31 | q_time: 0.091732s | E: 52 | q_time/E: 0.001764s | shuffle time: 0.000046s
Sun Feb  7 15:04:32 2021 | q: 31/31 | q_time: 0.095045s | E: 53 | q_time/E: 0.001793s | shuffle time: 0.000043s
