run: 104 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:31:27 2021 | q: 0/31 | q_time: 0.000869s | E: 1 | q_time/E: 0.000869s | shuffle time: 0.000000s
Sun Feb  7 14:31:27 2021 | q: 1/31 | q_time: 0.000970s | E: 1 | q_time/E: 0.000970s | shuffle time: 0.000037s
Sun Feb  7 14:31:27 2021 | q: 2/31 | q_time: 0.001911s | E: 2 | q_time/E: 0.000955s | shuffle time: 0.000039s
Sun Feb  7 14:31:27 2021 | q: 3/31 | q_time: 0.002982s | E: 3 | q_time/E: 0.000994s | shuffle time: 0.000039s
Sun Feb  7 14:31:27 2021 | q: 4/31 | q_time: 0.004491s | E: 5 | q_time/E: 0.000898s | shuffle time: 0.000041s
Sun Feb  7 14:31:27 2021 | q: 5/31 | q_time: 0.005553s | E: 6 | q_time/E: 0.000925s | shuffle time: 0.000041s
Sun Feb  7 14:31:27 2021 | q: 6/31 | q_time: 0.007758s | E: 8 | q_time/E: 0.000970s | shuffle time: 0.000041s
Sun Feb  7 14:31:27 2021 | q: 7/31 | q_time: 0.007805s | E: 9 | q_time/E: 0.000867s | shuffle time: 0.000040s
Sun Feb  7 14:31:27 2021 | q: 8/31 | q_time: 0.012923s | E: 11 | q_time/E: 0.001175s | shuffle time: 0.000041s
Sun Feb  7 14:31:27 2021 | q: 9/31 | q_time: 0.014773s | E: 13 | q_time/E: 0.001136s | shuffle time: 0.000041s
Sun Feb  7 14:31:27 2021 | q: 10/31 | q_time: 0.013450s | E: 14 | q_time/E: 0.000961s | shuffle time: 0.000041s
Sun Feb  7 14:31:27 2021 | q: 11/31 | q_time: 0.014085s | E: 16 | q_time/E: 0.000880s | shuffle time: 0.000042s
Sun Feb  7 14:31:27 2021 | q: 12/31 | q_time: 0.031405s | E: 18 | q_time/E: 0.001745s | shuffle time: 0.000042s
Sun Feb  7 14:31:27 2021 | q: 13/31 | q_time: 0.025055s | E: 19 | q_time/E: 0.001319s | shuffle time: 0.000041s
Sun Feb  7 14:31:27 2021 | q: 14/31 | q_time: 0.020778s | E: 21 | q_time/E: 0.000989s | shuffle time: 0.000041s
Sun Feb  7 14:31:27 2021 | q: 15/31 | q_time: 0.025958s | E: 23 | q_time/E: 0.001129s | shuffle time: 0.000029s
Sun Feb  7 14:31:27 2021 | q: 16/31 | q_time: 0.058026s | E: 25 | q_time/E: 0.002321s | shuffle time: 0.000030s
Sun Feb  7 14:31:27 2021 | q: 17/31 | q_time: 0.019288s | E: 26 | q_time/E: 0.000742s | shuffle time: 0.000028s
Sun Feb  7 14:31:27 2021 | q: 18/31 | q_time: 0.031820s | E: 28 | q_time/E: 0.001136s | shuffle time: 0.000029s
Sun Feb  7 14:31:27 2021 | q: 19/31 | q_time: 0.040816s | E: 30 | q_time/E: 0.001361s | shuffle time: 0.000032s
Sun Feb  7 14:31:27 2021 | q: 20/31 | q_time: 0.044052s | E: 32 | q_time/E: 0.001377s | shuffle time: 0.000031s
Sun Feb  7 14:31:27 2021 | q: 21/31 | q_time: 0.061662s | E: 34 | q_time/E: 0.001814s | shuffle time: 0.000032s
Sun Feb  7 14:31:27 2021 | q: 22/31 | q_time: 0.034967s | E: 36 | q_time/E: 0.000971s | shuffle time: 0.000029s
Sun Feb  7 14:31:27 2021 | q: 23/31 | q_time: 0.048666s | E: 38 | q_time/E: 0.001281s | shuffle time: 0.000030s
Sun Feb  7 14:31:27 2021 | q: 24/31 | q_time: 0.072352s | E: 40 | q_time/E: 0.001809s | shuffle time: 0.000029s
Sun Feb  7 14:31:28 2021 | q: 25/31 | q_time: 0.051325s | E: 42 | q_time/E: 0.001222s | shuffle time: 0.000030s
Sun Feb  7 14:31:28 2021 | q: 26/31 | q_time: 0.055471s | E: 44 | q_time/E: 0.001261s | shuffle time: 0.000034s
Sun Feb  7 14:31:28 2021 | q: 27/31 | q_time: 0.053599s | E: 46 | q_time/E: 0.001165s | shuffle time: 0.000031s
Sun Feb  7 14:31:28 2021 | q: 28/31 | q_time: 0.052761s | E: 48 | q_time/E: 0.001099s | shuffle time: 0.000029s
Sun Feb  7 14:31:28 2021 | q: 29/31 | q_time: 0.056913s | E: 50 | q_time/E: 0.001138s | shuffle time: 0.000030s
Sun Feb  7 14:31:28 2021 | q: 30/31 | q_time: 0.061691s | E: 52 | q_time/E: 0.001186s | shuffle time: 0.000028s
Sun Feb  7 14:31:28 2021 | q: 31/31 | q_time: 0.120172s | E: 53 | q_time/E: 0.002267s | shuffle time: 0.000028s
