run: 541 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:51:09 2021 | q: 0/31 | q_time: 0.001532s | E: 1 | q_time/E: 0.001532s | shuffle time: 0.000000s
Sun Feb  7 14:51:09 2021 | q: 1/31 | q_time: 0.001639s | E: 1 | q_time/E: 0.001639s | shuffle time: 0.000084s
Sun Feb  7 14:51:09 2021 | q: 2/31 | q_time: 0.002692s | E: 2 | q_time/E: 0.001346s | shuffle time: 0.000086s
Sun Feb  7 14:51:09 2021 | q: 3/31 | q_time: 0.003783s | E: 3 | q_time/E: 0.001261s | shuffle time: 0.000066s
Sun Feb  7 14:51:09 2021 | q: 4/31 | q_time: 0.004620s | E: 5 | q_time/E: 0.000924s | shuffle time: 0.000068s
Sun Feb  7 14:51:09 2021 | q: 5/31 | q_time: 0.004861s | E: 6 | q_time/E: 0.000810s | shuffle time: 0.000039s
Sun Feb  7 14:51:09 2021 | q: 6/31 | q_time: 0.006255s | E: 8 | q_time/E: 0.000782s | shuffle time: 0.000040s
Sun Feb  7 14:51:09 2021 | q: 7/31 | q_time: 0.007744s | E: 9 | q_time/E: 0.000860s | shuffle time: 0.000039s
Sun Feb  7 14:51:09 2021 | q: 8/31 | q_time: 0.009794s | E: 11 | q_time/E: 0.000890s | shuffle time: 0.000039s
Sun Feb  7 14:51:09 2021 | q: 9/31 | q_time: 0.015340s | E: 13 | q_time/E: 0.001180s | shuffle time: 0.000040s
Sun Feb  7 14:51:09 2021 | q: 10/31 | q_time: 0.012733s | E: 14 | q_time/E: 0.000909s | shuffle time: 0.000028s
Sun Feb  7 14:51:09 2021 | q: 11/31 | q_time: 0.015343s | E: 16 | q_time/E: 0.000959s | shuffle time: 0.000028s
Sun Feb  7 14:51:09 2021 | q: 12/31 | q_time: 0.019912s | E: 18 | q_time/E: 0.001106s | shuffle time: 0.000028s
Sun Feb  7 14:51:09 2021 | q: 13/31 | q_time: 0.016830s | E: 19 | q_time/E: 0.000886s | shuffle time: 0.000028s
Sun Feb  7 14:51:09 2021 | q: 14/31 | q_time: 0.021120s | E: 21 | q_time/E: 0.001006s | shuffle time: 0.000028s
Sun Feb  7 14:51:09 2021 | q: 15/31 | q_time: 0.022362s | E: 23 | q_time/E: 0.000972s | shuffle time: 0.000027s
Sun Feb  7 14:51:09 2021 | q: 16/31 | q_time: 0.041586s | E: 25 | q_time/E: 0.001663s | shuffle time: 0.000028s
Sun Feb  7 14:51:09 2021 | q: 17/31 | q_time: 0.024891s | E: 26 | q_time/E: 0.000957s | shuffle time: 0.000028s
Sun Feb  7 14:51:09 2021 | q: 18/31 | q_time: 0.023902s | E: 28 | q_time/E: 0.000854s | shuffle time: 0.000029s
Sun Feb  7 14:51:09 2021 | q: 19/31 | q_time: 0.030621s | E: 30 | q_time/E: 0.001021s | shuffle time: 0.000028s
Sun Feb  7 14:51:09 2021 | q: 20/31 | q_time: 0.042534s | E: 32 | q_time/E: 0.001329s | shuffle time: 0.000029s
Sun Feb  7 14:51:09 2021 | q: 21/31 | q_time: 0.035529s | E: 34 | q_time/E: 0.001045s | shuffle time: 0.000030s
Sun Feb  7 14:51:09 2021 | q: 22/31 | q_time: 0.119136s | E: 36 | q_time/E: 0.003309s | shuffle time: 0.000029s
Sun Feb  7 14:51:09 2021 | q: 23/31 | q_time: 0.036829s | E: 38 | q_time/E: 0.000969s | shuffle time: 0.000029s
Sun Feb  7 14:51:09 2021 | q: 24/31 | q_time: 0.077340s | E: 40 | q_time/E: 0.001933s | shuffle time: 0.000029s
Sun Feb  7 14:51:09 2021 | q: 25/31 | q_time: 0.047010s | E: 42 | q_time/E: 0.001119s | shuffle time: 0.000029s
Sun Feb  7 14:51:09 2021 | q: 26/31 | q_time: 0.054542s | E: 44 | q_time/E: 0.001240s | shuffle time: 0.000029s
Sun Feb  7 14:51:09 2021 | q: 27/31 | q_time: 0.058448s | E: 46 | q_time/E: 0.001271s | shuffle time: 0.000028s
Sun Feb  7 14:51:09 2021 | q: 28/31 | q_time: 0.065054s | E: 48 | q_time/E: 0.001355s | shuffle time: 0.000028s
Sun Feb  7 14:51:09 2021 | q: 29/31 | q_time: 0.057064s | E: 50 | q_time/E: 0.001141s | shuffle time: 0.000028s
Sun Feb  7 14:51:10 2021 | q: 30/31 | q_time: 0.048797s | E: 52 | q_time/E: 0.000938s | shuffle time: 0.000028s
Sun Feb  7 14:51:10 2021 | q: 31/31 | q_time: 0.064841s | E: 53 | q_time/E: 0.001223s | shuffle time: 0.000028s
