run: 658 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:56:20 2021 | q: 0/31 | q_time: 0.001200s | E: 1 | q_time/E: 0.001200s | shuffle time: 0.000000s
Sun Feb  7 14:56:20 2021 | q: 1/31 | q_time: 0.001313s | E: 1 | q_time/E: 0.001313s | shuffle time: 0.000065s
Sun Feb  7 14:56:20 2021 | q: 2/31 | q_time: 0.002561s | E: 2 | q_time/E: 0.001280s | shuffle time: 0.000069s
Sun Feb  7 14:56:20 2021 | q: 3/31 | q_time: 0.003796s | E: 3 | q_time/E: 0.001265s | shuffle time: 0.000067s
Sun Feb  7 14:56:20 2021 | q: 4/31 | q_time: 0.006346s | E: 5 | q_time/E: 0.001269s | shuffle time: 0.000039s
Sun Feb  7 14:56:20 2021 | q: 5/31 | q_time: 0.004909s | E: 6 | q_time/E: 0.000818s | shuffle time: 0.000040s
Sun Feb  7 14:56:20 2021 | q: 6/31 | q_time: 0.006525s | E: 8 | q_time/E: 0.000816s | shuffle time: 0.000040s
Sun Feb  7 14:56:20 2021 | q: 7/31 | q_time: 0.007384s | E: 9 | q_time/E: 0.000820s | shuffle time: 0.000040s
Sun Feb  7 14:56:20 2021 | q: 8/31 | q_time: 0.011763s | E: 11 | q_time/E: 0.001069s | shuffle time: 0.000040s
Sun Feb  7 14:56:20 2021 | q: 9/31 | q_time: 0.013841s | E: 13 | q_time/E: 0.001065s | shuffle time: 0.000040s
Sun Feb  7 14:56:20 2021 | q: 10/31 | q_time: 0.015318s | E: 14 | q_time/E: 0.001094s | shuffle time: 0.000044s
Sun Feb  7 14:56:20 2021 | q: 11/31 | q_time: 0.015989s | E: 16 | q_time/E: 0.000999s | shuffle time: 0.000041s
Sun Feb  7 14:56:20 2021 | q: 12/31 | q_time: 0.018037s | E: 18 | q_time/E: 0.001002s | shuffle time: 0.000041s
Sun Feb  7 14:56:20 2021 | q: 13/31 | q_time: 0.018535s | E: 19 | q_time/E: 0.000976s | shuffle time: 0.000041s
Sun Feb  7 14:56:20 2021 | q: 14/31 | q_time: 0.024265s | E: 21 | q_time/E: 0.001155s | shuffle time: 0.000041s
Sun Feb  7 14:56:20 2021 | q: 15/31 | q_time: 0.027576s | E: 23 | q_time/E: 0.001199s | shuffle time: 0.000028s
Sun Feb  7 14:56:21 2021 | q: 16/31 | q_time: 0.051478s | E: 25 | q_time/E: 0.002059s | shuffle time: 0.000028s
Sun Feb  7 14:56:21 2021 | q: 17/31 | q_time: 0.023394s | E: 26 | q_time/E: 0.000900s | shuffle time: 0.000028s
Sun Feb  7 14:56:21 2021 | q: 18/31 | q_time: 0.025043s | E: 28 | q_time/E: 0.000894s | shuffle time: 0.000028s
Sun Feb  7 14:56:21 2021 | q: 19/31 | q_time: 0.033318s | E: 30 | q_time/E: 0.001111s | shuffle time: 0.000028s
Sun Feb  7 14:56:21 2021 | q: 20/31 | q_time: 0.087680s | E: 32 | q_time/E: 0.002740s | shuffle time: 0.000028s
Sun Feb  7 14:56:21 2021 | q: 21/31 | q_time: 0.071977s | E: 34 | q_time/E: 0.002117s | shuffle time: 0.000028s
Sun Feb  7 14:56:21 2021 | q: 22/31 | q_time: 0.092254s | E: 36 | q_time/E: 0.002563s | shuffle time: 0.000045s
Sun Feb  7 14:56:21 2021 | q: 23/31 | q_time: 0.060667s | E: 38 | q_time/E: 0.001596s | shuffle time: 0.000043s
Sun Feb  7 14:56:21 2021 | q: 24/31 | q_time: 0.094536s | E: 40 | q_time/E: 0.002363s | shuffle time: 0.000029s
Sun Feb  7 14:56:21 2021 | q: 25/31 | q_time: 0.057226s | E: 42 | q_time/E: 0.001363s | shuffle time: 0.000029s
Sun Feb  7 14:56:21 2021 | q: 26/31 | q_time: 0.044684s | E: 44 | q_time/E: 0.001016s | shuffle time: 0.000029s
Sun Feb  7 14:56:21 2021 | q: 27/31 | q_time: 0.060355s | E: 46 | q_time/E: 0.001312s | shuffle time: 0.000028s
Sun Feb  7 14:56:21 2021 | q: 28/31 | q_time: 0.061967s | E: 48 | q_time/E: 0.001291s | shuffle time: 0.000028s
Sun Feb  7 14:56:21 2021 | q: 29/31 | q_time: 0.067374s | E: 50 | q_time/E: 0.001347s | shuffle time: 0.000028s
Sun Feb  7 14:56:21 2021 | q: 30/31 | q_time: 0.113010s | E: 52 | q_time/E: 0.002173s | shuffle time: 0.000027s
Sun Feb  7 14:56:22 2021 | q: 31/31 | q_time: 0.106492s | E: 53 | q_time/E: 0.002009s | shuffle time: 0.000027s
