run: 948 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:11:13 2021 | q: 0/31 | q_time: 0.000868s | E: 1 | q_time/E: 0.000868s | shuffle time: 0.000000s
Sun Feb  7 15:11:13 2021 | q: 1/31 | q_time: 0.000890s | E: 1 | q_time/E: 0.000890s | shuffle time: 0.000041s
Sun Feb  7 15:11:13 2021 | q: 2/31 | q_time: 0.001791s | E: 2 | q_time/E: 0.000896s | shuffle time: 0.000043s
Sun Feb  7 15:11:13 2021 | q: 3/31 | q_time: 0.002703s | E: 3 | q_time/E: 0.000901s | shuffle time: 0.000043s
Sun Feb  7 15:11:13 2021 | q: 4/31 | q_time: 0.004712s | E: 5 | q_time/E: 0.000942s | shuffle time: 0.000044s
Sun Feb  7 15:11:13 2021 | q: 5/31 | q_time: 0.005426s | E: 6 | q_time/E: 0.000904s | shuffle time: 0.000044s
Sun Feb  7 15:11:13 2021 | q: 6/31 | q_time: 0.008942s | E: 8 | q_time/E: 0.001118s | shuffle time: 0.000044s
Sun Feb  7 15:11:13 2021 | q: 7/31 | q_time: 0.009173s | E: 9 | q_time/E: 0.001019s | shuffle time: 0.000044s
Sun Feb  7 15:11:13 2021 | q: 8/31 | q_time: 0.013094s | E: 11 | q_time/E: 0.001190s | shuffle time: 0.000044s
Sun Feb  7 15:11:13 2021 | q: 9/31 | q_time: 0.020102s | E: 13 | q_time/E: 0.001546s | shuffle time: 0.000049s
Sun Feb  7 15:11:13 2021 | q: 10/31 | q_time: 0.015592s | E: 14 | q_time/E: 0.001114s | shuffle time: 0.000043s
Sun Feb  7 15:11:13 2021 | q: 11/31 | q_time: 0.018243s | E: 16 | q_time/E: 0.001140s | shuffle time: 0.000044s
Sun Feb  7 15:11:13 2021 | q: 12/31 | q_time: 0.024327s | E: 18 | q_time/E: 0.001351s | shuffle time: 0.000044s
Sun Feb  7 15:11:13 2021 | q: 13/31 | q_time: 0.023963s | E: 19 | q_time/E: 0.001261s | shuffle time: 0.000045s
Sun Feb  7 15:11:13 2021 | q: 14/31 | q_time: 0.025772s | E: 21 | q_time/E: 0.001227s | shuffle time: 0.000043s
Sun Feb  7 15:11:13 2021 | q: 15/31 | q_time: 0.047635s | E: 23 | q_time/E: 0.002071s | shuffle time: 0.000043s
Sun Feb  7 15:11:13 2021 | q: 16/31 | q_time: 0.065375s | E: 25 | q_time/E: 0.002615s | shuffle time: 0.000041s
Sun Feb  7 15:11:13 2021 | q: 17/31 | q_time: 0.046379s | E: 26 | q_time/E: 0.001784s | shuffle time: 0.000043s
Sun Feb  7 15:11:13 2021 | q: 18/31 | q_time: 0.055454s | E: 28 | q_time/E: 0.001980s | shuffle time: 0.000043s
Sun Feb  7 15:11:13 2021 | q: 19/31 | q_time: 0.047859s | E: 30 | q_time/E: 0.001595s | shuffle time: 0.000044s
Sun Feb  7 15:11:13 2021 | q: 20/31 | q_time: 0.094358s | E: 32 | q_time/E: 0.002949s | shuffle time: 0.000043s
Sun Feb  7 15:11:14 2021 | q: 21/31 | q_time: 0.085810s | E: 34 | q_time/E: 0.002524s | shuffle time: 0.000045s
Sun Feb  7 15:11:14 2021 | q: 22/31 | q_time: 0.068956s | E: 36 | q_time/E: 0.001915s | shuffle time: 0.000045s
Sun Feb  7 15:11:14 2021 | q: 23/31 | q_time: 0.130306s | E: 38 | q_time/E: 0.003429s | shuffle time: 0.000045s
Sun Feb  7 15:11:14 2021 | q: 24/31 | q_time: 0.144775s | E: 40 | q_time/E: 0.003619s | shuffle time: 0.000046s
Sun Feb  7 15:11:14 2021 | q: 25/31 | q_time: 0.095909s | E: 42 | q_time/E: 0.002284s | shuffle time: 0.000045s
Sun Feb  7 15:11:14 2021 | q: 26/31 | q_time: 0.072371s | E: 44 | q_time/E: 0.001645s | shuffle time: 0.000046s
Sun Feb  7 15:11:14 2021 | q: 27/31 | q_time: 0.102769s | E: 46 | q_time/E: 0.002234s | shuffle time: 0.000046s
Sun Feb  7 15:11:14 2021 | q: 28/31 | q_time: 0.067619s | E: 48 | q_time/E: 0.001409s | shuffle time: 0.000043s
Sun Feb  7 15:11:14 2021 | q: 29/31 | q_time: 0.128767s | E: 50 | q_time/E: 0.002575s | shuffle time: 0.000043s
Sun Feb  7 15:11:14 2021 | q: 30/31 | q_time: 0.094280s | E: 52 | q_time/E: 0.001813s | shuffle time: 0.000043s
Sun Feb  7 15:11:15 2021 | q: 31/31 | q_time: 0.153777s | E: 53 | q_time/E: 0.002901s | shuffle time: 0.000044s
