run: 387 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:44:19 2021 | q: 0/31 | q_time: 0.001507s | E: 1 | q_time/E: 0.001507s | shuffle time: 0.000000s
Sun Feb  7 14:44:19 2021 | q: 1/31 | q_time: 0.001582s | E: 1 | q_time/E: 0.001582s | shuffle time: 0.000060s
Sun Feb  7 14:44:19 2021 | q: 2/31 | q_time: 0.002773s | E: 2 | q_time/E: 0.001386s | shuffle time: 0.000059s
Sun Feb  7 14:44:19 2021 | q: 3/31 | q_time: 0.003624s | E: 3 | q_time/E: 0.001208s | shuffle time: 0.000058s
Sun Feb  7 14:44:19 2021 | q: 4/31 | q_time: 0.004178s | E: 5 | q_time/E: 0.000836s | shuffle time: 0.000027s
Sun Feb  7 14:44:19 2021 | q: 5/31 | q_time: 0.004980s | E: 6 | q_time/E: 0.000830s | shuffle time: 0.000026s
Sun Feb  7 14:44:19 2021 | q: 6/31 | q_time: 0.006329s | E: 8 | q_time/E: 0.000791s | shuffle time: 0.000026s
Sun Feb  7 14:44:19 2021 | q: 7/31 | q_time: 0.007791s | E: 9 | q_time/E: 0.000866s | shuffle time: 0.000026s
Sun Feb  7 14:44:19 2021 | q: 8/31 | q_time: 0.009046s | E: 11 | q_time/E: 0.000822s | shuffle time: 0.000027s
Sun Feb  7 14:44:19 2021 | q: 9/31 | q_time: 0.013845s | E: 13 | q_time/E: 0.001065s | shuffle time: 0.000027s
Sun Feb  7 14:44:19 2021 | q: 10/31 | q_time: 0.014612s | E: 14 | q_time/E: 0.001044s | shuffle time: 0.000027s
Sun Feb  7 14:44:19 2021 | q: 11/31 | q_time: 0.014284s | E: 16 | q_time/E: 0.000893s | shuffle time: 0.000028s
Sun Feb  7 14:44:19 2021 | q: 12/31 | q_time: 0.018491s | E: 18 | q_time/E: 0.001027s | shuffle time: 0.000029s
Sun Feb  7 14:44:19 2021 | q: 13/31 | q_time: 0.011701s | E: 19 | q_time/E: 0.000616s | shuffle time: 0.000027s
Sun Feb  7 14:44:19 2021 | q: 14/31 | q_time: 0.019263s | E: 21 | q_time/E: 0.000917s | shuffle time: 0.000027s
Sun Feb  7 14:44:20 2021 | q: 15/31 | q_time: 0.024521s | E: 23 | q_time/E: 0.001066s | shuffle time: 0.000027s
Sun Feb  7 14:44:20 2021 | q: 16/31 | q_time: 0.044968s | E: 25 | q_time/E: 0.001799s | shuffle time: 0.000028s
Sun Feb  7 14:44:20 2021 | q: 17/31 | q_time: 0.018924s | E: 26 | q_time/E: 0.000728s | shuffle time: 0.000027s
Sun Feb  7 14:44:20 2021 | q: 18/31 | q_time: 0.023625s | E: 28 | q_time/E: 0.000844s | shuffle time: 0.000028s
Sun Feb  7 14:44:20 2021 | q: 19/31 | q_time: 0.030965s | E: 30 | q_time/E: 0.001032s | shuffle time: 0.000028s
Sun Feb  7 14:44:20 2021 | q: 20/31 | q_time: 0.076259s | E: 32 | q_time/E: 0.002383s | shuffle time: 0.000030s
Sun Feb  7 14:44:20 2021 | q: 21/31 | q_time: 0.053007s | E: 34 | q_time/E: 0.001559s | shuffle time: 0.000028s
Sun Feb  7 14:44:20 2021 | q: 22/31 | q_time: 0.055107s | E: 36 | q_time/E: 0.001531s | shuffle time: 0.000028s
Sun Feb  7 14:44:20 2021 | q: 23/31 | q_time: 0.045320s | E: 38 | q_time/E: 0.001193s | shuffle time: 0.000029s
Sun Feb  7 14:44:20 2021 | q: 24/31 | q_time: 0.083343s | E: 40 | q_time/E: 0.002084s | shuffle time: 0.000028s
Sun Feb  7 14:44:20 2021 | q: 25/31 | q_time: 0.046327s | E: 42 | q_time/E: 0.001103s | shuffle time: 0.000031s
Sun Feb  7 14:44:20 2021 | q: 26/31 | q_time: 0.049158s | E: 44 | q_time/E: 0.001117s | shuffle time: 0.000032s
Sun Feb  7 14:44:20 2021 | q: 27/31 | q_time: 0.067448s | E: 46 | q_time/E: 0.001466s | shuffle time: 0.000031s
Sun Feb  7 14:44:20 2021 | q: 28/31 | q_time: 0.043777s | E: 48 | q_time/E: 0.000912s | shuffle time: 0.000030s
Sun Feb  7 14:44:20 2021 | q: 29/31 | q_time: 0.045350s | E: 50 | q_time/E: 0.000907s | shuffle time: 0.000030s
Sun Feb  7 14:44:20 2021 | q: 30/31 | q_time: 0.069426s | E: 52 | q_time/E: 0.001335s | shuffle time: 0.000031s
Sun Feb  7 14:44:20 2021 | q: 31/31 | q_time: 0.054989s | E: 53 | q_time/E: 0.001038s | shuffle time: 0.000030s
