q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.001519 1 0.001519 62678 62667 0 1
1 31 0.001642 1 0.001642 62678 62667 0 1
2 31 0.002979 2 0.001489 128395 90414 37970 0
3 31 0.003871 3 0.001290 193008 126484 66513 0
4 31 0.006782 5 0.001356 334840 186087 148742 0
5 31 0.004833 6 0.000805 406794 239598 167185 0
6 31 0.007726 8 0.000966 591565 327640 263914 0
7 31 0.008963 9 0.000996 640642 367003 273628 0
8 31 0.009053 11 0.000823 806201 447372 358818 0
9 31 0.016083 13 0.001237 1257576 677931 579634 0
10 31 0.008881 14 0.000634 1017786 559837 457938 0
11 31 0.015275 16 0.000955 1488982 812940 676031 0
12 31 0.017177 18 0.000954 1744277 915833 828433 0
13 31 0.012178 19 0.000641 1389922 734936 654975 0
14 31 0.015732 21 0.000749 1675591 873221 802359 0
15 31 0.029179 23 0.001269 2297257 1180949 1116297 0
16 31 0.040663 25 0.001627 2668990 1360958 1308021 0
17 31 0.020082 26 0.000772 2011016 1028476 982529 0
18 31 0.020246 28 0.000723 2137836 1060765 1077060 0
19 31 0.025232 30 0.000841 2570877 1262268 1308598 0
20 31 0.051880 32 0.001621 4615413 2275716 2339686 0
21 31 0.063329 34 0.001863 5190211 2541769 2648431 0
22 31 0.062019 36 0.001723 4639738 2231397 2408330 0
23 31 0.062276 38 0.001639 4283808 1993308 2290489 0
24 31 0.087515 40 0.002188 5646892 2662490 2984391 0
25 31 0.080275 42 0.001911 4939480 2253365 2686104 0
26 31 0.074255 44 0.001688 5314773 2374682 2940080 0
27 31 0.067279 46 0.001463 5127524 2237335 2890178 0
28 31 0.046413 48 0.000967 4572672 1943283 2629378 0
29 31 0.071287 50 0.001426 5540658 2303027 3237620 0
30 31 0.088810 52 0.001708 6656000 2721586 3934403 0
31 31 0.113423 53 0.002140 7124195 2840463 4283721 0
1.13852
