q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.000895 1 0.000895 62678 62667 0 1
1 31 0.000901 1 0.000901 62678 62667 0 1
2 31 0.001661 2 0.000830 128531 90656 37864 0
3 31 0.002475 3 0.000825 194461 126823 67627 0
4 31 0.004520 5 0.000904 341606 184065 157530 0
5 31 0.005321 6 0.000887 399893 233505 166377 0
6 31 0.008508 8 0.001063 573562 314513 259038 0
7 31 0.009797 9 0.001089 677001 397090 279900 0
8 31 0.011250 11 0.001023 793187 429584 363592 0
9 31 0.020416 13 0.001570 1131993 604822 527160 0
10 31 0.016758 14 0.001197 1091824 606071 485742 0
11 31 0.026459 16 0.001654 1319725 704101 615613 0
12 31 0.023666 18 0.001315 1462095 765981 696103 0
13 31 0.022625 19 0.001191 1428402 759437 668954 0
14 31 0.027758 21 0.001322 1717811 911113 806687 0
15 31 0.036190 23 0.001573 2117811 1108356 1009444 0
16 31 0.098001 25 0.003920 6558854 3375816 3183027 0
17 31 0.029786 26 0.001146 2053605 1059929 993665 0
18 31 0.039554 28 0.001413 2489788 1271871 1217906 0
19 31 0.075569 30 0.002519 3662382 1853461 1808910 0
20 31 0.087401 32 0.002731 4755885 2368655 2387219 0
21 31 0.094011 34 0.002765 4495783 2194442 2301330 0
22 31 0.064496 36 0.001792 3325025 1555398 1769616 0
23 31 0.076434 38 0.002011 4478993 2131123 2347859 0
24 31 0.081755 40 0.002044 4068819 1839377 2229431 0
25 31 0.055993 42 0.001333 3819395 1702745 2116639 0
26 31 0.102490 44 0.002329 4703011 2072028 2630972 0
27 31 0.114826 46 0.002496 5147316 2238921 2908384 0
28 31 0.076744 48 0.001599 4704477 2016570 2687896 0
29 31 0.075263 50 0.001505 4877932 1983390 2894531 0
30 31 0.107774 52 0.002073 6147254 2471725 3675518 0
31 31 0.134182 53 0.002532 6548171 2602858 3945302 0
1.53556
