run: 24 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:27:44 2021 | q: 0/31 | q_time: 0.001176s | E: 1 | q_time/E: 0.001176s | shuffle time: 0.000000s
Sun Feb  7 14:27:44 2021 | q: 1/31 | q_time: 0.001277s | E: 1 | q_time/E: 0.001277s | shuffle time: 0.000037s
Sun Feb  7 14:27:44 2021 | q: 2/31 | q_time: 0.002521s | E: 2 | q_time/E: 0.001260s | shuffle time: 0.000039s
Sun Feb  7 14:27:44 2021 | q: 3/31 | q_time: 0.003043s | E: 3 | q_time/E: 0.001014s | shuffle time: 0.000039s
Sun Feb  7 14:27:44 2021 | q: 4/31 | q_time: 0.004774s | E: 5 | q_time/E: 0.000955s | shuffle time: 0.000040s
Sun Feb  7 14:27:44 2021 | q: 5/31 | q_time: 0.005268s | E: 6 | q_time/E: 0.000878s | shuffle time: 0.000040s
Sun Feb  7 14:27:44 2021 | q: 6/31 | q_time: 0.007354s | E: 8 | q_time/E: 0.000919s | shuffle time: 0.000039s
Sun Feb  7 14:27:44 2021 | q: 7/31 | q_time: 0.008563s | E: 9 | q_time/E: 0.000951s | shuffle time: 0.000040s
Sun Feb  7 14:27:44 2021 | q: 8/31 | q_time: 0.008886s | E: 11 | q_time/E: 0.000808s | shuffle time: 0.000027s
Sun Feb  7 14:27:44 2021 | q: 9/31 | q_time: 0.013564s | E: 13 | q_time/E: 0.001043s | shuffle time: 0.000028s
Sun Feb  7 14:27:44 2021 | q: 10/31 | q_time: 0.012429s | E: 14 | q_time/E: 0.000888s | shuffle time: 0.000027s
Sun Feb  7 14:27:44 2021 | q: 11/31 | q_time: 0.013980s | E: 16 | q_time/E: 0.000874s | shuffle time: 0.000028s
Sun Feb  7 14:27:45 2021 | q: 12/31 | q_time: 0.019023s | E: 18 | q_time/E: 0.001057s | shuffle time: 0.000040s
Sun Feb  7 14:27:45 2021 | q: 13/31 | q_time: 0.017187s | E: 19 | q_time/E: 0.000905s | shuffle time: 0.000040s
Sun Feb  7 14:27:45 2021 | q: 14/31 | q_time: 0.021729s | E: 21 | q_time/E: 0.001035s | shuffle time: 0.000040s
Sun Feb  7 14:27:45 2021 | q: 15/31 | q_time: 0.028863s | E: 23 | q_time/E: 0.001255s | shuffle time: 0.000040s
Sun Feb  7 14:27:45 2021 | q: 16/31 | q_time: 0.032043s | E: 25 | q_time/E: 0.001282s | shuffle time: 0.000039s
Sun Feb  7 14:27:45 2021 | q: 17/31 | q_time: 0.035501s | E: 26 | q_time/E: 0.001365s | shuffle time: 0.000040s
Sun Feb  7 14:27:45 2021 | q: 18/31 | q_time: 0.030307s | E: 28 | q_time/E: 0.001082s | shuffle time: 0.000040s
Sun Feb  7 14:27:45 2021 | q: 19/31 | q_time: 0.027773s | E: 30 | q_time/E: 0.000926s | shuffle time: 0.000041s
Sun Feb  7 14:27:45 2021 | q: 20/31 | q_time: 0.043699s | E: 32 | q_time/E: 0.001366s | shuffle time: 0.000040s
Sun Feb  7 14:27:45 2021 | q: 21/31 | q_time: 0.072674s | E: 34 | q_time/E: 0.002137s | shuffle time: 0.000041s
Sun Feb  7 14:27:45 2021 | q: 22/31 | q_time: 0.070413s | E: 36 | q_time/E: 0.001956s | shuffle time: 0.000040s
Sun Feb  7 14:27:45 2021 | q: 23/31 | q_time: 0.087770s | E: 38 | q_time/E: 0.002310s | shuffle time: 0.000042s
Sun Feb  7 14:27:45 2021 | q: 24/31 | q_time: 0.087291s | E: 40 | q_time/E: 0.002182s | shuffle time: 0.000041s
Sun Feb  7 14:27:45 2021 | q: 25/31 | q_time: 0.071293s | E: 42 | q_time/E: 0.001697s | shuffle time: 0.000029s
Sun Feb  7 14:27:45 2021 | q: 26/31 | q_time: 0.052762s | E: 44 | q_time/E: 0.001199s | shuffle time: 0.000028s
Sun Feb  7 14:27:45 2021 | q: 27/31 | q_time: 0.060649s | E: 46 | q_time/E: 0.001318s | shuffle time: 0.000039s
Sun Feb  7 14:27:45 2021 | q: 28/31 | q_time: 0.040129s | E: 48 | q_time/E: 0.000836s | shuffle time: 0.000028s
Sun Feb  7 14:27:45 2021 | q: 29/31 | q_time: 0.066557s | E: 50 | q_time/E: 0.001331s | shuffle time: 0.000028s
Sun Feb  7 14:27:45 2021 | q: 30/31 | q_time: 0.072901s | E: 52 | q_time/E: 0.001402s | shuffle time: 0.000029s
Sun Feb  7 14:27:45 2021 | q: 31/31 | q_time: 0.065564s | E: 53 | q_time/E: 0.001237s | shuffle time: 0.000028s
