run: 418 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:45:41 2021 | q: 0/31 | q_time: 0.001167s | E: 1 | q_time/E: 0.001167s | shuffle time: 0.000000s
Sun Feb  7 14:45:41 2021 | q: 1/31 | q_time: 0.001243s | E: 1 | q_time/E: 0.001243s | shuffle time: 0.000052s
Sun Feb  7 14:45:41 2021 | q: 2/31 | q_time: 0.002474s | E: 2 | q_time/E: 0.001237s | shuffle time: 0.000057s
Sun Feb  7 14:45:41 2021 | q: 3/31 | q_time: 0.003605s | E: 3 | q_time/E: 0.001202s | shuffle time: 0.000043s
Sun Feb  7 14:45:41 2021 | q: 4/31 | q_time: 0.004425s | E: 5 | q_time/E: 0.000885s | shuffle time: 0.000045s
Sun Feb  7 14:45:41 2021 | q: 5/31 | q_time: 0.004586s | E: 6 | q_time/E: 0.000764s | shuffle time: 0.000046s
Sun Feb  7 14:45:41 2021 | q: 6/31 | q_time: 0.006223s | E: 8 | q_time/E: 0.000778s | shuffle time: 0.000026s
Sun Feb  7 14:45:41 2021 | q: 7/31 | q_time: 0.007394s | E: 9 | q_time/E: 0.000822s | shuffle time: 0.000026s
Sun Feb  7 14:45:41 2021 | q: 8/31 | q_time: 0.009116s | E: 11 | q_time/E: 0.000829s | shuffle time: 0.000027s
Sun Feb  7 14:45:41 2021 | q: 9/31 | q_time: 0.020894s | E: 13 | q_time/E: 0.001607s | shuffle time: 0.000027s
Sun Feb  7 14:45:41 2021 | q: 10/31 | q_time: 0.008656s | E: 14 | q_time/E: 0.000618s | shuffle time: 0.000027s
Sun Feb  7 14:45:41 2021 | q: 11/31 | q_time: 0.014673s | E: 16 | q_time/E: 0.000917s | shuffle time: 0.000028s
Sun Feb  7 14:45:41 2021 | q: 12/31 | q_time: 0.021310s | E: 18 | q_time/E: 0.001184s | shuffle time: 0.000027s
Sun Feb  7 14:45:41 2021 | q: 13/31 | q_time: 0.016446s | E: 19 | q_time/E: 0.000866s | shuffle time: 0.000028s
Sun Feb  7 14:45:41 2021 | q: 14/31 | q_time: 0.014998s | E: 21 | q_time/E: 0.000714s | shuffle time: 0.000027s
Sun Feb  7 14:45:41 2021 | q: 15/31 | q_time: 0.029301s | E: 23 | q_time/E: 0.001274s | shuffle time: 0.000027s
Sun Feb  7 14:45:41 2021 | q: 16/31 | q_time: 0.069904s | E: 25 | q_time/E: 0.002796s | shuffle time: 0.000027s
Sun Feb  7 14:45:41 2021 | q: 17/31 | q_time: 0.018068s | E: 26 | q_time/E: 0.000695s | shuffle time: 0.000028s
Sun Feb  7 14:45:41 2021 | q: 18/31 | q_time: 0.032871s | E: 28 | q_time/E: 0.001174s | shuffle time: 0.000028s
Sun Feb  7 14:45:42 2021 | q: 19/31 | q_time: 0.041291s | E: 30 | q_time/E: 0.001376s | shuffle time: 0.000028s
Sun Feb  7 14:45:42 2021 | q: 20/31 | q_time: 0.034187s | E: 32 | q_time/E: 0.001068s | shuffle time: 0.000029s
Sun Feb  7 14:45:42 2021 | q: 21/31 | q_time: 0.093039s | E: 34 | q_time/E: 0.002736s | shuffle time: 0.000028s
Sun Feb  7 14:45:42 2021 | q: 22/31 | q_time: 0.032295s | E: 36 | q_time/E: 0.000897s | shuffle time: 0.000028s
Sun Feb  7 14:45:42 2021 | q: 23/31 | q_time: 0.059296s | E: 38 | q_time/E: 0.001560s | shuffle time: 0.000028s
Sun Feb  7 14:45:42 2021 | q: 24/31 | q_time: 0.104645s | E: 40 | q_time/E: 0.002616s | shuffle time: 0.000028s
Sun Feb  7 14:45:42 2021 | q: 25/31 | q_time: 0.073966s | E: 42 | q_time/E: 0.001761s | shuffle time: 0.000028s
Sun Feb  7 14:45:42 2021 | q: 26/31 | q_time: 0.047101s | E: 44 | q_time/E: 0.001070s | shuffle time: 0.000028s
Sun Feb  7 14:45:42 2021 | q: 27/31 | q_time: 0.046703s | E: 46 | q_time/E: 0.001015s | shuffle time: 0.000028s
Sun Feb  7 14:45:42 2021 | q: 28/31 | q_time: 0.077778s | E: 48 | q_time/E: 0.001620s | shuffle time: 0.000028s
Sun Feb  7 14:45:42 2021 | q: 29/31 | q_time: 0.051062s | E: 50 | q_time/E: 0.001021s | shuffle time: 0.000028s
Sun Feb  7 14:45:42 2021 | q: 30/31 | q_time: 0.060262s | E: 52 | q_time/E: 0.001159s | shuffle time: 0.000028s
Sun Feb  7 14:45:42 2021 | q: 31/31 | q_time: 0.094052s | E: 53 | q_time/E: 0.001775s | shuffle time: 0.000027s
