q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.001492 1 0.001492 62678 62667 0 1
1 31 0.001634 1 0.001634 62678 62667 0 1
2 31 0.002685 2 0.001342 128014 90715 37288 0
3 31 0.003475 3 0.001158 193946 126632 67303 0
4 31 0.006264 5 0.001253 359942 201090 158841 0
5 31 0.005386 6 0.000898 402519 236847 165661 0
6 31 0.006890 8 0.000861 582846 322426 260409 0
7 31 0.007478 9 0.000831 613056 341399 271646 0
8 31 0.009657 11 0.000878 777623 415446 362166 0
9 31 0.012392 13 0.000953 1074332 559387 514934 0
10 31 0.011864 14 0.000847 957127 510776 446340 0
11 31 0.014441 16 0.000903 1177610 624689 552910 0
12 31 0.023439 18 0.001302 1967415 1045078 922326 0
13 31 0.018725 19 0.000986 1429691 757164 672516 0
14 31 0.031021 21 0.001477 1871841 991124 880706 0
15 31 0.025822 23 0.001123 2214801 1157574 1057216 0
16 31 0.026058 25 0.001042 2257717 1105174 1152532 0
17 31 0.028245 26 0.001086 1941677 982955 958711 0
18 31 0.032770 28 0.001170 2594539 1315502 1279026 0
19 31 0.032987 30 0.001100 2728980 1355493 1373476 0
20 31 0.038096 32 0.001190 3272540 1627421 1645108 0
21 31 0.043432 34 0.001277 3738090 1776571 1961508 0
22 31 0.028486 36 0.000791 3265453 1547357 1718085 0
23 31 0.046403 38 0.001221 3862664 1811371 2051282 0
24 31 0.051585 40 0.001290 3622247 1596127 2026109 0
25 31 0.048697 42 0.001159 4438365 2000254 2438100 0
26 31 0.047310 44 0.001075 4463810 1980248 2483551 0
27 31 0.071624 46 0.001557 5720795 2509879 3210905 0
28 31 0.071938 48 0.001499 5152340 2222990 2929339 0
29 31 0.097435 50 0.001949 6285881 2568113 3717757 0
30 31 0.106279 52 0.002044 5664210 2286320 3377879 0
31 31 0.072144 53 0.001361 5455111 2135095 3320005 0
1.02809
