run: 668 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:56:47 2021 | q: 0/31 | q_time: 0.001593s | E: 1 | q_time/E: 0.001593s | shuffle time: 0.000000s
Sun Feb  7 14:56:47 2021 | q: 1/31 | q_time: 0.001710s | E: 1 | q_time/E: 0.001710s | shuffle time: 0.000054s
Sun Feb  7 14:56:47 2021 | q: 2/31 | q_time: 0.003264s | E: 2 | q_time/E: 0.001632s | shuffle time: 0.000059s
Sun Feb  7 14:56:47 2021 | q: 3/31 | q_time: 0.003093s | E: 3 | q_time/E: 0.001031s | shuffle time: 0.000057s
Sun Feb  7 14:56:47 2021 | q: 4/31 | q_time: 0.004713s | E: 5 | q_time/E: 0.000943s | shuffle time: 0.000046s
Sun Feb  7 14:56:47 2021 | q: 5/31 | q_time: 0.004901s | E: 6 | q_time/E: 0.000817s | shuffle time: 0.000047s
Sun Feb  7 14:56:47 2021 | q: 6/31 | q_time: 0.008710s | E: 8 | q_time/E: 0.001089s | shuffle time: 0.000047s
Sun Feb  7 14:56:47 2021 | q: 7/31 | q_time: 0.007845s | E: 9 | q_time/E: 0.000872s | shuffle time: 0.000026s
Sun Feb  7 14:56:47 2021 | q: 8/31 | q_time: 0.013797s | E: 11 | q_time/E: 0.001254s | shuffle time: 0.000027s
Sun Feb  7 14:56:47 2021 | q: 9/31 | q_time: 0.017917s | E: 13 | q_time/E: 0.001378s | shuffle time: 0.000027s
Sun Feb  7 14:56:47 2021 | q: 10/31 | q_time: 0.017131s | E: 14 | q_time/E: 0.001224s | shuffle time: 0.000027s
Sun Feb  7 14:56:47 2021 | q: 11/31 | q_time: 0.012662s | E: 16 | q_time/E: 0.000791s | shuffle time: 0.000027s
Sun Feb  7 14:56:47 2021 | q: 12/31 | q_time: 0.014414s | E: 18 | q_time/E: 0.000801s | shuffle time: 0.000028s
Sun Feb  7 14:56:47 2021 | q: 13/31 | q_time: 0.013963s | E: 19 | q_time/E: 0.000735s | shuffle time: 0.000028s
Sun Feb  7 14:56:47 2021 | q: 14/31 | q_time: 0.017518s | E: 21 | q_time/E: 0.000834s | shuffle time: 0.000028s
Sun Feb  7 14:56:47 2021 | q: 15/31 | q_time: 0.024432s | E: 23 | q_time/E: 0.001062s | shuffle time: 0.000028s
Sun Feb  7 14:56:47 2021 | q: 16/31 | q_time: 0.045710s | E: 25 | q_time/E: 0.001828s | shuffle time: 0.000027s
Sun Feb  7 14:56:47 2021 | q: 17/31 | q_time: 0.027490s | E: 26 | q_time/E: 0.001057s | shuffle time: 0.000027s
Sun Feb  7 14:56:47 2021 | q: 18/31 | q_time: 0.023537s | E: 28 | q_time/E: 0.000841s | shuffle time: 0.000028s
Sun Feb  7 14:56:47 2021 | q: 19/31 | q_time: 0.028932s | E: 30 | q_time/E: 0.000964s | shuffle time: 0.000028s
Sun Feb  7 14:56:47 2021 | q: 20/31 | q_time: 0.042179s | E: 32 | q_time/E: 0.001318s | shuffle time: 0.000028s
Sun Feb  7 14:56:47 2021 | q: 21/31 | q_time: 0.046918s | E: 34 | q_time/E: 0.001380s | shuffle time: 0.000028s
Sun Feb  7 14:56:48 2021 | q: 22/31 | q_time: 0.036591s | E: 36 | q_time/E: 0.001016s | shuffle time: 0.000028s
Sun Feb  7 14:56:48 2021 | q: 23/31 | q_time: 0.079686s | E: 38 | q_time/E: 0.002097s | shuffle time: 0.000028s
Sun Feb  7 14:56:48 2021 | q: 24/31 | q_time: 0.099492s | E: 40 | q_time/E: 0.002487s | shuffle time: 0.000028s
Sun Feb  7 14:56:48 2021 | q: 25/31 | q_time: 0.071443s | E: 42 | q_time/E: 0.001701s | shuffle time: 0.000031s
Sun Feb  7 14:56:48 2021 | q: 26/31 | q_time: 0.076450s | E: 44 | q_time/E: 0.001737s | shuffle time: 0.000030s
Sun Feb  7 14:56:48 2021 | q: 27/31 | q_time: 0.051764s | E: 46 | q_time/E: 0.001125s | shuffle time: 0.000028s
Sun Feb  7 14:56:48 2021 | q: 28/31 | q_time: 0.056665s | E: 48 | q_time/E: 0.001181s | shuffle time: 0.000028s
Sun Feb  7 14:56:48 2021 | q: 29/31 | q_time: 0.038360s | E: 50 | q_time/E: 0.000767s | shuffle time: 0.000028s
Sun Feb  7 14:56:48 2021 | q: 30/31 | q_time: 0.060865s | E: 52 | q_time/E: 0.001170s | shuffle time: 0.000027s
Sun Feb  7 14:56:48 2021 | q: 31/31 | q_time: 0.098641s | E: 53 | q_time/E: 0.001861s | shuffle time: 0.000027s
