run: 869 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:06:33 2021 | q: 0/31 | q_time: 0.006427s | E: 1 | q_time/E: 0.006427s | shuffle time: 0.000000s
Sun Feb  7 15:06:33 2021 | q: 1/31 | q_time: 0.000894s | E: 1 | q_time/E: 0.000894s | shuffle time: 0.000041s
Sun Feb  7 15:06:33 2021 | q: 2/31 | q_time: 0.001771s | E: 2 | q_time/E: 0.000885s | shuffle time: 0.000043s
Sun Feb  7 15:06:33 2021 | q: 3/31 | q_time: 0.002588s | E: 3 | q_time/E: 0.000863s | shuffle time: 0.000043s
Sun Feb  7 15:06:33 2021 | q: 4/31 | q_time: 0.005484s | E: 5 | q_time/E: 0.001097s | shuffle time: 0.000044s
Sun Feb  7 15:06:33 2021 | q: 5/31 | q_time: 0.005544s | E: 6 | q_time/E: 0.000924s | shuffle time: 0.000044s
Sun Feb  7 15:06:33 2021 | q: 6/31 | q_time: 0.007663s | E: 8 | q_time/E: 0.000958s | shuffle time: 0.000045s
Sun Feb  7 15:06:33 2021 | q: 7/31 | q_time: 0.009746s | E: 9 | q_time/E: 0.001083s | shuffle time: 0.000044s
Sun Feb  7 15:06:33 2021 | q: 8/31 | q_time: 0.014228s | E: 11 | q_time/E: 0.001293s | shuffle time: 0.000044s
Sun Feb  7 15:06:33 2021 | q: 9/31 | q_time: 0.018828s | E: 13 | q_time/E: 0.001448s | shuffle time: 0.000044s
Sun Feb  7 15:06:33 2021 | q: 10/31 | q_time: 0.016718s | E: 14 | q_time/E: 0.001194s | shuffle time: 0.000044s
Sun Feb  7 15:06:33 2021 | q: 11/31 | q_time: 0.018215s | E: 16 | q_time/E: 0.001138s | shuffle time: 0.000045s
Sun Feb  7 15:06:33 2021 | q: 12/31 | q_time: 0.034036s | E: 18 | q_time/E: 0.001891s | shuffle time: 0.000044s
Sun Feb  7 15:06:33 2021 | q: 13/31 | q_time: 0.035568s | E: 19 | q_time/E: 0.001872s | shuffle time: 0.000043s
Sun Feb  7 15:06:33 2021 | q: 14/31 | q_time: 0.036681s | E: 21 | q_time/E: 0.001747s | shuffle time: 0.000043s
Sun Feb  7 15:06:33 2021 | q: 15/31 | q_time: 0.046085s | E: 23 | q_time/E: 0.002004s | shuffle time: 0.000043s
Sun Feb  7 15:06:33 2021 | q: 16/31 | q_time: 0.098953s | E: 25 | q_time/E: 0.003958s | shuffle time: 0.000045s
Sun Feb  7 15:06:33 2021 | q: 17/31 | q_time: 0.035853s | E: 26 | q_time/E: 0.001379s | shuffle time: 0.000044s
Sun Feb  7 15:06:33 2021 | q: 18/31 | q_time: 0.063047s | E: 28 | q_time/E: 0.002252s | shuffle time: 0.000044s
Sun Feb  7 15:06:33 2021 | q: 19/31 | q_time: 0.049243s | E: 30 | q_time/E: 0.001641s | shuffle time: 0.000043s
Sun Feb  7 15:06:33 2021 | q: 20/31 | q_time: 0.072775s | E: 32 | q_time/E: 0.002274s | shuffle time: 0.000043s
Sun Feb  7 15:06:33 2021 | q: 21/31 | q_time: 0.071957s | E: 34 | q_time/E: 0.002116s | shuffle time: 0.000044s
Sun Feb  7 15:06:33 2021 | q: 22/31 | q_time: 0.091953s | E: 36 | q_time/E: 0.002554s | shuffle time: 0.000045s
Sun Feb  7 15:06:34 2021 | q: 23/31 | q_time: 0.071915s | E: 38 | q_time/E: 0.001892s | shuffle time: 0.000044s
Sun Feb  7 15:06:34 2021 | q: 24/31 | q_time: 0.111521s | E: 40 | q_time/E: 0.002788s | shuffle time: 0.000043s
Sun Feb  7 15:06:34 2021 | q: 25/31 | q_time: 0.130277s | E: 42 | q_time/E: 0.003102s | shuffle time: 0.000044s
Sun Feb  7 15:06:34 2021 | q: 26/31 | q_time: 0.128301s | E: 44 | q_time/E: 0.002916s | shuffle time: 0.000044s
Sun Feb  7 15:06:34 2021 | q: 27/31 | q_time: 0.090753s | E: 46 | q_time/E: 0.001973s | shuffle time: 0.000031s
Sun Feb  7 15:06:34 2021 | q: 28/31 | q_time: 0.066777s | E: 48 | q_time/E: 0.001391s | shuffle time: 0.000030s
Sun Feb  7 15:06:34 2021 | q: 29/31 | q_time: 0.068377s | E: 50 | q_time/E: 0.001368s | shuffle time: 0.000030s
Sun Feb  7 15:06:34 2021 | q: 30/31 | q_time: 0.142566s | E: 52 | q_time/E: 0.002742s | shuffle time: 0.000029s
Sun Feb  7 15:06:34 2021 | q: 31/31 | q_time: 0.126521s | E: 53 | q_time/E: 0.002387s | shuffle time: 0.000029s
