run: 531 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:50:42 2021 | q: 0/31 | q_time: 0.001521s | E: 1 | q_time/E: 0.001521s | shuffle time: 0.000000s
Sun Feb  7 14:50:42 2021 | q: 1/31 | q_time: 0.001612s | E: 1 | q_time/E: 0.001612s | shuffle time: 0.000065s
Sun Feb  7 14:50:42 2021 | q: 2/31 | q_time: 0.003227s | E: 2 | q_time/E: 0.001614s | shuffle time: 0.000068s
Sun Feb  7 14:50:42 2021 | q: 3/31 | q_time: 0.003829s | E: 3 | q_time/E: 0.001276s | shuffle time: 0.000067s
Sun Feb  7 14:50:42 2021 | q: 4/31 | q_time: 0.007325s | E: 5 | q_time/E: 0.001465s | shuffle time: 0.000069s
Sun Feb  7 14:50:42 2021 | q: 5/31 | q_time: 0.004682s | E: 6 | q_time/E: 0.000780s | shuffle time: 0.000070s
Sun Feb  7 14:50:42 2021 | q: 6/31 | q_time: 0.007504s | E: 8 | q_time/E: 0.000938s | shuffle time: 0.000040s
Sun Feb  7 14:50:42 2021 | q: 7/31 | q_time: 0.007566s | E: 9 | q_time/E: 0.000841s | shuffle time: 0.000040s
Sun Feb  7 14:50:42 2021 | q: 8/31 | q_time: 0.018047s | E: 11 | q_time/E: 0.001641s | shuffle time: 0.000040s
Sun Feb  7 14:50:42 2021 | q: 9/31 | q_time: 0.014269s | E: 13 | q_time/E: 0.001098s | shuffle time: 0.000041s
Sun Feb  7 14:50:42 2021 | q: 10/31 | q_time: 0.008674s | E: 14 | q_time/E: 0.000620s | shuffle time: 0.000027s
Sun Feb  7 14:50:42 2021 | q: 11/31 | q_time: 0.013069s | E: 16 | q_time/E: 0.000817s | shuffle time: 0.000031s
Sun Feb  7 14:50:42 2021 | q: 12/31 | q_time: 0.014398s | E: 18 | q_time/E: 0.000800s | shuffle time: 0.000029s
Sun Feb  7 14:50:42 2021 | q: 13/31 | q_time: 0.013783s | E: 19 | q_time/E: 0.000725s | shuffle time: 0.000030s
Sun Feb  7 14:50:42 2021 | q: 14/31 | q_time: 0.018142s | E: 21 | q_time/E: 0.000864s | shuffle time: 0.000027s
Sun Feb  7 14:50:42 2021 | q: 15/31 | q_time: 0.026216s | E: 23 | q_time/E: 0.001140s | shuffle time: 0.000027s
Sun Feb  7 14:50:42 2021 | q: 16/31 | q_time: 0.029472s | E: 25 | q_time/E: 0.001179s | shuffle time: 0.000029s
Sun Feb  7 14:50:42 2021 | q: 17/31 | q_time: 0.027074s | E: 26 | q_time/E: 0.001041s | shuffle time: 0.000029s
Sun Feb  7 14:50:42 2021 | q: 18/31 | q_time: 0.029437s | E: 28 | q_time/E: 0.001051s | shuffle time: 0.000029s
Sun Feb  7 14:50:42 2021 | q: 19/31 | q_time: 0.033146s | E: 30 | q_time/E: 0.001105s | shuffle time: 0.000028s
Sun Feb  7 14:50:42 2021 | q: 20/31 | q_time: 0.044386s | E: 32 | q_time/E: 0.001387s | shuffle time: 0.000028s
Sun Feb  7 14:50:43 2021 | q: 21/31 | q_time: 0.057391s | E: 34 | q_time/E: 0.001688s | shuffle time: 0.000028s
Sun Feb  7 14:50:43 2021 | q: 22/31 | q_time: 0.064355s | E: 36 | q_time/E: 0.001788s | shuffle time: 0.000029s
Sun Feb  7 14:50:43 2021 | q: 23/31 | q_time: 0.065980s | E: 38 | q_time/E: 0.001736s | shuffle time: 0.000028s
Sun Feb  7 14:50:43 2021 | q: 24/31 | q_time: 0.084573s | E: 40 | q_time/E: 0.002114s | shuffle time: 0.000029s
Sun Feb  7 14:50:43 2021 | q: 25/31 | q_time: 0.044224s | E: 42 | q_time/E: 0.001053s | shuffle time: 0.000028s
Sun Feb  7 14:50:43 2021 | q: 26/31 | q_time: 0.053202s | E: 44 | q_time/E: 0.001209s | shuffle time: 0.000028s
Sun Feb  7 14:50:43 2021 | q: 27/31 | q_time: 0.045005s | E: 46 | q_time/E: 0.000978s | shuffle time: 0.000028s
Sun Feb  7 14:50:43 2021 | q: 28/31 | q_time: 0.047767s | E: 48 | q_time/E: 0.000995s | shuffle time: 0.000028s
Sun Feb  7 14:50:43 2021 | q: 29/31 | q_time: 0.041944s | E: 50 | q_time/E: 0.000839s | shuffle time: 0.000028s
Sun Feb  7 14:50:43 2021 | q: 30/31 | q_time: 0.087336s | E: 52 | q_time/E: 0.001680s | shuffle time: 0.000027s
Sun Feb  7 14:50:43 2021 | q: 31/31 | q_time: 0.075957s | E: 53 | q_time/E: 0.001433s | shuffle time: 0.000027s
