run: 916 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:09:19 2021 | q: 0/31 | q_time: 0.000851s | E: 1 | q_time/E: 0.000851s | shuffle time: 0.000000s
Sun Feb  7 15:09:19 2021 | q: 1/31 | q_time: 0.000888s | E: 1 | q_time/E: 0.000888s | shuffle time: 0.000041s
Sun Feb  7 15:09:19 2021 | q: 2/31 | q_time: 0.001734s | E: 2 | q_time/E: 0.000867s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 3/31 | q_time: 0.002562s | E: 3 | q_time/E: 0.000854s | shuffle time: 0.000043s
Sun Feb  7 15:09:19 2021 | q: 4/31 | q_time: 0.005447s | E: 5 | q_time/E: 0.001089s | shuffle time: 0.000045s
Sun Feb  7 15:09:19 2021 | q: 5/31 | q_time: 0.005584s | E: 6 | q_time/E: 0.000931s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 6/31 | q_time: 0.008579s | E: 8 | q_time/E: 0.001072s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 7/31 | q_time: 0.008884s | E: 9 | q_time/E: 0.000987s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 8/31 | q_time: 0.012036s | E: 11 | q_time/E: 0.001094s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 9/31 | q_time: 0.015196s | E: 13 | q_time/E: 0.001169s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 10/31 | q_time: 0.020698s | E: 14 | q_time/E: 0.001478s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 11/31 | q_time: 0.017446s | E: 16 | q_time/E: 0.001090s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 12/31 | q_time: 0.029960s | E: 18 | q_time/E: 0.001664s | shuffle time: 0.000045s
Sun Feb  7 15:09:19 2021 | q: 13/31 | q_time: 0.024093s | E: 19 | q_time/E: 0.001268s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 14/31 | q_time: 0.034689s | E: 21 | q_time/E: 0.001652s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 15/31 | q_time: 0.042984s | E: 23 | q_time/E: 0.001869s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 16/31 | q_time: 0.069699s | E: 25 | q_time/E: 0.002788s | shuffle time: 0.000043s
Sun Feb  7 15:09:19 2021 | q: 17/31 | q_time: 0.038804s | E: 26 | q_time/E: 0.001492s | shuffle time: 0.000043s
Sun Feb  7 15:09:19 2021 | q: 18/31 | q_time: 0.038794s | E: 28 | q_time/E: 0.001385s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 19/31 | q_time: 0.080124s | E: 30 | q_time/E: 0.002671s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 20/31 | q_time: 0.063369s | E: 32 | q_time/E: 0.001980s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 21/31 | q_time: 0.104981s | E: 34 | q_time/E: 0.003088s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 22/31 | q_time: 0.075159s | E: 36 | q_time/E: 0.002088s | shuffle time: 0.000044s
Sun Feb  7 15:09:19 2021 | q: 23/31 | q_time: 0.073204s | E: 38 | q_time/E: 0.001926s | shuffle time: 0.000044s
Sun Feb  7 15:09:20 2021 | q: 24/31 | q_time: 0.118761s | E: 40 | q_time/E: 0.002969s | shuffle time: 0.000044s
Sun Feb  7 15:09:20 2021 | q: 25/31 | q_time: 0.102640s | E: 42 | q_time/E: 0.002444s | shuffle time: 0.000044s
Sun Feb  7 15:09:20 2021 | q: 26/31 | q_time: 0.085468s | E: 44 | q_time/E: 0.001942s | shuffle time: 0.000045s
Sun Feb  7 15:09:20 2021 | q: 27/31 | q_time: 0.136083s | E: 46 | q_time/E: 0.002958s | shuffle time: 0.000044s
Sun Feb  7 15:09:20 2021 | q: 28/31 | q_time: 0.093598s | E: 48 | q_time/E: 0.001950s | shuffle time: 0.000044s
Sun Feb  7 15:09:20 2021 | q: 29/31 | q_time: 0.058832s | E: 50 | q_time/E: 0.001177s | shuffle time: 0.000045s
Sun Feb  7 15:09:20 2021 | q: 30/31 | q_time: 0.108682s | E: 52 | q_time/E: 0.002090s | shuffle time: 0.000044s
Sun Feb  7 15:09:20 2021 | q: 31/31 | q_time: 0.076823s | E: 53 | q_time/E: 0.001449s | shuffle time: 0.000043s
