run: 229 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:37:14 2021 | q: 0/31 | q_time: 0.001540s | E: 1 | q_time/E: 0.001540s | shuffle time: 0.000000s
Sun Feb  7 14:37:14 2021 | q: 1/31 | q_time: 0.001675s | E: 1 | q_time/E: 0.001675s | shuffle time: 0.000084s
Sun Feb  7 14:37:14 2021 | q: 2/31 | q_time: 0.002679s | E: 2 | q_time/E: 0.001339s | shuffle time: 0.000087s
Sun Feb  7 14:37:14 2021 | q: 3/31 | q_time: 0.003817s | E: 3 | q_time/E: 0.001272s | shuffle time: 0.000067s
Sun Feb  7 14:37:14 2021 | q: 4/31 | q_time: 0.006191s | E: 5 | q_time/E: 0.001238s | shuffle time: 0.000039s
Sun Feb  7 14:37:14 2021 | q: 5/31 | q_time: 0.005426s | E: 6 | q_time/E: 0.000904s | shuffle time: 0.000040s
Sun Feb  7 14:37:14 2021 | q: 6/31 | q_time: 0.008501s | E: 8 | q_time/E: 0.001063s | shuffle time: 0.000039s
Sun Feb  7 14:37:14 2021 | q: 7/31 | q_time: 0.007595s | E: 9 | q_time/E: 0.000844s | shuffle time: 0.000039s
Sun Feb  7 14:37:14 2021 | q: 8/31 | q_time: 0.010572s | E: 11 | q_time/E: 0.000961s | shuffle time: 0.000040s
Sun Feb  7 14:37:14 2021 | q: 9/31 | q_time: 0.013861s | E: 13 | q_time/E: 0.001066s | shuffle time: 0.000027s
Sun Feb  7 14:37:14 2021 | q: 10/31 | q_time: 0.015061s | E: 14 | q_time/E: 0.001076s | shuffle time: 0.000028s
Sun Feb  7 14:37:14 2021 | q: 11/31 | q_time: 0.017048s | E: 16 | q_time/E: 0.001066s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 12/31 | q_time: 0.031099s | E: 18 | q_time/E: 0.001728s | shuffle time: 0.000027s
Sun Feb  7 14:37:15 2021 | q: 13/31 | q_time: 0.015842s | E: 19 | q_time/E: 0.000834s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 14/31 | q_time: 0.025576s | E: 21 | q_time/E: 0.001218s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 15/31 | q_time: 0.026132s | E: 23 | q_time/E: 0.001136s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 16/31 | q_time: 0.060888s | E: 25 | q_time/E: 0.002436s | shuffle time: 0.000027s
Sun Feb  7 14:37:15 2021 | q: 17/31 | q_time: 0.024036s | E: 26 | q_time/E: 0.000924s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 18/31 | q_time: 0.031712s | E: 28 | q_time/E: 0.001133s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 19/31 | q_time: 0.040075s | E: 30 | q_time/E: 0.001336s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 20/31 | q_time: 0.077647s | E: 32 | q_time/E: 0.002426s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 21/31 | q_time: 0.044888s | E: 34 | q_time/E: 0.001320s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 22/31 | q_time: 0.068049s | E: 36 | q_time/E: 0.001890s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 23/31 | q_time: 0.104640s | E: 38 | q_time/E: 0.002754s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 24/31 | q_time: 0.084402s | E: 40 | q_time/E: 0.002110s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 25/31 | q_time: 0.051767s | E: 42 | q_time/E: 0.001233s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 26/31 | q_time: 0.053388s | E: 44 | q_time/E: 0.001213s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 27/31 | q_time: 0.054608s | E: 46 | q_time/E: 0.001187s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 28/31 | q_time: 0.053969s | E: 48 | q_time/E: 0.001124s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 29/31 | q_time: 0.049535s | E: 50 | q_time/E: 0.000991s | shuffle time: 0.000028s
Sun Feb  7 14:37:15 2021 | q: 30/31 | q_time: 0.073442s | E: 52 | q_time/E: 0.001412s | shuffle time: 0.000028s
Sun Feb  7 14:37:16 2021 | q: 31/31 | q_time: 0.059378s | E: 53 | q_time/E: 0.001120s | shuffle time: 0.000041s
