run: 566 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:52:15 2021 | q: 0/31 | q_time: 0.001211s | E: 1 | q_time/E: 0.001211s | shuffle time: 0.000000s
Sun Feb  7 14:52:15 2021 | q: 1/31 | q_time: 0.001294s | E: 1 | q_time/E: 0.001294s | shuffle time: 0.000065s
Sun Feb  7 14:52:15 2021 | q: 2/31 | q_time: 0.002544s | E: 2 | q_time/E: 0.001272s | shuffle time: 0.000068s
Sun Feb  7 14:52:15 2021 | q: 3/31 | q_time: 0.003884s | E: 3 | q_time/E: 0.001295s | shuffle time: 0.000067s
Sun Feb  7 14:52:15 2021 | q: 4/31 | q_time: 0.006554s | E: 5 | q_time/E: 0.001311s | shuffle time: 0.000069s
Sun Feb  7 14:52:15 2021 | q: 5/31 | q_time: 0.004772s | E: 6 | q_time/E: 0.000795s | shuffle time: 0.000040s
Sun Feb  7 14:52:15 2021 | q: 6/31 | q_time: 0.006944s | E: 8 | q_time/E: 0.000868s | shuffle time: 0.000040s
Sun Feb  7 14:52:15 2021 | q: 7/31 | q_time: 0.010070s | E: 9 | q_time/E: 0.001119s | shuffle time: 0.000039s
Sun Feb  7 14:52:15 2021 | q: 8/31 | q_time: 0.011148s | E: 11 | q_time/E: 0.001013s | shuffle time: 0.000040s
Sun Feb  7 14:52:15 2021 | q: 9/31 | q_time: 0.014331s | E: 13 | q_time/E: 0.001102s | shuffle time: 0.000040s
Sun Feb  7 14:52:15 2021 | q: 10/31 | q_time: 0.015591s | E: 14 | q_time/E: 0.001114s | shuffle time: 0.000041s
Sun Feb  7 14:52:15 2021 | q: 11/31 | q_time: 0.018282s | E: 16 | q_time/E: 0.001143s | shuffle time: 0.000041s
Sun Feb  7 14:52:15 2021 | q: 12/31 | q_time: 0.025811s | E: 18 | q_time/E: 0.001434s | shuffle time: 0.000041s
Sun Feb  7 14:52:15 2021 | q: 13/31 | q_time: 0.017577s | E: 19 | q_time/E: 0.000925s | shuffle time: 0.000029s
Sun Feb  7 14:52:15 2021 | q: 14/31 | q_time: 0.016740s | E: 21 | q_time/E: 0.000797s | shuffle time: 0.000028s
Sun Feb  7 14:52:15 2021 | q: 15/31 | q_time: 0.022913s | E: 23 | q_time/E: 0.000996s | shuffle time: 0.000028s
Sun Feb  7 14:52:15 2021 | q: 16/31 | q_time: 0.040692s | E: 25 | q_time/E: 0.001628s | shuffle time: 0.000028s
Sun Feb  7 14:52:15 2021 | q: 17/31 | q_time: 0.020235s | E: 26 | q_time/E: 0.000778s | shuffle time: 0.000028s
Sun Feb  7 14:52:16 2021 | q: 18/31 | q_time: 0.034271s | E: 28 | q_time/E: 0.001224s | shuffle time: 0.000028s
Sun Feb  7 14:52:16 2021 | q: 19/31 | q_time: 0.038623s | E: 30 | q_time/E: 0.001287s | shuffle time: 0.000029s
Sun Feb  7 14:52:16 2021 | q: 20/31 | q_time: 0.036276s | E: 32 | q_time/E: 0.001134s | shuffle time: 0.000028s
Sun Feb  7 14:52:16 2021 | q: 21/31 | q_time: 0.034595s | E: 34 | q_time/E: 0.001017s | shuffle time: 0.000029s
Sun Feb  7 14:52:16 2021 | q: 22/31 | q_time: 0.036070s | E: 36 | q_time/E: 0.001002s | shuffle time: 0.000028s
Sun Feb  7 14:52:16 2021 | q: 23/31 | q_time: 0.044217s | E: 38 | q_time/E: 0.001164s | shuffle time: 0.000028s
Sun Feb  7 14:52:16 2021 | q: 24/31 | q_time: 0.071539s | E: 40 | q_time/E: 0.001788s | shuffle time: 0.000028s
Sun Feb  7 14:52:16 2021 | q: 25/31 | q_time: 0.055700s | E: 42 | q_time/E: 0.001326s | shuffle time: 0.000028s
Sun Feb  7 14:52:16 2021 | q: 26/31 | q_time: 0.078396s | E: 44 | q_time/E: 0.001782s | shuffle time: 0.000028s
Sun Feb  7 14:52:16 2021 | q: 27/31 | q_time: 0.048350s | E: 46 | q_time/E: 0.001051s | shuffle time: 0.000028s
Sun Feb  7 14:52:16 2021 | q: 28/31 | q_time: 0.066279s | E: 48 | q_time/E: 0.001381s | shuffle time: 0.000028s
Sun Feb  7 14:52:16 2021 | q: 29/31 | q_time: 0.039908s | E: 50 | q_time/E: 0.000798s | shuffle time: 0.000028s
Sun Feb  7 14:52:16 2021 | q: 30/31 | q_time: 0.053303s | E: 52 | q_time/E: 0.001025s | shuffle time: 0.000028s
Sun Feb  7 14:52:16 2021 | q: 31/31 | q_time: 0.063138s | E: 53 | q_time/E: 0.001191s | shuffle time: 0.000027s
