run: 50 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:28:56 2021 | q: 0/31 | q_time: 0.000826s | E: 1 | q_time/E: 0.000826s | shuffle time: 0.000000s
Sun Feb  7 14:28:56 2021 | q: 1/31 | q_time: 0.000904s | E: 1 | q_time/E: 0.000904s | shuffle time: 0.000050s
Sun Feb  7 14:28:56 2021 | q: 2/31 | q_time: 0.001806s | E: 2 | q_time/E: 0.000903s | shuffle time: 0.000056s
Sun Feb  7 14:28:56 2021 | q: 3/31 | q_time: 0.002433s | E: 3 | q_time/E: 0.000811s | shuffle time: 0.000048s
Sun Feb  7 14:28:56 2021 | q: 4/31 | q_time: 0.005359s | E: 5 | q_time/E: 0.001072s | shuffle time: 0.000049s
Sun Feb  7 14:28:56 2021 | q: 5/31 | q_time: 0.005670s | E: 6 | q_time/E: 0.000945s | shuffle time: 0.000049s
Sun Feb  7 14:28:56 2021 | q: 6/31 | q_time: 0.009083s | E: 8 | q_time/E: 0.001135s | shuffle time: 0.000029s
Sun Feb  7 14:28:56 2021 | q: 7/31 | q_time: 0.009291s | E: 9 | q_time/E: 0.001032s | shuffle time: 0.000029s
Sun Feb  7 14:28:56 2021 | q: 8/31 | q_time: 0.012941s | E: 11 | q_time/E: 0.001176s | shuffle time: 0.000029s
Sun Feb  7 14:28:56 2021 | q: 9/31 | q_time: 0.022124s | E: 13 | q_time/E: 0.001702s | shuffle time: 0.000030s
Sun Feb  7 14:28:56 2021 | q: 10/31 | q_time: 0.017213s | E: 14 | q_time/E: 0.001229s | shuffle time: 0.000029s
Sun Feb  7 14:28:56 2021 | q: 11/31 | q_time: 0.024148s | E: 16 | q_time/E: 0.001509s | shuffle time: 0.000029s
Sun Feb  7 14:28:56 2021 | q: 12/31 | q_time: 0.026714s | E: 18 | q_time/E: 0.001484s | shuffle time: 0.000031s
Sun Feb  7 14:28:56 2021 | q: 13/31 | q_time: 0.024925s | E: 19 | q_time/E: 0.001312s | shuffle time: 0.000031s
Sun Feb  7 14:28:56 2021 | q: 14/31 | q_time: 0.022290s | E: 21 | q_time/E: 0.001061s | shuffle time: 0.000029s
Sun Feb  7 14:28:56 2021 | q: 15/31 | q_time: 0.037477s | E: 23 | q_time/E: 0.001629s | shuffle time: 0.000029s
Sun Feb  7 14:28:56 2021 | q: 16/31 | q_time: 0.052160s | E: 25 | q_time/E: 0.002086s | shuffle time: 0.000028s
Sun Feb  7 14:28:57 2021 | q: 17/31 | q_time: 0.027789s | E: 26 | q_time/E: 0.001069s | shuffle time: 0.000028s
Sun Feb  7 14:28:57 2021 | q: 18/31 | q_time: 0.040281s | E: 28 | q_time/E: 0.001439s | shuffle time: 0.000029s
Sun Feb  7 14:28:57 2021 | q: 19/31 | q_time: 0.045075s | E: 30 | q_time/E: 0.001502s | shuffle time: 0.000031s
Sun Feb  7 14:28:57 2021 | q: 20/31 | q_time: 0.046769s | E: 32 | q_time/E: 0.001462s | shuffle time: 0.000029s
Sun Feb  7 14:28:57 2021 | q: 21/31 | q_time: 0.033298s | E: 34 | q_time/E: 0.000979s | shuffle time: 0.000030s
Sun Feb  7 14:28:57 2021 | q: 22/31 | q_time: 0.071569s | E: 36 | q_time/E: 0.001988s | shuffle time: 0.000032s
Sun Feb  7 14:28:57 2021 | q: 23/31 | q_time: 0.061214s | E: 38 | q_time/E: 0.001611s | shuffle time: 0.000033s
Sun Feb  7 14:28:57 2021 | q: 24/31 | q_time: 0.120442s | E: 40 | q_time/E: 0.003011s | shuffle time: 0.000029s
Sun Feb  7 14:28:57 2021 | q: 25/31 | q_time: 0.088827s | E: 42 | q_time/E: 0.002115s | shuffle time: 0.000029s
Sun Feb  7 14:28:57 2021 | q: 26/31 | q_time: 0.041003s | E: 44 | q_time/E: 0.000932s | shuffle time: 0.000028s
Sun Feb  7 14:28:57 2021 | q: 27/31 | q_time: 0.050822s | E: 46 | q_time/E: 0.001105s | shuffle time: 0.000033s
Sun Feb  7 14:28:57 2021 | q: 28/31 | q_time: 0.073998s | E: 48 | q_time/E: 0.001542s | shuffle time: 0.000030s
Sun Feb  7 14:28:57 2021 | q: 29/31 | q_time: 0.053980s | E: 50 | q_time/E: 0.001080s | shuffle time: 0.000029s
Sun Feb  7 14:28:57 2021 | q: 30/31 | q_time: 0.082092s | E: 52 | q_time/E: 0.001579s | shuffle time: 0.000031s
Sun Feb  7 14:28:57 2021 | q: 31/31 | q_time: 0.068409s | E: 53 | q_time/E: 0.001291s | shuffle time: 0.000032s
