run: 845 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:05:09 2021 | q: 0/31 | q_time: 0.000845s | E: 1 | q_time/E: 0.000845s | shuffle time: 0.000000s
Sun Feb  7 15:05:09 2021 | q: 1/31 | q_time: 0.000883s | E: 1 | q_time/E: 0.000883s | shuffle time: 0.000042s
Sun Feb  7 15:05:09 2021 | q: 2/31 | q_time: 0.001696s | E: 2 | q_time/E: 0.000848s | shuffle time: 0.000043s
Sun Feb  7 15:05:09 2021 | q: 3/31 | q_time: 0.002592s | E: 3 | q_time/E: 0.000864s | shuffle time: 0.000043s
Sun Feb  7 15:05:09 2021 | q: 4/31 | q_time: 0.005206s | E: 5 | q_time/E: 0.001041s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 5/31 | q_time: 0.006019s | E: 6 | q_time/E: 0.001003s | shuffle time: 0.000045s
Sun Feb  7 15:05:09 2021 | q: 6/31 | q_time: 0.009077s | E: 8 | q_time/E: 0.001135s | shuffle time: 0.000045s
Sun Feb  7 15:05:09 2021 | q: 7/31 | q_time: 0.009553s | E: 9 | q_time/E: 0.001061s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 8/31 | q_time: 0.013994s | E: 11 | q_time/E: 0.001272s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 9/31 | q_time: 0.019892s | E: 13 | q_time/E: 0.001530s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 10/31 | q_time: 0.016543s | E: 14 | q_time/E: 0.001182s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 11/31 | q_time: 0.019833s | E: 16 | q_time/E: 0.001240s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 12/31 | q_time: 0.020950s | E: 18 | q_time/E: 0.001164s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 13/31 | q_time: 0.022405s | E: 19 | q_time/E: 0.001179s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 14/31 | q_time: 0.029160s | E: 21 | q_time/E: 0.001389s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 15/31 | q_time: 0.031689s | E: 23 | q_time/E: 0.001378s | shuffle time: 0.000043s
Sun Feb  7 15:05:09 2021 | q: 16/31 | q_time: 0.082437s | E: 25 | q_time/E: 0.003297s | shuffle time: 0.000043s
Sun Feb  7 15:05:09 2021 | q: 17/31 | q_time: 0.042552s | E: 26 | q_time/E: 0.001637s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 18/31 | q_time: 0.052722s | E: 28 | q_time/E: 0.001883s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 19/31 | q_time: 0.072818s | E: 30 | q_time/E: 0.002427s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 20/31 | q_time: 0.077140s | E: 32 | q_time/E: 0.002411s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 21/31 | q_time: 0.061417s | E: 34 | q_time/E: 0.001806s | shuffle time: 0.000045s
Sun Feb  7 15:05:09 2021 | q: 22/31 | q_time: 0.096184s | E: 36 | q_time/E: 0.002672s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 23/31 | q_time: 0.067502s | E: 38 | q_time/E: 0.001776s | shuffle time: 0.000044s
Sun Feb  7 15:05:09 2021 | q: 24/31 | q_time: 0.083396s | E: 40 | q_time/E: 0.002085s | shuffle time: 0.000043s
Sun Feb  7 15:05:10 2021 | q: 25/31 | q_time: 0.062036s | E: 42 | q_time/E: 0.001477s | shuffle time: 0.000043s
Sun Feb  7 15:05:10 2021 | q: 26/31 | q_time: 0.092585s | E: 44 | q_time/E: 0.002104s | shuffle time: 0.000042s
Sun Feb  7 15:05:10 2021 | q: 27/31 | q_time: 0.124907s | E: 46 | q_time/E: 0.002715s | shuffle time: 0.000042s
Sun Feb  7 15:05:10 2021 | q: 28/31 | q_time: 0.059702s | E: 48 | q_time/E: 0.001244s | shuffle time: 0.000046s
Sun Feb  7 15:05:10 2021 | q: 29/31 | q_time: 0.078770s | E: 50 | q_time/E: 0.001575s | shuffle time: 0.000041s
Sun Feb  7 15:05:10 2021 | q: 30/31 | q_time: 0.077979s | E: 52 | q_time/E: 0.001500s | shuffle time: 0.000041s
Sun Feb  7 15:05:10 2021 | q: 31/31 | q_time: 0.111360s | E: 53 | q_time/E: 0.002101s | shuffle time: 0.000041s
