run: 734 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:59:43 2021 | q: 0/31 | q_time: 0.001532s | E: 1 | q_time/E: 0.001532s | shuffle time: 0.000000s
Sun Feb  7 14:59:43 2021 | q: 1/31 | q_time: 0.001649s | E: 1 | q_time/E: 0.001649s | shuffle time: 0.000053s
Sun Feb  7 14:59:43 2021 | q: 2/31 | q_time: 0.002865s | E: 2 | q_time/E: 0.001432s | shuffle time: 0.000059s
Sun Feb  7 14:59:43 2021 | q: 3/31 | q_time: 0.003380s | E: 3 | q_time/E: 0.001127s | shuffle time: 0.000044s
Sun Feb  7 14:59:43 2021 | q: 4/31 | q_time: 0.004424s | E: 5 | q_time/E: 0.000885s | shuffle time: 0.000046s
Sun Feb  7 14:59:43 2021 | q: 5/31 | q_time: 0.004768s | E: 6 | q_time/E: 0.000795s | shuffle time: 0.000046s
Sun Feb  7 14:59:43 2021 | q: 6/31 | q_time: 0.006449s | E: 8 | q_time/E: 0.000806s | shuffle time: 0.000026s
Sun Feb  7 14:59:43 2021 | q: 7/31 | q_time: 0.009647s | E: 9 | q_time/E: 0.001072s | shuffle time: 0.000026s
Sun Feb  7 14:59:43 2021 | q: 8/31 | q_time: 0.011255s | E: 11 | q_time/E: 0.001023s | shuffle time: 0.000027s
Sun Feb  7 14:59:43 2021 | q: 9/31 | q_time: 0.013139s | E: 13 | q_time/E: 0.001011s | shuffle time: 0.000027s
Sun Feb  7 14:59:43 2021 | q: 10/31 | q_time: 0.012843s | E: 14 | q_time/E: 0.000917s | shuffle time: 0.000027s
Sun Feb  7 14:59:43 2021 | q: 11/31 | q_time: 0.021972s | E: 16 | q_time/E: 0.001373s | shuffle time: 0.000027s
Sun Feb  7 14:59:43 2021 | q: 12/31 | q_time: 0.013519s | E: 18 | q_time/E: 0.000751s | shuffle time: 0.000028s
Sun Feb  7 14:59:43 2021 | q: 13/31 | q_time: 0.013589s | E: 19 | q_time/E: 0.000715s | shuffle time: 0.000028s
Sun Feb  7 14:59:43 2021 | q: 14/31 | q_time: 0.022683s | E: 21 | q_time/E: 0.001080s | shuffle time: 0.000028s
Sun Feb  7 14:59:43 2021 | q: 15/31 | q_time: 0.032854s | E: 23 | q_time/E: 0.001428s | shuffle time: 0.000027s
Sun Feb  7 14:59:43 2021 | q: 16/31 | q_time: 0.050871s | E: 25 | q_time/E: 0.002035s | shuffle time: 0.000027s
Sun Feb  7 14:59:43 2021 | q: 17/31 | q_time: 0.024601s | E: 26 | q_time/E: 0.000946s | shuffle time: 0.000028s
Sun Feb  7 14:59:43 2021 | q: 18/31 | q_time: 0.033629s | E: 28 | q_time/E: 0.001201s | shuffle time: 0.000028s
Sun Feb  7 14:59:43 2021 | q: 19/31 | q_time: 0.032888s | E: 30 | q_time/E: 0.001096s | shuffle time: 0.000028s
Sun Feb  7 14:59:43 2021 | q: 20/31 | q_time: 0.090203s | E: 32 | q_time/E: 0.002819s | shuffle time: 0.000028s
Sun Feb  7 14:59:43 2021 | q: 21/31 | q_time: 0.071008s | E: 34 | q_time/E: 0.002088s | shuffle time: 0.000028s
Sun Feb  7 14:59:44 2021 | q: 22/31 | q_time: 0.053157s | E: 36 | q_time/E: 0.001477s | shuffle time: 0.000028s
Sun Feb  7 14:59:44 2021 | q: 23/31 | q_time: 0.060407s | E: 38 | q_time/E: 0.001590s | shuffle time: 0.000042s
Sun Feb  7 14:59:44 2021 | q: 24/31 | q_time: 0.107569s | E: 40 | q_time/E: 0.002689s | shuffle time: 0.000068s
Sun Feb  7 14:59:44 2021 | q: 25/31 | q_time: 0.050121s | E: 42 | q_time/E: 0.001193s | shuffle time: 0.000029s
Sun Feb  7 14:59:44 2021 | q: 26/31 | q_time: 0.068695s | E: 44 | q_time/E: 0.001561s | shuffle time: 0.000028s
Sun Feb  7 14:59:44 2021 | q: 27/31 | q_time: 0.052548s | E: 46 | q_time/E: 0.001142s | shuffle time: 0.000028s
Sun Feb  7 14:59:44 2021 | q: 28/31 | q_time: 0.059131s | E: 48 | q_time/E: 0.001232s | shuffle time: 0.000028s
Sun Feb  7 14:59:44 2021 | q: 29/31 | q_time: 0.052348s | E: 50 | q_time/E: 0.001047s | shuffle time: 0.000028s
Sun Feb  7 14:59:44 2021 | q: 30/31 | q_time: 0.054025s | E: 52 | q_time/E: 0.001039s | shuffle time: 0.000027s
Sun Feb  7 14:59:44 2021 | q: 31/31 | q_time: 0.043546s | E: 53 | q_time/E: 0.000822s | shuffle time: 0.000028s
