run: 848 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:05:19 2021 | q: 0/31 | q_time: 0.009389s | E: 1 | q_time/E: 0.009389s | shuffle time: 0.000000s
Sun Feb  7 15:05:19 2021 | q: 1/31 | q_time: 0.000868s | E: 1 | q_time/E: 0.000868s | shuffle time: 0.000038s
Sun Feb  7 15:05:19 2021 | q: 2/31 | q_time: 0.001642s | E: 2 | q_time/E: 0.000821s | shuffle time: 0.000040s
Sun Feb  7 15:05:19 2021 | q: 3/31 | q_time: 0.002411s | E: 3 | q_time/E: 0.000804s | shuffle time: 0.000040s
Sun Feb  7 15:05:19 2021 | q: 4/31 | q_time: 0.004377s | E: 5 | q_time/E: 0.000875s | shuffle time: 0.000041s
Sun Feb  7 15:05:19 2021 | q: 5/31 | q_time: 0.005301s | E: 6 | q_time/E: 0.000884s | shuffle time: 0.000042s
Sun Feb  7 15:05:19 2021 | q: 6/31 | q_time: 0.007092s | E: 8 | q_time/E: 0.000887s | shuffle time: 0.000042s
Sun Feb  7 15:05:19 2021 | q: 7/31 | q_time: 0.009827s | E: 9 | q_time/E: 0.001092s | shuffle time: 0.000047s
Sun Feb  7 15:05:19 2021 | q: 8/31 | q_time: 0.013344s | E: 11 | q_time/E: 0.001213s | shuffle time: 0.000047s
Sun Feb  7 15:05:19 2021 | q: 9/31 | q_time: 0.021852s | E: 13 | q_time/E: 0.001681s | shuffle time: 0.000044s
Sun Feb  7 15:05:19 2021 | q: 10/31 | q_time: 0.017925s | E: 14 | q_time/E: 0.001280s | shuffle time: 0.000044s
Sun Feb  7 15:05:19 2021 | q: 11/31 | q_time: 0.016455s | E: 16 | q_time/E: 0.001028s | shuffle time: 0.000044s
Sun Feb  7 15:05:20 2021 | q: 12/31 | q_time: 0.036107s | E: 18 | q_time/E: 0.002006s | shuffle time: 0.000044s
Sun Feb  7 15:05:20 2021 | q: 13/31 | q_time: 0.023586s | E: 19 | q_time/E: 0.001241s | shuffle time: 0.000044s
Sun Feb  7 15:05:20 2021 | q: 14/31 | q_time: 0.032201s | E: 21 | q_time/E: 0.001533s | shuffle time: 0.000044s
Sun Feb  7 15:05:20 2021 | q: 15/31 | q_time: 0.041006s | E: 23 | q_time/E: 0.001783s | shuffle time: 0.000043s
Sun Feb  7 15:05:20 2021 | q: 16/31 | q_time: 0.097476s | E: 25 | q_time/E: 0.003899s | shuffle time: 0.000044s
Sun Feb  7 15:05:20 2021 | q: 17/31 | q_time: 0.030274s | E: 26 | q_time/E: 0.001164s | shuffle time: 0.000043s
Sun Feb  7 15:05:20 2021 | q: 18/31 | q_time: 0.062401s | E: 28 | q_time/E: 0.002229s | shuffle time: 0.000043s
Sun Feb  7 15:05:20 2021 | q: 19/31 | q_time: 0.069188s | E: 30 | q_time/E: 0.002306s | shuffle time: 0.000043s
Sun Feb  7 15:05:20 2021 | q: 20/31 | q_time: 0.087783s | E: 32 | q_time/E: 0.002743s | shuffle time: 0.000043s
Sun Feb  7 15:05:20 2021 | q: 21/31 | q_time: 0.079258s | E: 34 | q_time/E: 0.002331s | shuffle time: 0.000044s
Sun Feb  7 15:05:20 2021 | q: 22/31 | q_time: 0.064561s | E: 36 | q_time/E: 0.001793s | shuffle time: 0.000043s
Sun Feb  7 15:05:20 2021 | q: 23/31 | q_time: 0.133495s | E: 38 | q_time/E: 0.003513s | shuffle time: 0.000043s
Sun Feb  7 15:05:20 2021 | q: 24/31 | q_time: 0.235342s | E: 40 | q_time/E: 0.005884s | shuffle time: 0.000044s
Sun Feb  7 15:05:21 2021 | q: 25/31 | q_time: 0.074017s | E: 42 | q_time/E: 0.001762s | shuffle time: 0.000044s
Sun Feb  7 15:05:21 2021 | q: 26/31 | q_time: 0.070854s | E: 44 | q_time/E: 0.001610s | shuffle time: 0.000044s
Sun Feb  7 15:05:21 2021 | q: 27/31 | q_time: 0.099893s | E: 46 | q_time/E: 0.002172s | shuffle time: 0.000043s
Sun Feb  7 15:05:21 2021 | q: 28/31 | q_time: 0.076573s | E: 48 | q_time/E: 0.001595s | shuffle time: 0.000043s
Sun Feb  7 15:05:21 2021 | q: 29/31 | q_time: 0.112009s | E: 50 | q_time/E: 0.002240s | shuffle time: 0.000043s
Sun Feb  7 15:05:21 2021 | q: 30/31 | q_time: 0.120335s | E: 52 | q_time/E: 0.002314s | shuffle time: 0.000042s
Sun Feb  7 15:05:21 2021 | q: 31/31 | q_time: 0.086261s | E: 53 | q_time/E: 0.001628s | shuffle time: 0.000043s
