run: 702 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:58:18 2021 | q: 0/31 | q_time: 0.001469s | E: 1 | q_time/E: 0.001469s | shuffle time: 0.000000s
Sun Feb  7 14:58:18 2021 | q: 1/31 | q_time: 0.001609s | E: 1 | q_time/E: 0.001609s | shuffle time: 0.000053s
Sun Feb  7 14:58:18 2021 | q: 2/31 | q_time: 0.002870s | E: 2 | q_time/E: 0.001435s | shuffle time: 0.000059s
Sun Feb  7 14:58:18 2021 | q: 3/31 | q_time: 0.003268s | E: 3 | q_time/E: 0.001089s | shuffle time: 0.000045s
Sun Feb  7 14:58:18 2021 | q: 4/31 | q_time: 0.004429s | E: 5 | q_time/E: 0.000886s | shuffle time: 0.000046s
Sun Feb  7 14:58:18 2021 | q: 5/31 | q_time: 0.005365s | E: 6 | q_time/E: 0.000894s | shuffle time: 0.000047s
Sun Feb  7 14:58:18 2021 | q: 6/31 | q_time: 0.006374s | E: 8 | q_time/E: 0.000797s | shuffle time: 0.000027s
Sun Feb  7 14:58:18 2021 | q: 7/31 | q_time: 0.009279s | E: 9 | q_time/E: 0.001031s | shuffle time: 0.000026s
Sun Feb  7 14:58:18 2021 | q: 8/31 | q_time: 0.012698s | E: 11 | q_time/E: 0.001154s | shuffle time: 0.000027s
Sun Feb  7 14:58:18 2021 | q: 9/31 | q_time: 0.014663s | E: 13 | q_time/E: 0.001128s | shuffle time: 0.000027s
Sun Feb  7 14:58:18 2021 | q: 10/31 | q_time: 0.014339s | E: 14 | q_time/E: 0.001024s | shuffle time: 0.000027s
Sun Feb  7 14:58:18 2021 | q: 11/31 | q_time: 0.012472s | E: 16 | q_time/E: 0.000779s | shuffle time: 0.000027s
Sun Feb  7 14:58:18 2021 | q: 12/31 | q_time: 0.015612s | E: 18 | q_time/E: 0.000867s | shuffle time: 0.000028s
Sun Feb  7 14:58:18 2021 | q: 13/31 | q_time: 0.012903s | E: 19 | q_time/E: 0.000679s | shuffle time: 0.000028s
Sun Feb  7 14:58:18 2021 | q: 14/31 | q_time: 0.016039s | E: 21 | q_time/E: 0.000764s | shuffle time: 0.000028s
Sun Feb  7 14:58:18 2021 | q: 15/31 | q_time: 0.024557s | E: 23 | q_time/E: 0.001068s | shuffle time: 0.000028s
Sun Feb  7 14:58:18 2021 | q: 16/31 | q_time: 0.037599s | E: 25 | q_time/E: 0.001504s | shuffle time: 0.000041s
Sun Feb  7 14:58:18 2021 | q: 17/31 | q_time: 0.023587s | E: 26 | q_time/E: 0.000907s | shuffle time: 0.000042s
Sun Feb  7 14:58:18 2021 | q: 18/31 | q_time: 0.027622s | E: 28 | q_time/E: 0.000986s | shuffle time: 0.000041s
Sun Feb  7 14:58:18 2021 | q: 19/31 | q_time: 0.031362s | E: 30 | q_time/E: 0.001045s | shuffle time: 0.000028s
Sun Feb  7 14:58:18 2021 | q: 20/31 | q_time: 0.034131s | E: 32 | q_time/E: 0.001067s | shuffle time: 0.000028s
Sun Feb  7 14:58:18 2021 | q: 21/31 | q_time: 0.044882s | E: 34 | q_time/E: 0.001320s | shuffle time: 0.000028s
Sun Feb  7 14:58:18 2021 | q: 22/31 | q_time: 0.060223s | E: 36 | q_time/E: 0.001673s | shuffle time: 0.000029s
Sun Feb  7 14:58:18 2021 | q: 23/31 | q_time: 0.051377s | E: 38 | q_time/E: 0.001352s | shuffle time: 0.000028s
Sun Feb  7 14:58:19 2021 | q: 24/31 | q_time: 0.044756s | E: 40 | q_time/E: 0.001119s | shuffle time: 0.000028s
Sun Feb  7 14:58:19 2021 | q: 25/31 | q_time: 0.058923s | E: 42 | q_time/E: 0.001403s | shuffle time: 0.000028s
Sun Feb  7 14:58:19 2021 | q: 26/31 | q_time: 0.050160s | E: 44 | q_time/E: 0.001140s | shuffle time: 0.000028s
Sun Feb  7 14:58:19 2021 | q: 27/31 | q_time: 0.040853s | E: 46 | q_time/E: 0.000888s | shuffle time: 0.000031s
Sun Feb  7 14:58:19 2021 | q: 28/31 | q_time: 0.057293s | E: 48 | q_time/E: 0.001194s | shuffle time: 0.000031s
Sun Feb  7 14:58:19 2021 | q: 29/31 | q_time: 0.085236s | E: 50 | q_time/E: 0.001705s | shuffle time: 0.000034s
Sun Feb  7 14:58:19 2021 | q: 30/31 | q_time: 0.061511s | E: 52 | q_time/E: 0.001183s | shuffle time: 0.000030s
Sun Feb  7 14:58:19 2021 | q: 31/31 | q_time: 0.058203s | E: 53 | q_time/E: 0.001098s | shuffle time: 0.000028s
