run: 859 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:05:57 2021 | q: 0/31 | q_time: 0.000854s | E: 1 | q_time/E: 0.000854s | shuffle time: 0.000000s
Sun Feb  7 15:05:57 2021 | q: 1/31 | q_time: 0.000877s | E: 1 | q_time/E: 0.000877s | shuffle time: 0.000044s
Sun Feb  7 15:05:57 2021 | q: 2/31 | q_time: 0.001874s | E: 2 | q_time/E: 0.000937s | shuffle time: 0.000045s
Sun Feb  7 15:05:57 2021 | q: 3/31 | q_time: 0.003496s | E: 3 | q_time/E: 0.001165s | shuffle time: 0.000064s
Sun Feb  7 15:05:57 2021 | q: 4/31 | q_time: 0.005244s | E: 5 | q_time/E: 0.001049s | shuffle time: 0.000043s
Sun Feb  7 15:05:57 2021 | q: 5/31 | q_time: 0.006252s | E: 6 | q_time/E: 0.001042s | shuffle time: 0.000044s
Sun Feb  7 15:05:57 2021 | q: 6/31 | q_time: 0.008300s | E: 8 | q_time/E: 0.001038s | shuffle time: 0.000044s
Sun Feb  7 15:05:57 2021 | q: 7/31 | q_time: 0.010184s | E: 9 | q_time/E: 0.001132s | shuffle time: 0.000044s
Sun Feb  7 15:05:58 2021 | q: 8/31 | q_time: 0.014958s | E: 11 | q_time/E: 0.001360s | shuffle time: 0.000044s
Sun Feb  7 15:05:58 2021 | q: 9/31 | q_time: 0.023668s | E: 13 | q_time/E: 0.001821s | shuffle time: 0.000044s
Sun Feb  7 15:05:58 2021 | q: 10/31 | q_time: 0.015033s | E: 14 | q_time/E: 0.001074s | shuffle time: 0.000044s
Sun Feb  7 15:05:58 2021 | q: 11/31 | q_time: 0.024436s | E: 16 | q_time/E: 0.001527s | shuffle time: 0.000045s
Sun Feb  7 15:05:58 2021 | q: 12/31 | q_time: 0.037407s | E: 18 | q_time/E: 0.002078s | shuffle time: 0.000043s
Sun Feb  7 15:05:58 2021 | q: 13/31 | q_time: 0.019107s | E: 19 | q_time/E: 0.001006s | shuffle time: 0.000044s
Sun Feb  7 15:05:58 2021 | q: 14/31 | q_time: 0.023477s | E: 21 | q_time/E: 0.001118s | shuffle time: 0.000044s
Sun Feb  7 15:05:58 2021 | q: 15/31 | q_time: 0.052523s | E: 23 | q_time/E: 0.002284s | shuffle time: 0.000043s
Sun Feb  7 15:05:58 2021 | q: 16/31 | q_time: 0.066723s | E: 25 | q_time/E: 0.002669s | shuffle time: 0.000043s
Sun Feb  7 15:05:58 2021 | q: 17/31 | q_time: 0.042774s | E: 26 | q_time/E: 0.001645s | shuffle time: 0.000045s
Sun Feb  7 15:05:58 2021 | q: 18/31 | q_time: 0.036998s | E: 28 | q_time/E: 0.001321s | shuffle time: 0.000044s
Sun Feb  7 15:05:58 2021 | q: 19/31 | q_time: 0.034188s | E: 30 | q_time/E: 0.001140s | shuffle time: 0.000044s
Sun Feb  7 15:05:58 2021 | q: 20/31 | q_time: 0.053165s | E: 32 | q_time/E: 0.001661s | shuffle time: 0.000044s
Sun Feb  7 15:05:58 2021 | q: 21/31 | q_time: 0.069049s | E: 34 | q_time/E: 0.002031s | shuffle time: 0.000044s
Sun Feb  7 15:05:58 2021 | q: 22/31 | q_time: 0.076679s | E: 36 | q_time/E: 0.002130s | shuffle time: 0.000043s
Sun Feb  7 15:05:58 2021 | q: 23/31 | q_time: 0.109304s | E: 38 | q_time/E: 0.002876s | shuffle time: 0.000043s
Sun Feb  7 15:05:58 2021 | q: 24/31 | q_time: 0.059280s | E: 40 | q_time/E: 0.001482s | shuffle time: 0.000041s
Sun Feb  7 15:05:58 2021 | q: 25/31 | q_time: 0.092019s | E: 42 | q_time/E: 0.002191s | shuffle time: 0.000042s
Sun Feb  7 15:05:58 2021 | q: 26/31 | q_time: 0.105366s | E: 44 | q_time/E: 0.002395s | shuffle time: 0.000042s
Sun Feb  7 15:05:59 2021 | q: 27/31 | q_time: 0.093253s | E: 46 | q_time/E: 0.002027s | shuffle time: 0.000041s
Sun Feb  7 15:05:59 2021 | q: 28/31 | q_time: 0.090487s | E: 48 | q_time/E: 0.001885s | shuffle time: 0.000045s
Sun Feb  7 15:05:59 2021 | q: 29/31 | q_time: 0.076194s | E: 50 | q_time/E: 0.001524s | shuffle time: 0.000043s
Sun Feb  7 15:05:59 2021 | q: 30/31 | q_time: 0.185694s | E: 52 | q_time/E: 0.003571s | shuffle time: 0.000043s
Sun Feb  7 15:05:59 2021 | q: 31/31 | q_time: 0.078736s | E: 53 | q_time/E: 0.001486s | shuffle time: 0.000043s
