run: 294 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:40:12 2021 | q: 0/31 | q_time: 0.001654s | E: 1 | q_time/E: 0.001654s | shuffle time: 0.000000s
Sun Feb  7 14:40:12 2021 | q: 1/31 | q_time: 0.001709s | E: 1 | q_time/E: 0.001709s | shuffle time: 0.000053s
Sun Feb  7 14:40:12 2021 | q: 2/31 | q_time: 0.002388s | E: 2 | q_time/E: 0.001194s | shuffle time: 0.000058s
Sun Feb  7 14:40:12 2021 | q: 3/31 | q_time: 0.003725s | E: 3 | q_time/E: 0.001242s | shuffle time: 0.000057s
Sun Feb  7 14:40:12 2021 | q: 4/31 | q_time: 0.007030s | E: 5 | q_time/E: 0.001406s | shuffle time: 0.000046s
Sun Feb  7 14:40:12 2021 | q: 5/31 | q_time: 0.004900s | E: 6 | q_time/E: 0.000817s | shuffle time: 0.000047s
Sun Feb  7 14:40:12 2021 | q: 6/31 | q_time: 0.006768s | E: 8 | q_time/E: 0.000846s | shuffle time: 0.000027s
Sun Feb  7 14:40:12 2021 | q: 7/31 | q_time: 0.008246s | E: 9 | q_time/E: 0.000916s | shuffle time: 0.000026s
Sun Feb  7 14:40:12 2021 | q: 8/31 | q_time: 0.010673s | E: 11 | q_time/E: 0.000970s | shuffle time: 0.000027s
Sun Feb  7 14:40:12 2021 | q: 9/31 | q_time: 0.016778s | E: 13 | q_time/E: 0.001291s | shuffle time: 0.000027s
Sun Feb  7 14:40:12 2021 | q: 10/31 | q_time: 0.014199s | E: 14 | q_time/E: 0.001014s | shuffle time: 0.000027s
Sun Feb  7 14:40:12 2021 | q: 11/31 | q_time: 0.019687s | E: 16 | q_time/E: 0.001230s | shuffle time: 0.000027s
Sun Feb  7 14:40:12 2021 | q: 12/31 | q_time: 0.018250s | E: 18 | q_time/E: 0.001014s | shuffle time: 0.000028s
Sun Feb  7 14:40:12 2021 | q: 13/31 | q_time: 0.018215s | E: 19 | q_time/E: 0.000959s | shuffle time: 0.000028s
Sun Feb  7 14:40:12 2021 | q: 14/31 | q_time: 0.019282s | E: 21 | q_time/E: 0.000918s | shuffle time: 0.000027s
Sun Feb  7 14:40:13 2021 | q: 15/31 | q_time: 0.044933s | E: 23 | q_time/E: 0.001954s | shuffle time: 0.000027s
Sun Feb  7 14:40:13 2021 | q: 16/31 | q_time: 0.043671s | E: 25 | q_time/E: 0.001747s | shuffle time: 0.000027s
Sun Feb  7 14:40:13 2021 | q: 17/31 | q_time: 0.026715s | E: 26 | q_time/E: 0.001027s | shuffle time: 0.000027s
Sun Feb  7 14:40:13 2021 | q: 18/31 | q_time: 0.021085s | E: 28 | q_time/E: 0.000753s | shuffle time: 0.000028s
Sun Feb  7 14:40:13 2021 | q: 19/31 | q_time: 0.039108s | E: 30 | q_time/E: 0.001304s | shuffle time: 0.000029s
Sun Feb  7 14:40:13 2021 | q: 20/31 | q_time: 0.060175s | E: 32 | q_time/E: 0.001880s | shuffle time: 0.000028s
Sun Feb  7 14:40:13 2021 | q: 21/31 | q_time: 0.041311s | E: 34 | q_time/E: 0.001215s | shuffle time: 0.000029s
Sun Feb  7 14:40:13 2021 | q: 22/31 | q_time: 0.040945s | E: 36 | q_time/E: 0.001137s | shuffle time: 0.000029s
Sun Feb  7 14:40:13 2021 | q: 23/31 | q_time: 0.066514s | E: 38 | q_time/E: 0.001750s | shuffle time: 0.000028s
Sun Feb  7 14:40:13 2021 | q: 24/31 | q_time: 0.102099s | E: 40 | q_time/E: 0.002552s | shuffle time: 0.000029s
Sun Feb  7 14:40:13 2021 | q: 25/31 | q_time: 0.083064s | E: 42 | q_time/E: 0.001978s | shuffle time: 0.000028s
Sun Feb  7 14:40:13 2021 | q: 26/31 | q_time: 0.053999s | E: 44 | q_time/E: 0.001227s | shuffle time: 0.000029s
Sun Feb  7 14:40:13 2021 | q: 27/31 | q_time: 0.045287s | E: 46 | q_time/E: 0.000985s | shuffle time: 0.000028s
Sun Feb  7 14:40:13 2021 | q: 28/31 | q_time: 0.107796s | E: 48 | q_time/E: 0.002246s | shuffle time: 0.000028s
Sun Feb  7 14:40:13 2021 | q: 29/31 | q_time: 0.054071s | E: 50 | q_time/E: 0.001081s | shuffle time: 0.000028s
Sun Feb  7 14:40:13 2021 | q: 30/31 | q_time: 0.118580s | E: 52 | q_time/E: 0.002280s | shuffle time: 0.000028s
Sun Feb  7 14:40:13 2021 | q: 31/31 | q_time: 0.054743s | E: 53 | q_time/E: 0.001033s | shuffle time: 0.000027s
