run: 59 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:29:21 2021 | q: 0/31 | q_time: 0.001570s | E: 1 | q_time/E: 0.001570s | shuffle time: 0.000000s
Sun Feb  7 14:29:21 2021 | q: 1/31 | q_time: 0.001725s | E: 1 | q_time/E: 0.001725s | shuffle time: 0.000038s
Sun Feb  7 14:29:21 2021 | q: 2/31 | q_time: 0.003377s | E: 2 | q_time/E: 0.001688s | shuffle time: 0.000040s
Sun Feb  7 14:29:21 2021 | q: 3/31 | q_time: 0.004007s | E: 3 | q_time/E: 0.001336s | shuffle time: 0.000041s
Sun Feb  7 14:29:21 2021 | q: 4/31 | q_time: 0.008407s | E: 5 | q_time/E: 0.001681s | shuffle time: 0.000041s
Sun Feb  7 14:29:21 2021 | q: 5/31 | q_time: 0.006026s | E: 6 | q_time/E: 0.001004s | shuffle time: 0.000043s
Sun Feb  7 14:29:21 2021 | q: 6/31 | q_time: 0.008510s | E: 8 | q_time/E: 0.001064s | shuffle time: 0.000044s
Sun Feb  7 14:29:21 2021 | q: 7/31 | q_time: 0.009352s | E: 9 | q_time/E: 0.001039s | shuffle time: 0.000046s
Sun Feb  7 14:29:21 2021 | q: 8/31 | q_time: 0.011863s | E: 11 | q_time/E: 0.001078s | shuffle time: 0.000043s
Sun Feb  7 14:29:21 2021 | q: 9/31 | q_time: 0.018451s | E: 13 | q_time/E: 0.001419s | shuffle time: 0.000043s
Sun Feb  7 14:29:21 2021 | q: 10/31 | q_time: 0.016691s | E: 14 | q_time/E: 0.001192s | shuffle time: 0.000046s
Sun Feb  7 14:29:21 2021 | q: 11/31 | q_time: 0.019718s | E: 16 | q_time/E: 0.001232s | shuffle time: 0.000043s
Sun Feb  7 14:29:21 2021 | q: 12/31 | q_time: 0.024143s | E: 18 | q_time/E: 0.001341s | shuffle time: 0.000043s
Sun Feb  7 14:29:21 2021 | q: 13/31 | q_time: 0.025647s | E: 19 | q_time/E: 0.001350s | shuffle time: 0.000043s
Sun Feb  7 14:29:21 2021 | q: 14/31 | q_time: 0.023075s | E: 21 | q_time/E: 0.001099s | shuffle time: 0.000043s
Sun Feb  7 14:29:21 2021 | q: 15/31 | q_time: 0.053157s | E: 23 | q_time/E: 0.002311s | shuffle time: 0.000043s
Sun Feb  7 14:29:22 2021 | q: 16/31 | q_time: 0.065052s | E: 25 | q_time/E: 0.002602s | shuffle time: 0.000046s
Sun Feb  7 14:29:22 2021 | q: 17/31 | q_time: 0.029977s | E: 26 | q_time/E: 0.001153s | shuffle time: 0.000044s
Sun Feb  7 14:29:22 2021 | q: 18/31 | q_time: 0.050031s | E: 28 | q_time/E: 0.001787s | shuffle time: 0.000044s
Sun Feb  7 14:29:22 2021 | q: 19/31 | q_time: 0.047490s | E: 30 | q_time/E: 0.001583s | shuffle time: 0.000029s
Sun Feb  7 14:29:22 2021 | q: 20/31 | q_time: 0.059733s | E: 32 | q_time/E: 0.001867s | shuffle time: 0.000030s
Sun Feb  7 14:29:22 2021 | q: 21/31 | q_time: 0.053074s | E: 34 | q_time/E: 0.001561s | shuffle time: 0.000029s
Sun Feb  7 14:29:22 2021 | q: 22/31 | q_time: 0.061801s | E: 36 | q_time/E: 0.001717s | shuffle time: 0.000029s
Sun Feb  7 14:29:22 2021 | q: 23/31 | q_time: 0.057117s | E: 38 | q_time/E: 0.001503s | shuffle time: 0.000029s
Sun Feb  7 14:29:22 2021 | q: 24/31 | q_time: 0.061745s | E: 40 | q_time/E: 0.001544s | shuffle time: 0.000029s
Sun Feb  7 14:29:22 2021 | q: 25/31 | q_time: 0.052008s | E: 42 | q_time/E: 0.001238s | shuffle time: 0.000030s
Sun Feb  7 14:29:22 2021 | q: 26/31 | q_time: 0.065699s | E: 44 | q_time/E: 0.001493s | shuffle time: 0.000030s
Sun Feb  7 14:29:22 2021 | q: 27/31 | q_time: 0.054986s | E: 46 | q_time/E: 0.001195s | shuffle time: 0.000030s
Sun Feb  7 14:29:22 2021 | q: 28/31 | q_time: 0.065251s | E: 48 | q_time/E: 0.001359s | shuffle time: 0.000030s
Sun Feb  7 14:29:22 2021 | q: 29/31 | q_time: 0.065358s | E: 50 | q_time/E: 0.001307s | shuffle time: 0.000029s
Sun Feb  7 14:29:22 2021 | q: 30/31 | q_time: 0.052899s | E: 52 | q_time/E: 0.001017s | shuffle time: 0.000029s
Sun Feb  7 14:29:22 2021 | q: 31/31 | q_time: 0.105603s | E: 53 | q_time/E: 0.001993s | shuffle time: 0.000028s
