run: 525 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:50:26 2021 | q: 0/31 | q_time: 0.001557s | E: 1 | q_time/E: 0.001557s | shuffle time: 0.000000s
Sun Feb  7 14:50:26 2021 | q: 1/31 | q_time: 0.001639s | E: 1 | q_time/E: 0.001639s | shuffle time: 0.000055s
Sun Feb  7 14:50:26 2021 | q: 2/31 | q_time: 0.003243s | E: 2 | q_time/E: 0.001621s | shuffle time: 0.000059s
Sun Feb  7 14:50:26 2021 | q: 3/31 | q_time: 0.002325s | E: 3 | q_time/E: 0.000775s | shuffle time: 0.000057s
Sun Feb  7 14:50:26 2021 | q: 4/31 | q_time: 0.004336s | E: 5 | q_time/E: 0.000867s | shuffle time: 0.000047s
Sun Feb  7 14:50:26 2021 | q: 5/31 | q_time: 0.005019s | E: 6 | q_time/E: 0.000837s | shuffle time: 0.000048s
Sun Feb  7 14:50:26 2021 | q: 6/31 | q_time: 0.007686s | E: 8 | q_time/E: 0.000961s | shuffle time: 0.000048s
Sun Feb  7 14:50:26 2021 | q: 7/31 | q_time: 0.007235s | E: 9 | q_time/E: 0.000804s | shuffle time: 0.000027s
Sun Feb  7 14:50:26 2021 | q: 8/31 | q_time: 0.011857s | E: 11 | q_time/E: 0.001078s | shuffle time: 0.000027s
Sun Feb  7 14:50:26 2021 | q: 9/31 | q_time: 0.026634s | E: 13 | q_time/E: 0.002049s | shuffle time: 0.000027s
Sun Feb  7 14:50:26 2021 | q: 10/31 | q_time: 0.011600s | E: 14 | q_time/E: 0.000829s | shuffle time: 0.000028s
Sun Feb  7 14:50:26 2021 | q: 11/31 | q_time: 0.028483s | E: 16 | q_time/E: 0.001780s | shuffle time: 0.000028s
Sun Feb  7 14:50:26 2021 | q: 12/31 | q_time: 0.032398s | E: 18 | q_time/E: 0.001800s | shuffle time: 0.000028s
Sun Feb  7 14:50:26 2021 | q: 13/31 | q_time: 0.015901s | E: 19 | q_time/E: 0.000837s | shuffle time: 0.000028s
Sun Feb  7 14:50:26 2021 | q: 14/31 | q_time: 0.025578s | E: 21 | q_time/E: 0.001218s | shuffle time: 0.000028s
Sun Feb  7 14:50:26 2021 | q: 15/31 | q_time: 0.040916s | E: 23 | q_time/E: 0.001779s | shuffle time: 0.000028s
Sun Feb  7 14:50:26 2021 | q: 16/31 | q_time: 0.024695s | E: 25 | q_time/E: 0.000988s | shuffle time: 0.000028s
Sun Feb  7 14:50:26 2021 | q: 17/31 | q_time: 0.029950s | E: 26 | q_time/E: 0.001152s | shuffle time: 0.000028s
Sun Feb  7 14:50:26 2021 | q: 18/31 | q_time: 0.025709s | E: 28 | q_time/E: 0.000918s | shuffle time: 0.000028s
Sun Feb  7 14:50:26 2021 | q: 19/31 | q_time: 0.051275s | E: 30 | q_time/E: 0.001709s | shuffle time: 0.000028s
Sun Feb  7 14:50:26 2021 | q: 20/31 | q_time: 0.045760s | E: 32 | q_time/E: 0.001430s | shuffle time: 0.000028s
Sun Feb  7 14:50:26 2021 | q: 21/31 | q_time: 0.039684s | E: 34 | q_time/E: 0.001167s | shuffle time: 0.000028s
Sun Feb  7 14:50:26 2021 | q: 22/31 | q_time: 0.052910s | E: 36 | q_time/E: 0.001470s | shuffle time: 0.000028s
Sun Feb  7 14:50:27 2021 | q: 23/31 | q_time: 0.067185s | E: 38 | q_time/E: 0.001768s | shuffle time: 0.000028s
Sun Feb  7 14:50:27 2021 | q: 24/31 | q_time: 0.087375s | E: 40 | q_time/E: 0.002184s | shuffle time: 0.000028s
Sun Feb  7 14:50:27 2021 | q: 25/31 | q_time: 0.056709s | E: 42 | q_time/E: 0.001350s | shuffle time: 0.000028s
Sun Feb  7 14:50:27 2021 | q: 26/31 | q_time: 0.048333s | E: 44 | q_time/E: 0.001098s | shuffle time: 0.000028s
Sun Feb  7 14:50:27 2021 | q: 27/31 | q_time: 0.086238s | E: 46 | q_time/E: 0.001875s | shuffle time: 0.000028s
Sun Feb  7 14:50:27 2021 | q: 28/31 | q_time: 0.038778s | E: 48 | q_time/E: 0.000808s | shuffle time: 0.000027s
Sun Feb  7 14:50:27 2021 | q: 29/31 | q_time: 0.049540s | E: 50 | q_time/E: 0.000991s | shuffle time: 0.000028s
Sun Feb  7 14:50:27 2021 | q: 30/31 | q_time: 0.083495s | E: 52 | q_time/E: 0.001606s | shuffle time: 0.000027s
Sun Feb  7 14:50:27 2021 | q: 31/31 | q_time: 0.053751s | E: 53 | q_time/E: 0.001014s | shuffle time: 0.000027s
