run: 411 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:45:23 2021 | q: 0/31 | q_time: 0.001529s | E: 1 | q_time/E: 0.001529s | shuffle time: 0.000000s
Sun Feb  7 14:45:23 2021 | q: 1/31 | q_time: 0.001650s | E: 1 | q_time/E: 0.001650s | shuffle time: 0.000084s
Sun Feb  7 14:45:23 2021 | q: 2/31 | q_time: 0.003559s | E: 2 | q_time/E: 0.001779s | shuffle time: 0.000089s
Sun Feb  7 14:45:23 2021 | q: 3/31 | q_time: 0.003830s | E: 3 | q_time/E: 0.001277s | shuffle time: 0.000038s
Sun Feb  7 14:45:23 2021 | q: 4/31 | q_time: 0.005188s | E: 5 | q_time/E: 0.001038s | shuffle time: 0.000039s
Sun Feb  7 14:45:23 2021 | q: 5/31 | q_time: 0.005122s | E: 6 | q_time/E: 0.000854s | shuffle time: 0.000040s
Sun Feb  7 14:45:23 2021 | q: 6/31 | q_time: 0.008849s | E: 8 | q_time/E: 0.001106s | shuffle time: 0.000040s
Sun Feb  7 14:45:23 2021 | q: 7/31 | q_time: 0.007566s | E: 9 | q_time/E: 0.000841s | shuffle time: 0.000040s
Sun Feb  7 14:45:23 2021 | q: 8/31 | q_time: 0.009625s | E: 11 | q_time/E: 0.000875s | shuffle time: 0.000041s
Sun Feb  7 14:45:23 2021 | q: 9/31 | q_time: 0.013462s | E: 13 | q_time/E: 0.001036s | shuffle time: 0.000040s
Sun Feb  7 14:45:23 2021 | q: 10/31 | q_time: 0.013865s | E: 14 | q_time/E: 0.000990s | shuffle time: 0.000041s
Sun Feb  7 14:45:23 2021 | q: 11/31 | q_time: 0.023971s | E: 16 | q_time/E: 0.001498s | shuffle time: 0.000041s
Sun Feb  7 14:45:23 2021 | q: 12/31 | q_time: 0.032005s | E: 18 | q_time/E: 0.001778s | shuffle time: 0.000041s
Sun Feb  7 14:45:23 2021 | q: 13/31 | q_time: 0.022605s | E: 19 | q_time/E: 0.001190s | shuffle time: 0.000041s
Sun Feb  7 14:45:23 2021 | q: 14/31 | q_time: 0.027896s | E: 21 | q_time/E: 0.001328s | shuffle time: 0.000041s
Sun Feb  7 14:45:23 2021 | q: 15/31 | q_time: 0.029876s | E: 23 | q_time/E: 0.001299s | shuffle time: 0.000040s
Sun Feb  7 14:45:23 2021 | q: 16/31 | q_time: 0.030501s | E: 25 | q_time/E: 0.001220s | shuffle time: 0.000040s
Sun Feb  7 14:45:23 2021 | q: 17/31 | q_time: 0.026278s | E: 26 | q_time/E: 0.001011s | shuffle time: 0.000041s
Sun Feb  7 14:45:23 2021 | q: 18/31 | q_time: 0.028215s | E: 28 | q_time/E: 0.001008s | shuffle time: 0.000041s
Sun Feb  7 14:45:23 2021 | q: 19/31 | q_time: 0.060180s | E: 30 | q_time/E: 0.002006s | shuffle time: 0.000042s
Sun Feb  7 14:45:23 2021 | q: 20/31 | q_time: 0.044050s | E: 32 | q_time/E: 0.001377s | shuffle time: 0.000042s
Sun Feb  7 14:45:23 2021 | q: 21/31 | q_time: 0.074314s | E: 34 | q_time/E: 0.002186s | shuffle time: 0.000042s
Sun Feb  7 14:45:23 2021 | q: 22/31 | q_time: 0.054005s | E: 36 | q_time/E: 0.001500s | shuffle time: 0.000042s
Sun Feb  7 14:45:23 2021 | q: 23/31 | q_time: 0.051719s | E: 38 | q_time/E: 0.001361s | shuffle time: 0.000042s
Sun Feb  7 14:45:23 2021 | q: 24/31 | q_time: 0.086532s | E: 40 | q_time/E: 0.002163s | shuffle time: 0.000042s
Sun Feb  7 14:45:24 2021 | q: 25/31 | q_time: 0.050027s | E: 42 | q_time/E: 0.001191s | shuffle time: 0.000041s
Sun Feb  7 14:45:24 2021 | q: 26/31 | q_time: 0.066032s | E: 44 | q_time/E: 0.001501s | shuffle time: 0.000042s
Sun Feb  7 14:45:24 2021 | q: 27/31 | q_time: 0.046388s | E: 46 | q_time/E: 0.001008s | shuffle time: 0.000029s
Sun Feb  7 14:45:24 2021 | q: 28/31 | q_time: 0.040737s | E: 48 | q_time/E: 0.000849s | shuffle time: 0.000030s
Sun Feb  7 14:45:24 2021 | q: 29/31 | q_time: 0.053942s | E: 50 | q_time/E: 0.001079s | shuffle time: 0.000030s
Sun Feb  7 14:45:24 2021 | q: 30/31 | q_time: 0.051020s | E: 52 | q_time/E: 0.000981s | shuffle time: 0.000029s
Sun Feb  7 14:45:24 2021 | q: 31/31 | q_time: 0.068252s | E: 53 | q_time/E: 0.001288s | shuffle time: 0.000029s
