run: 264 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:38:52 2021 | q: 0/31 | q_time: 0.001604s | E: 1 | q_time/E: 0.001604s | shuffle time: 0.000000s
Sun Feb  7 14:38:52 2021 | q: 1/31 | q_time: 0.001689s | E: 1 | q_time/E: 0.001689s | shuffle time: 0.000066s
Sun Feb  7 14:38:52 2021 | q: 2/31 | q_time: 0.003106s | E: 2 | q_time/E: 0.001553s | shuffle time: 0.000070s
Sun Feb  7 14:38:52 2021 | q: 3/31 | q_time: 0.004901s | E: 3 | q_time/E: 0.001634s | shuffle time: 0.000051s
Sun Feb  7 14:38:52 2021 | q: 4/31 | q_time: 0.005934s | E: 5 | q_time/E: 0.001187s | shuffle time: 0.000043s
Sun Feb  7 14:38:52 2021 | q: 5/31 | q_time: 0.005889s | E: 6 | q_time/E: 0.000981s | shuffle time: 0.000043s
Sun Feb  7 14:38:52 2021 | q: 6/31 | q_time: 0.008050s | E: 8 | q_time/E: 0.001006s | shuffle time: 0.000043s
Sun Feb  7 14:38:52 2021 | q: 7/31 | q_time: 0.008554s | E: 9 | q_time/E: 0.000950s | shuffle time: 0.000043s
Sun Feb  7 14:38:52 2021 | q: 8/31 | q_time: 0.014341s | E: 11 | q_time/E: 0.001304s | shuffle time: 0.000043s
Sun Feb  7 14:38:52 2021 | q: 9/31 | q_time: 0.017817s | E: 13 | q_time/E: 0.001371s | shuffle time: 0.000043s
Sun Feb  7 14:38:52 2021 | q: 10/31 | q_time: 0.014240s | E: 14 | q_time/E: 0.001017s | shuffle time: 0.000042s
Sun Feb  7 14:38:52 2021 | q: 11/31 | q_time: 0.017859s | E: 16 | q_time/E: 0.001116s | shuffle time: 0.000043s
Sun Feb  7 14:38:52 2021 | q: 12/31 | q_time: 0.024028s | E: 18 | q_time/E: 0.001335s | shuffle time: 0.000043s
Sun Feb  7 14:38:52 2021 | q: 13/31 | q_time: 0.020414s | E: 19 | q_time/E: 0.001074s | shuffle time: 0.000043s
Sun Feb  7 14:38:52 2021 | q: 14/31 | q_time: 0.023326s | E: 21 | q_time/E: 0.001111s | shuffle time: 0.000044s
Sun Feb  7 14:38:52 2021 | q: 15/31 | q_time: 0.026527s | E: 23 | q_time/E: 0.001153s | shuffle time: 0.000043s
Sun Feb  7 14:38:52 2021 | q: 16/31 | q_time: 0.111663s | E: 25 | q_time/E: 0.004467s | shuffle time: 0.000042s
Sun Feb  7 14:38:52 2021 | q: 17/31 | q_time: 0.044831s | E: 26 | q_time/E: 0.001724s | shuffle time: 0.000042s
Sun Feb  7 14:38:52 2021 | q: 18/31 | q_time: 0.053476s | E: 28 | q_time/E: 0.001910s | shuffle time: 0.000045s
Sun Feb  7 14:38:52 2021 | q: 19/31 | q_time: 0.036021s | E: 30 | q_time/E: 0.001201s | shuffle time: 0.000042s
Sun Feb  7 14:38:52 2021 | q: 20/31 | q_time: 0.034518s | E: 32 | q_time/E: 0.001079s | shuffle time: 0.000041s
Sun Feb  7 14:38:52 2021 | q: 21/31 | q_time: 0.054848s | E: 34 | q_time/E: 0.001613s | shuffle time: 0.000042s
Sun Feb  7 14:38:52 2021 | q: 22/31 | q_time: 0.055277s | E: 36 | q_time/E: 0.001535s | shuffle time: 0.000029s
Sun Feb  7 14:38:52 2021 | q: 23/31 | q_time: 0.041984s | E: 38 | q_time/E: 0.001105s | shuffle time: 0.000028s
Sun Feb  7 14:38:53 2021 | q: 24/31 | q_time: 0.059967s | E: 40 | q_time/E: 0.001499s | shuffle time: 0.000028s
Sun Feb  7 14:38:53 2021 | q: 25/31 | q_time: 0.062418s | E: 42 | q_time/E: 0.001486s | shuffle time: 0.000028s
Sun Feb  7 14:38:53 2021 | q: 26/31 | q_time: 0.060106s | E: 44 | q_time/E: 0.001366s | shuffle time: 0.000028s
Sun Feb  7 14:38:53 2021 | q: 27/31 | q_time: 0.069826s | E: 46 | q_time/E: 0.001518s | shuffle time: 0.000029s
Sun Feb  7 14:38:53 2021 | q: 28/31 | q_time: 0.061118s | E: 48 | q_time/E: 0.001273s | shuffle time: 0.000028s
Sun Feb  7 14:38:53 2021 | q: 29/31 | q_time: 0.058613s | E: 50 | q_time/E: 0.001172s | shuffle time: 0.000028s
Sun Feb  7 14:38:53 2021 | q: 30/31 | q_time: 0.058435s | E: 52 | q_time/E: 0.001124s | shuffle time: 0.000029s
Sun Feb  7 14:38:53 2021 | q: 31/31 | q_time: 0.070905s | E: 53 | q_time/E: 0.001338s | shuffle time: 0.000028s
