run: 767 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 15:01:12 2021 | q: 0/31 | q_time: 0.001542s | E: 1 | q_time/E: 0.001542s | shuffle time: 0.000000s
Sun Feb  7 15:01:12 2021 | q: 1/31 | q_time: 0.001650s | E: 1 | q_time/E: 0.001650s | shuffle time: 0.000054s
Sun Feb  7 15:01:12 2021 | q: 2/31 | q_time: 0.003207s | E: 2 | q_time/E: 0.001603s | shuffle time: 0.000059s
Sun Feb  7 15:01:12 2021 | q: 3/31 | q_time: 0.003788s | E: 3 | q_time/E: 0.001263s | shuffle time: 0.000044s
Sun Feb  7 15:01:12 2021 | q: 4/31 | q_time: 0.006766s | E: 5 | q_time/E: 0.001353s | shuffle time: 0.000026s
Sun Feb  7 15:01:12 2021 | q: 5/31 | q_time: 0.005426s | E: 6 | q_time/E: 0.000904s | shuffle time: 0.000026s
Sun Feb  7 15:01:12 2021 | q: 6/31 | q_time: 0.008142s | E: 8 | q_time/E: 0.001018s | shuffle time: 0.000027s
Sun Feb  7 15:01:12 2021 | q: 7/31 | q_time: 0.010009s | E: 9 | q_time/E: 0.001112s | shuffle time: 0.000026s
Sun Feb  7 15:01:12 2021 | q: 8/31 | q_time: 0.013302s | E: 11 | q_time/E: 0.001209s | shuffle time: 0.000027s
Sun Feb  7 15:01:12 2021 | q: 9/31 | q_time: 0.019990s | E: 13 | q_time/E: 0.001538s | shuffle time: 0.000027s
Sun Feb  7 15:01:12 2021 | q: 10/31 | q_time: 0.011621s | E: 14 | q_time/E: 0.000830s | shuffle time: 0.000027s
Sun Feb  7 15:01:12 2021 | q: 11/31 | q_time: 0.013876s | E: 16 | q_time/E: 0.000867s | shuffle time: 0.000027s
Sun Feb  7 15:01:12 2021 | q: 12/31 | q_time: 0.018696s | E: 18 | q_time/E: 0.001039s | shuffle time: 0.000028s
Sun Feb  7 15:01:12 2021 | q: 13/31 | q_time: 0.014132s | E: 19 | q_time/E: 0.000744s | shuffle time: 0.000028s
Sun Feb  7 15:01:12 2021 | q: 14/31 | q_time: 0.019354s | E: 21 | q_time/E: 0.000922s | shuffle time: 0.000029s
Sun Feb  7 15:01:12 2021 | q: 15/31 | q_time: 0.018044s | E: 23 | q_time/E: 0.000785s | shuffle time: 0.000028s
Sun Feb  7 15:01:12 2021 | q: 16/31 | q_time: 0.061631s | E: 25 | q_time/E: 0.002465s | shuffle time: 0.000027s
Sun Feb  7 15:01:12 2021 | q: 17/31 | q_time: 0.026187s | E: 26 | q_time/E: 0.001007s | shuffle time: 0.000027s
Sun Feb  7 15:01:12 2021 | q: 18/31 | q_time: 0.028471s | E: 28 | q_time/E: 0.001017s | shuffle time: 0.000028s
Sun Feb  7 15:01:12 2021 | q: 19/31 | q_time: 0.044451s | E: 30 | q_time/E: 0.001482s | shuffle time: 0.000028s
Sun Feb  7 15:01:12 2021 | q: 20/31 | q_time: 0.021773s | E: 32 | q_time/E: 0.000680s | shuffle time: 0.000028s
Sun Feb  7 15:01:12 2021 | q: 21/31 | q_time: 0.034455s | E: 34 | q_time/E: 0.001013s | shuffle time: 0.000028s
Sun Feb  7 15:01:12 2021 | q: 22/31 | q_time: 0.055108s | E: 36 | q_time/E: 0.001531s | shuffle time: 0.000030s
Sun Feb  7 15:01:12 2021 | q: 23/31 | q_time: 0.066278s | E: 38 | q_time/E: 0.001744s | shuffle time: 0.000029s
Sun Feb  7 15:01:12 2021 | q: 24/31 | q_time: 0.081280s | E: 40 | q_time/E: 0.002032s | shuffle time: 0.000028s
Sun Feb  7 15:01:12 2021 | q: 25/31 | q_time: 0.056056s | E: 42 | q_time/E: 0.001335s | shuffle time: 0.000028s
Sun Feb  7 15:01:12 2021 | q: 26/31 | q_time: 0.057629s | E: 44 | q_time/E: 0.001310s | shuffle time: 0.000028s
Sun Feb  7 15:01:12 2021 | q: 27/31 | q_time: 0.063340s | E: 46 | q_time/E: 0.001377s | shuffle time: 0.000028s
Sun Feb  7 15:01:12 2021 | q: 28/31 | q_time: 0.086818s | E: 48 | q_time/E: 0.001809s | shuffle time: 0.000028s
Sun Feb  7 15:01:13 2021 | q: 29/31 | q_time: 0.061131s | E: 50 | q_time/E: 0.001223s | shuffle time: 0.000027s
Sun Feb  7 15:01:13 2021 | q: 30/31 | q_time: 0.049820s | E: 52 | q_time/E: 0.000958s | shuffle time: 0.000028s
Sun Feb  7 15:01:13 2021 | q: 31/31 | q_time: 0.060968s | E: 53 | q_time/E: 0.001150s | shuffle time: 0.000029s
