run: 178 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:34:53 2021 | q: 0/31 | q_time: 0.001528s | E: 1 | q_time/E: 0.001528s | shuffle time: 0.000000s
Sun Feb  7 14:34:53 2021 | q: 1/31 | q_time: 0.001658s | E: 1 | q_time/E: 0.001658s | shuffle time: 0.000084s
Sun Feb  7 14:34:53 2021 | q: 2/31 | q_time: 0.003239s | E: 2 | q_time/E: 0.001619s | shuffle time: 0.000087s
Sun Feb  7 14:34:53 2021 | q: 3/31 | q_time: 0.003038s | E: 3 | q_time/E: 0.001013s | shuffle time: 0.000086s
Sun Feb  7 14:34:53 2021 | q: 4/31 | q_time: 0.005506s | E: 5 | q_time/E: 0.001101s | shuffle time: 0.000039s
Sun Feb  7 14:34:53 2021 | q: 5/31 | q_time: 0.004939s | E: 6 | q_time/E: 0.000823s | shuffle time: 0.000039s
Sun Feb  7 14:34:53 2021 | q: 6/31 | q_time: 0.007104s | E: 8 | q_time/E: 0.000888s | shuffle time: 0.000040s
Sun Feb  7 14:34:53 2021 | q: 7/31 | q_time: 0.007576s | E: 9 | q_time/E: 0.000842s | shuffle time: 0.000041s
Sun Feb  7 14:34:53 2021 | q: 8/31 | q_time: 0.009867s | E: 11 | q_time/E: 0.000897s | shuffle time: 0.000041s
Sun Feb  7 14:34:53 2021 | q: 9/31 | q_time: 0.024783s | E: 13 | q_time/E: 0.001906s | shuffle time: 0.000044s
Sun Feb  7 14:34:53 2021 | q: 10/31 | q_time: 0.015644s | E: 14 | q_time/E: 0.001117s | shuffle time: 0.000041s
Sun Feb  7 14:34:53 2021 | q: 11/31 | q_time: 0.016065s | E: 16 | q_time/E: 0.001004s | shuffle time: 0.000040s
Sun Feb  7 14:34:53 2021 | q: 12/31 | q_time: 0.017138s | E: 18 | q_time/E: 0.000952s | shuffle time: 0.000042s
Sun Feb  7 14:34:53 2021 | q: 13/31 | q_time: 0.015923s | E: 19 | q_time/E: 0.000838s | shuffle time: 0.000041s
Sun Feb  7 14:34:53 2021 | q: 14/31 | q_time: 0.024507s | E: 21 | q_time/E: 0.001167s | shuffle time: 0.000044s
Sun Feb  7 14:34:53 2021 | q: 15/31 | q_time: 0.019124s | E: 23 | q_time/E: 0.000831s | shuffle time: 0.000040s
Sun Feb  7 14:34:53 2021 | q: 16/31 | q_time: 0.046213s | E: 25 | q_time/E: 0.001849s | shuffle time: 0.000044s
Sun Feb  7 14:34:53 2021 | q: 17/31 | q_time: 0.031851s | E: 26 | q_time/E: 0.001225s | shuffle time: 0.000040s
Sun Feb  7 14:34:53 2021 | q: 18/31 | q_time: 0.026908s | E: 28 | q_time/E: 0.000961s | shuffle time: 0.000064s
Sun Feb  7 14:34:53 2021 | q: 19/31 | q_time: 0.041495s | E: 30 | q_time/E: 0.001383s | shuffle time: 0.000033s
Sun Feb  7 14:34:53 2021 | q: 20/31 | q_time: 0.036822s | E: 32 | q_time/E: 0.001151s | shuffle time: 0.000028s
Sun Feb  7 14:34:53 2021 | q: 21/31 | q_time: 0.071984s | E: 34 | q_time/E: 0.002117s | shuffle time: 0.000028s
Sun Feb  7 14:34:53 2021 | q: 22/31 | q_time: 0.048555s | E: 36 | q_time/E: 0.001349s | shuffle time: 0.000028s
Sun Feb  7 14:34:53 2021 | q: 23/31 | q_time: 0.060670s | E: 38 | q_time/E: 0.001597s | shuffle time: 0.000028s
Sun Feb  7 14:34:53 2021 | q: 24/31 | q_time: 0.076944s | E: 40 | q_time/E: 0.001924s | shuffle time: 0.000028s
Sun Feb  7 14:34:53 2021 | q: 25/31 | q_time: 0.060277s | E: 42 | q_time/E: 0.001435s | shuffle time: 0.000028s
Sun Feb  7 14:34:53 2021 | q: 26/31 | q_time: 0.054923s | E: 44 | q_time/E: 0.001248s | shuffle time: 0.000029s
Sun Feb  7 14:34:54 2021 | q: 27/31 | q_time: 0.044668s | E: 46 | q_time/E: 0.000971s | shuffle time: 0.000031s
Sun Feb  7 14:34:54 2021 | q: 28/31 | q_time: 0.072038s | E: 48 | q_time/E: 0.001501s | shuffle time: 0.000030s
Sun Feb  7 14:34:54 2021 | q: 29/31 | q_time: 0.094370s | E: 50 | q_time/E: 0.001887s | shuffle time: 0.000028s
Sun Feb  7 14:34:54 2021 | q: 30/31 | q_time: 0.043955s | E: 52 | q_time/E: 0.000845s | shuffle time: 0.000029s
Sun Feb  7 14:34:54 2021 | q: 31/31 | q_time: 0.089776s | E: 53 | q_time/E: 0.001694s | shuffle time: 0.000031s
