run: 480 | L: 8 | REP: 1000 | skip: 64 | workers: 11 (+1 root) | REP per worker 90 | Lattice SS
Sun Feb  7 14:48:27 2021 | q: 0/31 | q_time: 0.001511s | E: 1 | q_time/E: 0.001511s | shuffle time: 0.000000s
Sun Feb  7 14:48:27 2021 | q: 1/31 | q_time: 0.001643s | E: 1 | q_time/E: 0.001643s | shuffle time: 0.000036s
Sun Feb  7 14:48:27 2021 | q: 2/31 | q_time: 0.002724s | E: 2 | q_time/E: 0.001362s | shuffle time: 0.000037s
Sun Feb  7 14:48:27 2021 | q: 3/31 | q_time: 0.003141s | E: 3 | q_time/E: 0.001047s | shuffle time: 0.000059s
Sun Feb  7 14:48:27 2021 | q: 4/31 | q_time: 0.005109s | E: 5 | q_time/E: 0.001022s | shuffle time: 0.000060s
Sun Feb  7 14:48:27 2021 | q: 5/31 | q_time: 0.005986s | E: 6 | q_time/E: 0.000998s | shuffle time: 0.000061s
Sun Feb  7 14:48:27 2021 | q: 6/31 | q_time: 0.006798s | E: 8 | q_time/E: 0.000850s | shuffle time: 0.000027s
Sun Feb  7 14:48:27 2021 | q: 7/31 | q_time: 0.008131s | E: 9 | q_time/E: 0.000903s | shuffle time: 0.000026s
Sun Feb  7 14:48:27 2021 | q: 8/31 | q_time: 0.010069s | E: 11 | q_time/E: 0.000915s | shuffle time: 0.000027s
Sun Feb  7 14:48:27 2021 | q: 9/31 | q_time: 0.019169s | E: 13 | q_time/E: 0.001475s | shuffle time: 0.000027s
Sun Feb  7 14:48:27 2021 | q: 10/31 | q_time: 0.017143s | E: 14 | q_time/E: 0.001224s | shuffle time: 0.000027s
Sun Feb  7 14:48:27 2021 | q: 11/31 | q_time: 0.023644s | E: 16 | q_time/E: 0.001478s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 12/31 | q_time: 0.028604s | E: 18 | q_time/E: 0.001589s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 13/31 | q_time: 0.019268s | E: 19 | q_time/E: 0.001014s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 14/31 | q_time: 0.018817s | E: 21 | q_time/E: 0.000896s | shuffle time: 0.000027s
Sun Feb  7 14:48:27 2021 | q: 15/31 | q_time: 0.029826s | E: 23 | q_time/E: 0.001297s | shuffle time: 0.000027s
Sun Feb  7 14:48:27 2021 | q: 16/31 | q_time: 0.069150s | E: 25 | q_time/E: 0.002766s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 17/31 | q_time: 0.025630s | E: 26 | q_time/E: 0.000986s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 18/31 | q_time: 0.031934s | E: 28 | q_time/E: 0.001141s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 19/31 | q_time: 0.049754s | E: 30 | q_time/E: 0.001658s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 20/31 | q_time: 0.043716s | E: 32 | q_time/E: 0.001366s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 21/31 | q_time: 0.047089s | E: 34 | q_time/E: 0.001385s | shuffle time: 0.000029s
Sun Feb  7 14:48:27 2021 | q: 22/31 | q_time: 0.060755s | E: 36 | q_time/E: 0.001688s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 23/31 | q_time: 0.038489s | E: 38 | q_time/E: 0.001013s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 24/31 | q_time: 0.132511s | E: 40 | q_time/E: 0.003313s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 25/31 | q_time: 0.044702s | E: 42 | q_time/E: 0.001064s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 26/31 | q_time: 0.058548s | E: 44 | q_time/E: 0.001331s | shuffle time: 0.000028s
Sun Feb  7 14:48:27 2021 | q: 27/31 | q_time: 0.057201s | E: 46 | q_time/E: 0.001244s | shuffle time: 0.000028s
Sun Feb  7 14:48:28 2021 | q: 28/31 | q_time: 0.059837s | E: 48 | q_time/E: 0.001247s | shuffle time: 0.000027s
Sun Feb  7 14:48:28 2021 | q: 29/31 | q_time: 0.057032s | E: 50 | q_time/E: 0.001141s | shuffle time: 0.000027s
Sun Feb  7 14:48:28 2021 | q: 30/31 | q_time: 0.090175s | E: 52 | q_time/E: 0.001734s | shuffle time: 0.000027s
Sun Feb  7 14:48:28 2021 | q: 31/31 | q_time: 0.073401s | E: 53 | q_time/E: 0.001385s | shuffle time: 0.000027s
