f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.005326 10000 1966 2000.000000
1+1E-0.187942 1+1E-6 0.005494 10000 1985 2000.000000
1+1E-0.546643 1+1E-6 0.005762 10000 1967 2000.000000
1+1E-0.875664 1+1E-6 0.005941 10000 1969 2000.000000
1+1E-1.190478 1+1E-6 0.005939 10000 1959 2000.000000
1+1E-1.498346 1+1E-6 0.005902 10000 1955 2000.000000
1+1E-1.802783 1+1E-6 0.005798 10000 1929 2000.000000
1+1E-2.105512 1+1E-6 0.005795 10000 1927 2000.000000
1+1E-2.407391 1+1E-6 0.005783 10000 1837 2000.000000
1+1E-2.708846 1+1E-6 0.005780 10000 1828 2000.000000
1+1E-3.010088 1+1E-6 0.022909 40000 7629 8000.000000
1+1E-3.311224 1+1E-6 0.005774 10000 1842 2000.000000
1+1E-3.612307 1+1E-6 0.011549 20000 3666 4000.000000
1+1E-3.913363 1+1E-6 0.017276 30000 5614 6000.000000
1+1E-4.214407 1+1E-6 0.023156 40000 7401 8000.000000
1+1E-4.515443 1+1E-6 0.023073 40000 7273 8000.000000
1+1E-4.816477 1+1E-6 0.023167 40000 7532 8000.000000
1+1E-5.117508 1+1E-6 0.040464 70000 12637 14000.000000
1+1E-5.418539 1+1E-6 0.017315 30000 5581 6000.000000
1+1E-5.719570 1+1E-6 0.023034 40000 7533 8000.000000
0.265347
