L: 4 | f_final: 1+1E-6 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:07:59 2021 | f: 1+1E0.235094/1+1E-6 | sweeps: 10000 | flat time: 0.005383s
Sat May 29 14:07:59 2021 | f: 1+1E-0.187942/1+1E-6 | sweeps: 10000 | flat time: 0.005500s
Sat May 29 14:07:59 2021 | f: 1+1E-0.546643/1+1E-6 | sweeps: 10000 | flat time: 0.005694s
Sat May 29 14:07:59 2021 | f: 1+1E-0.875664/1+1E-6 | sweeps: 10000 | flat time: 0.005797s
Sat May 29 14:07:59 2021 | f: 1+1E-1.190478/1+1E-6 | sweeps: 10000 | flat time: 0.005849s
Sat May 29 14:07:59 2021 | f: 1+1E-1.498346/1+1E-6 | sweeps: 10000 | flat time: 0.005896s
Sat May 29 14:07:59 2021 | f: 1+1E-1.802783/1+1E-6 | sweeps: 10000 | flat time: 0.005842s
Sat May 29 14:07:59 2021 | f: 1+1E-2.105512/1+1E-6 | sweeps: 10000 | flat time: 0.005796s
Sat May 29 14:07:59 2021 | f: 1+1E-2.407391/1+1E-6 | sweeps: 10000 | flat time: 0.005779s
Sat May 29 14:07:59 2021 | f: 1+1E-2.708846/1+1E-6 | sweeps: 10000 | flat time: 0.005751s
Sat May 29 14:07:59 2021 | f: 1+1E-3.010088/1+1E-6 | sweeps: 20000 | flat time: 0.011567s
Sat May 29 14:07:59 2021 | f: 1+1E-3.311224/1+1E-6 | sweeps: 20000 | flat time: 0.011478s
Sat May 29 14:07:59 2021 | f: 1+1E-3.612307/1+1E-6 | sweeps: 20000 | flat time: 0.011534s
Sat May 29 14:07:59 2021 | f: 1+1E-3.913363/1+1E-6 | sweeps: 40000 | flat time: 0.023078s
Sat May 29 14:07:59 2021 | f: 1+1E-4.214407/1+1E-6 | sweeps: 20000 | flat time: 0.011512s
Sat May 29 14:07:59 2021 | f: 1+1E-4.515443/1+1E-6 | sweeps: 20000 | flat time: 0.011459s
Sat May 29 14:07:59 2021 | f: 1+1E-4.816477/1+1E-6 | sweeps: 10000 | flat time: 0.005759s
Sat May 29 14:07:59 2021 | f: 1+1E-5.117508/1+1E-6 | sweeps: 20000 | flat time: 0.011596s
Sat May 29 14:07:59 2021 | f: 1+1E-5.418539/1+1E-6 | sweeps: 30000 | flat time: 0.017253s
Sat May 29 14:07:59 2021 | f: 1+1E-5.719570/1+1E-6 | sweeps: 40000 | flat time: 0.022907s
