f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.005349 10000 1972 2000.000000
1+1E-0.187942 1+1E-6 0.005499 10000 1990 2000.000000
1+1E-0.546643 1+1E-6 0.005758 10000 1980 2000.000000
1+1E-0.875664 1+1E-6 0.005826 10000 1982 2000.000000
1+1E-1.190478 1+1E-6 0.005874 10000 1955 2000.000000
1+1E-1.498346 1+1E-6 0.005929 10000 1945 2000.000000
1+1E-1.802783 1+1E-6 0.005844 10000 1944 2000.000000
1+1E-2.105512 1+1E-6 0.005824 10000 1924 2000.000000
1+1E-2.407391 1+1E-6 0.005799 10000 1916 2000.000000
1+1E-2.708846 1+1E-6 0.005780 10000 1829 2000.000000
1+1E-3.010088 1+1E-6 0.011504 20000 3607 4000.000000
1+1E-3.311224 1+1E-6 0.011595 20000 3728 4000.000000
1+1E-3.612307 1+1E-6 0.011799 20000 3624 4000.000000
1+1E-3.913363 1+1E-6 0.011686 20000 3644 4000.000000
1+1E-4.214407 1+1E-6 0.023617 40000 7271 8000.000000
1+1E-4.515443 1+1E-6 0.011782 20000 3618 4000.000000
1+1E-4.816477 1+1E-6 0.046624 80000 15042 16000.000000
1+1E-5.117508 1+1E-6 0.063556 110000 20183 22000.000000
1+1E-5.418539 1+1E-6 0.017406 30000 5585 6000.000000
1+1E-5.719570 1+1E-6 0.017332 30000 5454 6000.000000
0.284509
