q q_max q_time hits q_time/hits 
1 31 0.060408 1 0.060408
2 31 0.110310 2 0.055155
3 31 0.171763 3 0.057254
4 31 0.293729 5 0.058746
5 31 0.365134 6 0.060856
6 31 0.490427 8 0.061303
7 31 0.565843 9 0.062871
8 31 0.697726 11 0.063430
9 31 0.872450 13 0.067112
10 31 0.927875 14 0.066277
11 31 1.105427 16 0.069089
12 31 1.229654 18 0.068314
13 31 1.277536 19 0.067239
14 31 1.425554 21 0.067884
15 31 1.566338 23 0.068102
16 31 1.802839 25 0.072114
17 31 1.935230 26 0.074432
18 31 1.931653 28 0.068988
19 31 2.096741 30 0.069891
20 31 2.231194 32 0.069725
21 31 2.446860 34 0.071966
22 31 2.493323 36 0.069259
23 31 2.632244 38 0.069270
24 31 2.797934 40 0.069948
25 31 2.850327 42 0.067865
26 31 3.275022 44 0.074432
27 31 3.103661 46 0.067471
28 31 3.229756 48 0.067287
29 31 3.490234 50 0.069805
30 31 3.531316 52 0.067910
31 31 3.684806 53 0.069525
54.6935
